key,value,comment,english
GLOSSARY_PICKUP_RANGE_DESCRIPTION,"拾取范围决定强化物被吸引至战舰的距离。","","Pickup Range defines the distance at which Power-Ups are attracted to your ship."
GLOSSARY_POWER_UP,"强化物","","Power-Up"
GLOSSARY_POWER_UP_DESCRIPTION,"摧毁敌人有小几率掉落强化物。收集强化物提供临时增益效果。\n\n当敌人被摧毁时，强化物掉落由所有友方中最高的强化物掉落几率决定。","","Destroying enemies has a small chance to drop a Power-Up. Collecting a Power-Up grants a temporary buff.\n\nWhen an enemy is destroyed, the highest Power-Up chance among all allies is used to determine whether a Power-Up drops."
GLOSSARY_DASH,"冲刺","","Dash"
GLOSSARY_DASH_DESCRIPTION,"使用引擎消耗冲刺。","","Dash is consumed when you use your Engine."
GLOSSARY_DASH_RECHARGE,"冲刺充能","","Dash Recharge"
GLOSSARY_DASH_RECHARGE_DESCRIPTION,"你的战舰会持续恢复冲刺充能。基础充能速率为每秒 {0}。","{0}=percentage","Your ship constantly recharges Dash. The base recharge rate is {0} per second."
GLOSSARY_ENGINE,"引擎","","Engine"
GLOSSARY_ENGINE_DESCRIPTION,"引擎是你在冲刺时触发的物品。有些引擎能对敌人造成伤害。","","Engines are items that trigger when you Dash. Some Engines can damage enemies."
GLOSSARY_MELEE,"近战","","Melee"
GLOSSARY_MELEE_DESCRIPTION,"近战武器用于近距离作战对抗敌人。","","Melee weapons are engaging enemies in close-combat."
GLOSSARY_PROJECTILE,"投射物","","Projectile"
GLOSSARY_PROJECTILE_DESCRIPTION,"投射物由远程武器发射。投射物能穿透敌人、连锁敌人或分裂攻击其他敌人。","","Projectiles are fired by ranged weapons. Projectiles can pierce, chain or split towards other enemies."
GLOSSARY_REFLECTED_DAMAGE,"反射伤害","","Reflected Damage"
GLOSSARY_REFLECTED_DAMAGE_DESCRIPTION,"某些物品能让你将一部分来袭伤害反射给你的攻击者。","","Certain items enable you to reflect a portion of incoming damage back to your attackers."
GLOSSARY_DEATH_THRESHOLD,"死亡阈值","","Death Threshold"
GLOSSARY_DEATH_THRESHOLD_DESCRIPTION,"护甲低于死亡阈值的敌人在受到伤害后会被立即摧毁。","","Enemies whose Armor falls below Death Threshold after taking damage are instantly destroyed."
GLOSSARY_AREA_OF_EFFECT,"范围效果","","Area of Effect"
GLOSSARY_AREA_OF_EFFECT_DESCRIPTION,"总增造成范围伤害武器的爆炸半径，让它们能击中更多敌人或覆盖更大区域。","","Increases the blast radius of weapons that deal damage in an area, allowing them to hit more enemies or cover a larger zone."
GLOSSARY_AREA_DAMAGE,"范围伤害","","Area Damage"
GLOSSARY_AREA_DAMAGE_DESCRIPTION,"增强造成范围伤害武器的伤害输出。","","Enhances the damage dealt by weapons that affect an area."
GLOSSARY_DEBRIS,"破片","","Debris"
GLOSSARY_DEBRIS_DESCRIPTION,"{0}动能{1}伤害击中后造成{2}破片{3}。破片在 {5} 半径内造成 {4} AoE 伤害。破片伤害无法再次触发破片。","{0-3}=color, {4}=percentage, {5}=radius","{0}Kinetic{1} hits can cause {2}Debris{3}. Debris deals {4} AoE damage in {5} radius. Debris Damage cannot trigger Debris."
GLOSSARY_AFTERSHOCK,"余波","","Aftershock"
GLOSSARY_AFTERSHOCK_DESCRIPTION,"{0}爆炸{1}伤害击中后造成{2}余波{3}。每次余波造成的伤害为之前击中造成伤害的 {4}。余波可重复最多 {5} 次。","{0-3}=color, {4}=percentage, {5}=5","{0}Explosive{1} Damage from hits can cause {2}Aftershock{3}. Each Aftershock deals {4} damage of the previous hit. Aftershock can repeat up to {5} times."
GLOSSARY_SHOCK,"感电","","Shock"
GLOSSARY_SHOCK_DESCRIPTION,"{0}电能{1}伤害击中后造成{2}感电{3}。感电持续 {4}。每层感电使所有抗性 {5}。感电可叠加最多 {6} 层。","{0-3}=color, {4}=percentage, {5}=percentage, {6}=amount","{0}Electric{1} Damage from hits can cause {2}Shock{3}. A Shock lasts {4}. Each Shock applies {5} to all Resistances. Shock can stack up to {6} times."
GLOSSARY_BLIND,"致盲","","Blind"
GLOSSARY_BLIND_DESCRIPTION,"{0}等离子{1}伤害能{2}致盲{3}敌人。被致盲的敌人获得 {4} 的伤害和速度降低，持续 {5}。随着持续时间总降，致盲效果逐渐减弱。","{0-3}=color, {4}=percentage, {5}=time","All {0}Plasma{1} Damage can {2}blind{3} enemies. Blinded enemies have {4} less damage and velocity over {5}. The effect of Blind is reduced together with its duration."
GLOSSARY_RADIATION,"辐射","","Radiation"
GLOSSARY_RADIATION_DESCRIPTION,"{0}核能{1}伤害击中后造成{2}辐射{3}。辐射在 {5} 内造成初始击中的 {4} 伤害。各个辐射效果叠加。","{0-3}=color, {4}=percentage, {5}=time","{0}Nuclear{1} Damage from hits can cause {2}Radiation{3}. Radiation deals {4} of the initial hit over {5}. Each instance of Radiation stacks."
GLOSSARY_BURN,"灼烧","","Burn|burn"
GLOSSARY_BURN_DESCRIPTION,"{0}爆炸{1}伤害会累积{2}灼烧{3}，持续造成伤害且每一跳衰减 {4}。","{0-3}=color, {4}=percent","{0}Explosive{1} Damage adds to a stacking pool of {2}Burn{3} that deals damage over time and decays by {4} each tick."
GLOSSARY_MULTICRIT,"多重暴击","","Multicrit"
GLOSSARY_MULTICRIT_DESCRIPTION,"多重暴击可触发额外暴击判定，累加伤害直至判定失败或达触发上限。多重暴击连锁中，每次暴击的触发概率为前次暴击率的 {0}。","{0}=percentage","Multicrit lets you roll for extra critical strikes, adding their damage until a roll fails or the Multicrit amount is reached. Each successive critical strike in a Multicrit chain has {0} of the previous critical strike chance."
GLOSSARY_MULTILUCK,"多重幸运","","Multiluck"
GLOSSARY_MULTILUCK_DESCRIPTION,"多重幸运可对基于幸运的判定进行多次尝试，并取最佳结果。","","Multiluck grants additional attempts on Luck based rolls, selecting the best outcome."
GLOSSARY_LUCK,"幸运","","Luck"
GLOSSARY_LUCK_DESCRIPTION,"幸运影响概率型触发的几率：增益触发率提高，有害触发率降低。一般来说，受幸运影响的触发率上限为 {0}。\n幸运不影响伤害、闪避、物品或强化物掉落。","{0}=percentage","Luck influences the probability of chance-based triggers. Beneficial triggers are increased, while harmful ones are reduced. However, Luck usually cannot raise trigger chances above {0}.\nLuck has no effect on Damage, Dodge, Item or Power-Up drops."
GLOSSARY_DAMAGE_OVER_TIME,"持续伤害","","Damage over Time"
GLOSSARY_DAMAGE_OVER_TIME_DESCRIPTION,"持续伤害对影响的目标持续造成伤害。","","Damage over Time (DoT) applies continuous damage to a target."
GLOSSARY_VIRAL_ENEMIES,"感染病毒的敌人","","Viral Enemies"
GLOSSARY_VIRAL_ENEMIES_DESCRIPTION,"至少被施加了一个病毒的敌人。","","Enemies that have at least one Virus applied to them."
GLOSSARY_VIRUS,"病毒","","Virus|Viruses"
GLOSSARY_VIRUS_DESCRIPTION,"病毒入侵敌人并削弱它们的系统。默认每个敌人最多感染 1 种病毒。","","A Virus hacks enemies and weakens their system. By default, there is a maximum of 1 Virus per enemy."
GLOSSARY_FIELD,"力场","","Field"
GLOSSARY_FIELD_DESCRIPTION,"力场为你与附近友方提供增益效果。","","Fields apply a Buff to you and nearby allies."
GLOSSARY_VENOM_BOOST,"剧毒增幅","","Venom Boost"
GLOSSARY_VENOM_BOOST_DESCRIPTION,"每层剧毒增幅使持续伤害提高 {0}。","{0)=percentage","Each Venom Boost grants {0} increased Damage over Time."
GLOSSARY_TURBO_BOOST,"涡轮增幅","","Turbo Boost"
GLOSSARY_TURBO_BOOST_DESCRIPTION,"每层涡轮增幅使攻击速度提高 {0}。","{0)=percentage","Each Turbo Boost grants {0} increased Attack Speed."
GLOSSARY_SHIELD_BOOST,"护盾增幅","","Shield Boost"
GLOSSARY_SHIELD_BOOST_DESCRIPTION,"每层护盾增幅使受到伤害总降 {0}。","{0)=percentage","Each Shield Boost grants {0} less Damage Taken."
GLOSSARY_FOCUS_BOOST,"专注增幅","","Focus Boost"
GLOSSARY_FOCUS_BOOST_DESCRIPTION,"每层专注增幅使暴击率提高 {0}。","{0)=percentage","Each Focus Boost grants {0} increased Critical Strike Chance."
GLOSSARY_FORGE_BOOST,"锻造增幅","","Forge Boost"
GLOSSARY_FORGE_BOOST_DESCRIPTION,"每层锻造增幅使护甲回复提高 {0}。","{0)=percentage","Each Forge Boost grants {0} increased Armor Repair."
GLOSSARY_TOTAL_DAMAGE_PER_SECOND,"总秒伤","","Total Damage per Second"
GLOSSARY_TOTAL_DAMAGE_PER_SECOND_DESCRIPTION,"战舰所有武器对单一目标每秒造成的总伤害值。","","The total damage per second (dps) your ship is dealing to a single target, using all of its weapons."
GLOSSARY_DAMAGE_PER_SECOND,"秒伤","","Damage per Second"
GLOSSARY_MAX_HIT,"最大承伤","","Max Hit"
GLOSSARY_MAX_HIT_DESCRIPTION,"你能够承受的平均最大单次伤害。","","The average maximum hit you can survive."
GLOSSARY_ARMOR,"护甲","","Armor"
GLOSSARY_ARMOR_DESCRIPTION,"护甲归零时战舰被摧毁。","","Your ship is destroyed when Armor reaches zero."
GLOSSARY_CHIP,"芯片","","Chip"
GLOSSARY_CHIP_DESCRIPTION,"芯片是能在所有稀有度掉落的物品。嵌入已启用的芯片槽后，其词条属性将赋予战舰。","","Chips are items that can drop in all rarities. Their affixes apply to your ship when placed into an allocated Chip Socket."
GLOSSARY_DRONE,"无人机","","Drone"
GLOSSARY_DRONE_DESCRIPTION,"无人机是战舰召唤的轻型作战单位。","","Drones are lightweight Minions that can be spawned by your ship."
GLOSSARY_BULWARK,"堡垒","","Bulwark"
GLOSSARY_BULWARK_DESCRIPTION,"堡垒是战舰召唤的重型作战单位。","","Bulwarks are heavy Minions that can be spawned by your ship."
GLOSSARY_MINION_POWER,"召唤物威力","","Minion Power"
GLOSSARY_MINION,"召唤物","","Minion"
GLOSSARY_MINION_DESCRIPTION,"召唤物是战舰召唤的友军单位。召唤物继承战舰攻击属性的一个百分比，由召唤物威力决定。","","Minions are allies that can be spawned by your ship. Minion Power determines what percentage of your ship's offensive stats are applied to your minions."
GLOSSARY_MINE,"诡雷","","Mine"
GLOSSARY_MINE_DESCRIPTION,"诡雷由武器部署，遇敌接触时引爆。","","Mines are deployed by weapons and detonate on enemy contact."
GLOSSARY_PARASITE,"寄生体","","Parasite"
GLOSSARY_PARASITE_DESCRIPTION,"寄生体会附着敌人，使你的武器转而攻击被寄生目标。","","Parasites latch onto enemies, turning your weapons against them."
GLOSSARY_DODGE,"闪避","","Dodge"
GLOSSARY_DODGE_DESCRIPTION,"闪避越高，完全规避伤害的几率越大，上限为 100 次攻击中规避 {0} 次。","{0}=percentage","The higher your Dodge, the greater your chance to avoid damage entirely, up to a maximum of {0} out of 100 hits."
GLOSSARY_DODGE_DESCRIPTION_CURRENT,"每 {1} 次攻击可规避 {0} 次伤害。\n闪避上限为 {2}。","{0}=amount, {1}=100, {2}=limit","Avoid damage {0} out of {1} times.\nDodge cannot be higher than {2}."
GLOSSARY_KNOCKBACK,"击退","","Knockback"
GLOSSARY_KNOCKBACK_DESCRIPTION,"撞击时将敌人击退。重复击退因敌人产生抗性而效果递减，抗性随时间消退。","","Pushes enemies back on impact. Repeated knockbacks become less effective as enemies build resistance, which fades over time."
GLOSSARY_CHAIN,"连锁","","Chain"
GLOSSARY_CHAIN_DESCRIPTION,"命中时触发连锁的投射物，会自动弹射至附近目标。","","Projectiles that chain on hit seek a nearby enemy as their next target."
GLOSSARY_SPLIT,"分裂","","Split"
GLOSSARY_SPLIT_DESCRIPTION,"命中时触发分裂的投射物会生成新投射物，自动攻击附近目标。","","Projectiles that split on hit create new projectiles that seek nearby enemies as their next target."
GLOSSARY_BOSS_EXHAUSTION,"首领疲惫","","Boss Exhaustion|Bosses exhaust"
GLOSSARY_BOSS_EXHAUSTION_DESCRIPTION,"{0} 后，首领每受到伤害 1 秒获得 1 层疲惫。\n每层使其承受伤害总增 {1}，最高叠加 {2} 层。","{0}=seconds, {1}=percentage, {2}=amount","After {0}, each second a boss takes damage, it gains 1 Exhaustion Stack.\nEach Stack causes {1} more Damage taken. Maximum Stacks are {2}."
GLOSSARY_OFFENCE,"攻击属性​","","Offence"
GLOSSARY_DEFENCE,"防御属性","","Defence"
GLOSSARY_MISC,"其他属性​","","Misc"
GLOSSARY_ARMOR_PER_SECOND,"每秒护甲回复","","Armor per Second"
GLOSSARY_DEFLECTOR_SHIELD_PER_SECOND,"每秒偏转护盾回复","","Deflector Shield per Second"
GLOSSARY_AOE_RADIUS,"AoE 半径","","AoE Radius"
GLOSSARY_AOE_DAMAGE,"AoE 伤害","","AoE Damage"
GLOSSARY_THERMAL_DETONATION_CHANCE,"热能引爆概率","","Thermal Detonation Chance"
GLOSSARY_THERMAL_DETONATION_RADIUS,"热能引爆半径","","Thermal Detonation Radius"
GLOSSARY_LEGACY_ITEM,"轮回遗物​","","Legacy Item"
GLOSSARY_LEGACY_ITEM_DESCRIPTION,"铸造于往世轮回周期的装备，已不存在于当前时间线。\n\n消耗{0}将其升级至现世版本。","{0}=1 Blank Dice","Forged in a past cycle, this item no longer exists in current timelines.\n\nUse {0} to upgrade it to the present."
GLOSSARY_INCREASED_REDUCED,"提高|降低","","increased|reduced"
GLOSSARY_INCREASED_REDUCED_DESCRIPTION,"提高 / 降低是加法型修饰符。\n\n例如：{0}20%{1} 伤害提高与 {2}30%{3} 伤害提高叠加，最终结果为 {4}+50%{5} 伤害。","parameters are highlight markers","Increased / reduced are additive modifiers.\n\nFor example, two modifiers of {0}20%{1} increased damage and {2}30%{3} increased damage result in a total of {4}+50%{5} damage."
GLOSSARY_MORE_LESS,"总增|总降","","more|less"
GLOSSARY_MORE_LESS_DESCRIPTION,"总增 / 总降是乘法型修饰符。\n\n例如：{0}50%{1} 伤害提高与 {2}20%{3} 伤害总增叠加，最终结果以 1.5 × 1.2 = 1.8 计算，或 {4}+80%{5} 伤害。","parameters are highlight markers","More / less are multiplicative modifiers.\n\nFor example, {0}50%{1} increased damage followed by {2}20%{3} more damage results in a total of 1.5 × 1.2 = 1.8, or {4}+80%{5} total damage."
