key,value,comment,english
BUFF_MASS_FIELD_DESCRIPTION,"Gewährt erhöhte Masse","","Grants increased Mass"
BUFF_MINION_COUNT_ONE,"Du kontrollierst {0} {1}","{0}=amount, {1}=singular minion name","You control {0} {1}"
BUFF_MINION_COUNT_MANY,"Du kontrollierst {0} {1}","{0}=amount, {1}=plural minion name","You control {0} {1}"
BUFF_RETALIATION_INSTINCT,"Instinkt der Vergeltung","","Retaliation Instinct"
BUFF_RETALIATION_INSTINCT_DESCRIPTION,"Gewährt erhöhten Schaden","","Grants increased Damage"
BUFF_SHAMROCK_FIELD,"Kleeblatt Feld","","Shamrock Field"
BUFF_SHAMROCK_FIELD_DESCRIPTION,"Gewährt mehr Glück","","Grants more Luck"
BUFF_TIME_FIELD,"Zeit Feld","","Time Field"
BUFF_TIME_FIELD_DESCRIPTION,"Gewährt erhöhte Zeit","","Grants increased Time"
BUFF_INCREASED_WEAPON_DAMAGE,"{0} hat {1} erhöhten Schaden","{0}=item name, {1}=percentage","{0} has gained {1} increased Damage"
BUFF_WINGS,"Flügel","","Wings"
BUFF_WINGS_DESCRIPTION,"Gewährt erhöhte Angriffsgeschwindigkeit","","Grants increased Attack Speed"
BUFF_WISDOM,"Weisheit","","Wisdom"
BUFF_WISDOM_DESCRIPTION,"Gewährt erhöhte Erfahrung","","Grants increased Experience"
BUFF_GLUTTONY,"Völlerei","","Gluttony"
BUFF_GLUTTONY_DESCRIPTION,"Gewährt erhöhte Masse pro gesammelten Power-Up","","Grants increased Mass per collected Power-Up"
BUFF_LOOT_BARRIER,"Beute-Barriere","","Loot Barrier"
BUFF_LOOT_BARRIER_DESCRIPTION,"Gewährt weniger erlittenen Schaden pro gesammelten Power-Up","","Grants less damage taken per collected Power-Up"
BUFF_RAVENOUS_RICHES,"Unersättlicher Reichtum","","Ravenous Riches"
BUFF_RAVENOUS_RICHES_DESCRIPTION,"Gewährt mehr Schaden pro gesammelten Power-Up","","Grants more damage per collected Power-Up"
BUFF_COOP,"Co-op","","Co-op"
BUFF_COOP_DESCRIPTION,"Du bist in einer Gruppe\nGegner haben {0} mehr Rüstung","{0}=percentage","You are in a party\nEnemies have {0} more armor"
BUFF_COOP_DESTROYED_DESCRIPTION,"Dein Partner wurde zerstört\nDu bist jetzt auf dich allein gestellt","","Your partner has been destroyed\nYou are on your own"
