key,value,comment,english
UI_CARLO_DIAMOND_TURTLE_EGG_RETURNED,"Ein solches Ei habe ich noch nie gesehen. Was für ein Wunder! Nur die größte Belohnung ist angemessen.","","I've never seen an egg like this. For such a marvel... only the greatest reward will do."
UI_CARLO_DUSTY_BOOK_RETURNED,"Oh wow, das ist das geheime Kochbuch meiner Familie! Lecker!\nOh, und ich habe auch etwas von Kiki für dich.","","Oh wow, that's the secret cookbook of my family! Yummy!\nOh, I also have something from Kiki for you."
UI_CARLO_UBER_DUSTY_BOOK_RETURNED,"Oh wow, das ist das übergeheime Kochbuch meiner Familie! Über-Lecker!\nOh, und ich habe auch etwas von Koko für dich.","","Oh wow, that's the uber secret cookbook of my family! Uber-Yummy!\nOh, I also have something from Koko for you."
UI_CARLO_GLITCH_SOLD_1,"Das ist etwas, das ich eigentlich nicht kaufen sollte. Also muss ich es tun.","","Now that's something I shouldn't be buying... which means I have to."
UI_CARLO_GLITCH_SOLD_2,"Bist du sicher, dass das Ding legal ist? Ach, egal, ich nehm's!","","You sure this thing's legal? Never mind, I'll take it."
UI_CARLO_GLITCH_SOLD_3,"Oh, ein Glitch? Ich behalte ihn, rein zu Forschungszwecken, natürlich.","","Oh, a Glitch? I'll keep it, purely for research, of course."
UI_PICK_UP_HINT,"Aufheben","Control Hint to pick up an item","Pick up"
UI_TAKE_HINT,"Nehmen","Control Hint to take an inventory item","Take"
UI_CLAIM_HINT,"Einlösen","Control Hint to claim a reward item","Claim"
UI_STASH_HINT,"Einlagern","Control Hint to stash an item","Stash"
UI_UNSTASH_HINT,"Entnehmen","Control Hint to unstash an item","Unstash"
UI_OPEN_HINT,"Öffnen","Control Hint to open an item storage","Open"
UI_DETAILS_HINT,"Details","Control Hint to show verbose details about an item","Details"
UI_BUY_HINT,"Kaufen","Control Hint to buy an item","Buy"
UI_SELL_HINT,"Verkaufen","Control Hint to sell an item","Sell"
UI_DROP_HINT,"Ablegen","Control Hint to drop an item","Drop"
UI_PRICE_HINT,"Preis:","Control Hint that shows the price of an item (price is displayed as dice icon after the colon)","Price:"
UI_CHOOSE_HINT,"Wählen","Control Hint to choose a boon","Choose"
UI_TOGGLE_HINT,"Wählen","Control Hint to toggle a skill","Toggle"
UI_EQUIP_HINT,"Ausrüsten","Control Hint to equip an item on the skill tree","Equip"
UI_SKIP_HINT,"Überspringen","Control Hint to skip a cutscene","Skip"
UI_STASHED_ITEMS_HINT_ONE,"{0} in Truhe","{0}=amount items of a given type the player has already in Stash","{0} in Stash"
UI_STASHED_ITEMS_HINT_MANY,"{0} in Truhe","{0}=amount items of a given type the player has already in Stash","{0} in Stash"
UI_CHOOSE_REWARD_HEADLINE,"Wähle eine Belohnung","Headline to tell the player to choose one of the offered rewards","Choose one Reward"
UI_LOST_IN_THE_SKILL_TREE_HINT_TITLE,"Verloren im Skill-Baum?","","Lost in the skill tree?"
UI_LOST_IN_THE_SKILL_TREE_HINT_DESCRIPTION,"Finde mit Power-Reports die besten Skills für deinen Build!","","Use power reports to find the perfect skills for your build!"
UI_SKILL_ONE,"{0} Skill","{0}=amount","{0} skill"
UI_SKILL_MANY,"{0} Skills","{0}=amount","{0} skills"
UI_SKILL_DIFF_ALLOCATE_ONE,"Das Zuweisen dieses Skills gewährt","","Allocating this skill will grant"
UI_SKILL_DIFF_DEALLOCATE_ONE,"Das Zurücksetzen dieses Skills gewährt","","Deallocating this skill will grant"
UI_SKILL_DIFF_ALLOCATE_MANY,"Das Zuweisen von {0} Skills bis hierhin gewährt","{0}=amount","Allocating {0} skills up to here will grant"
UI_SKILL_DIFF_DEALLOCATE_MANY,"Das Zurücksetzen von {0} Skills bis hierhin gewährt","{0}=amount","Deallocating {0} skills up to here will grant"
UI_SKILL_DEALLOCATE_ALERT_CONFIRM_HEADLINE,"Änderungen übernehmen","","Commit Changes"
UI_SKILL_DEALLOCATE_ALERT_CONFIRM_DESCRIPTION,"{0} verwenden, um {1} zurückzusetzen?\n\nDanach hast du noch {2} übrig.","{0}=dice, {1}=skill(s), {2}=dice","Use {0} to deallocate {1}?\n\nYou will have {2} left."
UI_SKILL_DEALLOCATE_ALERT_IMPOSSIBLE_HEADLINE,"Skill kann nicht zurückgesetzt werden","","Deallocate Skill not possible"
UI_SKILL_DEALLOCATE_ALERT_IMPOSSIBLE_DESCRIPTION,"Du benötigst {0}, um {1} zu zurückzusetzen.\nDerzeit besitzt du nur {2}.","{0}=dice, {1}=skill(s), {2}=dice","You need {0} to deallocate {1}. Currently you only have {2} in your possession."
UI_NOT_POSSIBLE,"Nicht möglich","Common alert headline if something is not possible to do","Not possible"
UI_REMOVE_ITEM_NOT_POSSIBLE_ALERT,"Um {0} zu entfernen, muss dieser Skill zuerst zurückgesetzt werden.","{0}=chip to remove","In order to remove {0}, this skill must be deallocated first."
UI_NO_CHIP_IN_INVENTORY_ALERT,"Du hast keinen Chip in deinem Inventar.","","You do not have a Chip in your inventory."
UI_NO_SECTOR_CHIP_IN_INVENTORY_ALERT,"Du hast keinen Sektor-Chip in deinem Inventar.","","You do not have a Sector Chip in your inventory."
UI_NO_SECTOR_IN_INVENTORY_ALERT,"Du hast keinen ungeöffneten Sektor in deinem Inventar.","","You do not have any unopened Sector in your inventory."
UI_SELECT_CHIP_HEADLINE,"Chip auswählen","","Select Chip"
UI_SELECT_SECTOR_CHIP_HEADLINE,"Sektor-Chip auswählen","","Select Sector Chip"
UI_SELECT_SECTOR_HEADLINE,"Sektor auswählen","","Select Sector"
UI_EQUIP_CHIP_LEVEL_REQUIREMENT_NOT_MET,"Dieser Chip erfordert Level {0} und kann noch nicht ausgerüstet werden.","{0}=level","This Chip requires Level {0} and cannot be equipped yet"
UI_EQUIP_CHIP_LEVEL_LIMIT_EXCEEDED,"Ich kann nicht mehr als {0} dieses Chips ausrüsten.","{0}=limit","I cannot equip more than {0} of this Chip"
UI_EQUIP_EMPOWERED_CHIP_LIMIT_EXCEEDED,"Ich kann nicht mehr als {0} Erwachte Chips ausrüsten.","{0}=limit","I cannot equip more than {0} Empowered Chips"
UI_SELECT_MOD_HEADLINE,"Mod auswählen","","Select Mod"
UI_NO_FITTING_MOD_IN_INVENTORY,"Du hast keinen passenden Mod im Inventar.","","You do not have a fitting Mod in your inventory"
UI_NO_MOD_IN_INVENTORY,"Du hast keinen Mod im Inventar.","","You do not have a Mod in your inventory"
UI_EQUIP_MOD_LEVEL_REQUIREMENT_NOT_MET,"Dieser Mod erfordert Level {0} und kann noch nicht ausgerüstet werden.","{0}=level","This Mod requires Level {0} and cannot be equipped yet"
UI_YOU_NEED_TO_FIND_CRAFTING_MANUAL,"Du musst zuerst das Crafting Handbuch finden.","","You need to find the Crafting Manual first."
UI_POWER_REPORT,"Power-Report","","Power Report"
UI_SEARCH,"Suche","","Search"
UI_MOVE,"Bewegen","","Move"
UI_ITEMS_STASHED,"{0} verstaut","{0}=item(s) stashed, e.g. 2x Blank Dice","{0} stashed"
UI_MOD_LEVEL_UP,"Dein {0}-Mod ist jetzt Level {1}.","{0}=mod-item, {1}=level","Your {0} Mod is now Level {1}."
UI_BOON_CHOOSE,"Diese Gunst gewährt","","Choosing this Boon will grant"
UI_BOON_CHOSEN,"Diese Gunst hast du momentan gewählt","","You have currently chosen this Boon"
UI_CHIP_SOCKET_DESCRIPTION,"Ein Chip kann eingesetzt werden","","A Chip can be placed into this Socket"
UI_MOD_SOCKET_DESCRIPTION,"Ein Mod kann eingesetzt werden","","A Mod can be placed into this Socket"
UI_FIELD_MOD_SOCKET_DESCRIPTION,"Ein Feld-Mod kann eingesetzt werden","","A Field Mod can be placed into this Socket"
UI_SECTOR_CHIP_SOCKET_DESCRIPTION,"Ein Sektor-Chip kann eingesetzt werden","","A Sector Chip can be placed into this Socket"
UI_SECTOR_SOCKET_DESCRIPTION,"Ein Sektor kann eingesetzt werden","","A Sector can be placed into this Socket"
UI_WHEEL_OF_FORTUNE_CRAFTING_AVAILABLE,"Rad des Schicksals verfügbar","","Wheel of Fortune available"
UI_CRAFT_BUTTON,"Herstellen","","Craft"
UI_DISCARD_CHANGES_HEADLINE,"Änderungen verwerfen","","Discard Changes"
UI_DISCARD_CHANGES_DESCRIPTION,"Bist du sicher, dass du die Änderungen am Skill-Baum verwerfen möchtest?","","Are you sure you want to discard the changes made to the skill tree?"
UI_PLAY_ALONE_BUTTON,"Alleine spielen","","Play alone"
UI_WAIT_FOR_OTHER_PLAYER_HEADLINE,"Warte auf anderen Spieler","","Waiting for other player"
UI_WAIT_FOR_OTHER_PLAYER_DESCRIPTION,"Warte auf den anderen Spieler, um die Mission zu starten.","","Waiting for other player to start mission."
UI_INVITE_BUTTON,"Einladen","Button to invite another player to play together","Invite"
UI_INVITE_SENT_HEADLINE,"Einladung gesendet","","Invite Sent"
UI_INVITE_SENT_DESCRIPTION,"{0} spielt gerade kein Astroloot. Einladung gesendet:\n{1}","{0}=friend, {1}=message","{0} is not playing Astroloot right now, sent invite message:\n{1}"
UI_DEATH_SCREEN_HEADLINE,"So endet die Geschichte nicht","","This is not how the story ends"
UI_DEATH_SCREEN_DAMAGE_TAKEN,"Erlittener Schaden","","Damage taken"
UI_DEATH_SCREEN_DESTROYED_BY,"Zerstört durch","","Destroyed by"
UI_DEATH_SCREEN_CORRUPTED_AREA,"Korrumpiertes Gebiet","","Corrupted Area"
UI_DEATH_SCREEN_FINAL_BLOW,"Tödlicher Treffer","","Final Blow"
UI_RETRY_MISSION_BUTTON,"Mission wiederholen","","Retry Mission"
UI_WATCH_REPLAY_BUTTON,"Wiederholung ansehen","","Watch Replay"
