key,value,comment,english
SKILL_ARMOR_INFUSION,"Rüstung-Infusion","Skill node","Armor Infusion"
SKILL_DASH_ON_HIT,"Dash bei Treffer","Skill node","Dash on Hit"
SKILL_DASH_SHIELD_INFUSION,"Dash-Schild-Infusion","Skill node","Dash Shield Infusion"
SKILL_DASH_ARMOR_INFUSION,"Dash-Rüstungs-Infusion","Skill node","Dash Armor Infusion"
SKILL_DANGER_ZONE,"Gefahrenzone","Skill node","Danger Zone"
SKILL_DEBRIS_WASTELAND,"Trümmerödland","Skill node","Debris Wasteland"
SKILL_COLOSSUS,"Koloss","Skill node","Colossus"
SKILL_SOLOIST,"Solist","Skill node","Soloist"
SKILL_MASOCHIST,"Masochist","Skill node","Masochist"
SKILL_HEAVY_IMPACT,"Heftiger Einschlag","Skill node","Heavy Impact"
SKILL_ZEALOT,"Fanatiker","Skill node","Zealot"
SKILL_PROJECTILE_DAMAGE,"Projektilschaden","Skill node","Projectile Damage"
SKILL_MELEE_DAMAGE,"Nahkampfschaden","Skill node","Melee Damage"
SKILL_NECK_PUNCH,"Nackenschlag","Skill node","Neck Punch"
SKILL_FIERCE_AMMO,"Hinterhältige Munition","Skill node","Fierce Ammo"
SKILL_RAVAGER_AMMO,"Munition des Verwüsters","Skill node","Ravager Ammo"
SKILL_SPIRIT_ANIMAL_VORAK,"Stärke in der Stille","Description of Vorak Spirit Animal","Strength in Silence"
SKILL_SPIRIT_ANIMAL_BALU,"Innere Stärke","Description of Balu Spirit Animal","Embrace your inner Strength"
SKILL_SPIRIT_ANIMAL_POKI,"Poki will alles","Description of Poki Spirit Animal","Poki wants it all"
SKILL_SPIRIT_ANIMAL_SHAE,"Sinfonie des digitalen Chaos","Description of Shae Spirit Animal","Symphony of Digital Chaos"
SKILL_SPIRIT_ANIMAL_LIN,"Entfessle dein Pandämonium","Description of Lin Spirit Animal","Unleash your Pandamonium"
SKILL_SPIRIT_ANIMAL_BALTIMORE,"Kleiner Vogel, große Explosion","Description of Baltimore Spirit Animal","Tiny bird, big boom"
SKILL_SPIRIT_ANIMAL_HULI,"Flinker kosmischer Schelm","Description of Huli Spirit Animal","Swift Cosmic Prankster"
SKILL_SPIRIT_ANIMAL_IVY,"Alle Maschinen gehorchen ihrem Willen","Description of Ivy Spirit Animal","All machines obey her will"
SKILL_SPIRIT_ANIMAL_LORD_CHICKEN,"Bawk, bawk, bawk","Description of Lord Chicken Spirit Animal","Bawk, bawk, bawk"
SKILL_CHOOSE_SPIRIT_ANIMAL_TITLE,"Geistertier","Overlay to encourage player to choose a Spirit Animal","Spirit Animal"
SKILL_CHOOSE_SPIRIT_ANIMAL_DESCRIPTION,"Wähle dein Geistertier","Overlay to encourage player to choose a Spirit Animal","Choose your Spirit Animal"
SKILL_CHAIN_REACTION,"Kettenreaktion","Skill node","Chain Reaction"
SKILL_MELTDOWN,"Kernschmelze","Skill node","Meltdown"
SKILL_KINETIC_FUSION,"Kinetische Fusion","Skill node","Kinetic Fusion"
SKILL_THERMAL_FUSION,"Thermische Fusion","Skill node","Thermal Fusion"
SKILL_MULI,"Muli der böse Zwilling","Skill node","Muli the Evil Twin"
SKILL_ATOMIC_BARRIER,"Atomare Barriere","Skill node","Atomic Barrier"
SKILL_HIDDEN_WASTE,"Vergrabene Seuche","Skill node","Hidden Waste"
SKILL_ZULI,"Zuli, der böse Großvater","Skill node","Zuli the Evil Grandpa"
SKILL_HOST_OVERLOAD,"Wirt-Überladung","Skill node","Host Overload"
SKILL_PARASITIC_SWARM,"Befallener Schwarm","Skill node","Parasitic Swarm"
SKILL_INFECTION_INFUSION,"Seuchen-Infusion","Skill node","Infection Infusion"
SKILL_CHICKEN_OUT,"Flatter-Flucht","Skill node","Chicken Out"
SKILL_FEATHERED_AGILITY,"Gefiederte Beweglichkeit","Skill node","Feathered Agility"
SKILL_PLUMAGE_ARMOR,"Gefiederrüstung","Skill node","Plumage Armor"
SKILL_ROOSTER_SHIELD,"Hahnenschild","Skill node","Rooster Shield"
SKILL_JETSTREAM_FURY,"Jetstream-Wut","Skill node","Jetstream Fury"
SKILL_CHICKEN_BLITZ,"Hühnerblitz","Skill node","Chicken Blitz"
SKILL_ENGINE_ECHO,"Antriebs-Echo","Skill node","Engine Echo"
SKILL_ALL_RESISTANCES,"Alle Widerstände","Skill node","All Resistances"
SKILL_KINETIC_RESISTANCE,"Kinetik-Widerstand","Skill node","Kinetic Resistance"
SKILL_NUCLEAR_RESISTANCE,"Nuklear-Widerstand","Skill node","Nuclear Resistance"
SKILL_KINETIC_FORTRESS,"Kinetische Festung","Skill node","Kinetic Fortress"
SKILL_NUCLEAR_FORTRESS,"Nukleare Festung","Skill node","Nuclear Fortress"
SKILL_NUCLEAR_EVASION,"Nukleare Vermeidung","Skill node","Nuclear Evasion"
SKILL_RADIATION_DAMAGE,"Strahlung-Schaden","Skill node","Radiation Damage"
SKILL_JUNKYARD,"Schrottplatz","Skill node","Junkyard"
SKILL_SHATTER_STORM,"Trümmersturm","Skill node","Shatter Storm"
SKILL_TANK,"Panzer","Skill node","Tank"
SKILL_PLATES_OF_VALOR,"Platten der Tapferkeit","Skill node","Plates of Valor"
SKILL_GALVANIC_SURGE,"Galvanischer Impuls","Skill node","Galvanic Surge"
SKILL_ATOMIC_ASSAULT,"Atomarer Angriff","Skill node","Atomic Assault"
SKILL_RADIANT_NIGHTMARE,"Verstrahlter Albtraum","Skill node","Radiant Nightmare"
SKILL_RADIANT_STORM,"Verstrahlter Sturm","Skill node","Radiant Storm"
SKILL_NUCLEAR_STORM,"Nuklearer Sturm","Skill node","Nuclear Storm"
SKILL_BRUTAL_GRIP,"Brutaler Griff","Skill node","Brutal Grip"
SKILL_INCREASED_DAMAGE,"Erhöhter Schaden","Skill node","Increased Damage"
SKILL_DEFLECTOR_CIRCUIT,"Deflektor-Schaltkreis","Skill node","Deflector Circuit"
SKILL_SEEK_AND_DESTROY,"Suchen und Vernichten","Skill node","Seek and Destroy"
SKILL_PROJECTILE_SPEED,"Projektilgeschwindigkeit","Skill node","Projectile Speed"
SKILL_QUICK_SHOT,"Schnellschuss","Skill node","Quick Shot"
SKILL_FACE_TANK,"Frontalpanzer","Skill node","Face Tank"
SKILL_UPLOAD,"Upload","Skill node","Upload"
SKILL_MASTERMIND,"Mastermind","Skill node","Mastermind"
SKILL_BODYGUARDS,"Leibwächter","Skill node","Bodyguards"
SKILL_SYMBIOTIC_BOND,"Symbiotische Bindung","Skill node","Symbiotic Bond"
SKILL_SWARM,"Schwarm","Skill node","Swarm"
SKILL_PACIFISM,"Pazifismus","Skill node","Pacifism"
SKILL_GUARDIANS,"Wächter","Skill node","Guardians"
SKILL_BUGFIX,"Bugfix","Skill node","Bugfix"
SKILL_MINION_MANIA,"Minion-Manie","Skill node","Minion Mania"
SKILL_VANGUARD,"Stoßtrupp","Skill node","Vanguard"
SKILL_THERMAL_DETONATION,"Thermal-Detonation","Skill node","Thermal Detonation"
SKILL_COMPELLING_ENTROPY,"Zwingende Entropie","Skill node","Compelling Entropy"
SKILL_DEFLECTIVE_BARRIER,"Ablenkende Barriere","Skill node","Deflective Barrier"
SKILL_THERMO_BLITZ,"Thermo-Blitz","Skill node","Thermo Blitz"
SKILL_COLLECTOR,"Sammler","Skill node","Collector"
SKILL_PLUNDER_STRIKE,"Plünderangriff","Skill node","Plunder Strike"
SKILL_HOARD_HARVEST,"Schatz-Ernte","Skill node","Hoard Harvest"
SKILL_RAVENOUS_RICHES,"Unersättlicher Reichtum","Skill node","Ravenous Riches"
SKILL_GLUTTONY,"Völlerei","Skill node","Gluttony"
SKILL_LOOT_BARRIER,"Beute-Barriere","Skill node","Loot Barrier"
SKILL_POWER_UP_CHANCE,"Power-Up Chance","Skill node","Power-Up Chance"
SKILL_PICKUP_RANGE,"Sammelreichweite","Skill node","Pickup Range"
SKILL_POWER_UP_RARITY,"Power-Up Seltenheit","Skill node","Power-Up Rarity"
SKILL_POWER_UP_EFFECT,"Power-Up Effekt","Skill node","Power-Up Effect"
SKILL_POWER_CHORD,"Power-Akkord","Skill node","Power Chord"
SKILL_JACKPOT,"Jackpot","Skill node","Jackpot"
SKILL_CARNAGE,"Massaker","Skill node","Carnage"
SKILL_DEADLY_PRECISION,"Tödliche Präzision","Skill node","Deadly Precision"
SKILL_BOOM_EXPERTISE,"Knall-Expertise","Skill node","Boom Expertise"
SKILL_ZAP_EXPERTISE,"Zap-Expertise","Skill node","Zap Expertise"
SKILL_ION_EXPERTISE,"Ionen-Expertise","Skill node","Ion Expertise"
SKILL_SHIELD_SURGE,"Schildschub","Skill node","Shield Surge"
SKILL_ENERGETIC,"Energiegeladen","Skill node","Energetic"
SKILL_CAPACITOR,"Kondensator","Skill node","Capacitor"
SKILL_FLASH_SHIELD,"Blitzschild","Skill node","Flash Shield"
SKILL_DAMAGE_DISCHARGE,"Schadensabsorption","Skill node","Damage Discharge"
SKILL_PARETO,"Pareto","Skill node","Pareto"
SKILL_SHOCK_CHANCE,"Schock-Chance","Skill node","Shock Chance"
SKILL_FOCUS_BOOST_EFFECT,"Fokus-Boost Effekt","Skill node","Focus Boost Effect"
SKILL_FOCUS_BOOST,"Fokus-Boost","Skill node","Focus Boost"
SKILL_SHOCK_CHANCE_AND_EFFECT,"Schock-Chance und Effekt","Skill node","Shock Chance and Effect"
SKILL_ELECTRIC_EEL,"Zitteraal","Skill node","Electric Eel"
SKILL_VOLT_SHIFT,"Voltumwandlung","Skill node","Volt Shift"
SKILL_THUNDERSTRUCK,"Donnerschlag","Skill node","Thunderstruck"
SKILL_ULTIMATE_FOCUS,"Ultimater Fokus","Skill node","Ultimate Focus"
SKILL_FOCAL_POINT,"Brennpunkt","Skill node","Focal Point"
SKILL_MASSIVE_IMPACT,"Massiver Einschlag","Skill node","Massive Impact"
SKILL_EXPLOSIVE_RESISTANCE,"Explosiv-Widerstand","Skill node","Explosive Resistance"
SKILL_PLASMA_RESISTANCE,"Plasma-Widerstand","Skill node","Plasma Resistance"
SKILL_ELECTRIC_RESISTANCE,"Elektro-Widerstand","Skill node","Electric Resistance"
SKILL_THERMAL_RESISTANCES,"Thermal-Widerstand","Skill node","Thermal Resistances"
SKILL_MAX_EXPLOSIVE_RESISTANCE,"Max Explosiv-Widerstand","Skill node","Max Explosive Resistance"
SKILL_MAX_PLASMA_RESISTANCE,"Max Plasma-Widerstand","Skill node","Max Plasma Resistance"
SKILL_MAX_ELECTRIC_RESISTANCE,"Max Elektro-Widerstand","Skill node","Max Electric Resistance"
SKILL_THERMAL_ABSORPTION,"Thermal-Absorption","Skill node","Thermal Absorption"
SKILL_DEFLECTOR_SHIELD_LEECH,"Deflektorschild-Raub","Skill node","Deflector Shield Leech"
SKILL_DEFLECTOR_FORGE,"Deflektor-Schmiede","Skill node","Deflector Forge"
SKILL_MINION_EMPOWERMENT,"Minion Ermächtigung","Skill node","Minion Empowerment"
SKILL_DRONE_SWARM,"Drohnen-Schwarm","Skill node","Drone Swarm"
SKILL_BULWARK_BASTION,"Bulwark-Bastion","Skill node","Bulwark Bastion"
SKILL_DRONE_DAMAGE,"Drohnen Schaden","Skill node","Drone Damage"
SKILL_BULWARK_DAMAGE,"Bulwark Schaden","Skill node","Bulwark Damage"
SKILL_MINION_VELOCITY,"Minion Geschwindigkeit","Skill node","Minion Velocity"
SKILL_NECROTIC_POWER,"Nekrotische Stärke","Skill node","Necrotic Power"
SKILL_COMPANION_SNATCH,"Packesel","Skill node","Companion Snatch"
SKILL_ARMY_OF_GREED,"Armee der Gier","Skill node","Army of Greed"
SKILL_FAREWELL_TRIBUTE,"Abschiedstribut","Skill node","Farewell Tribute"
SKILL_KNOCKBACK_DAMAGE,"Rückstoßschaden","Skill node","Knockback Damage"
SKILL_KNOCKBACK_RESISTANCE_PENETRATION,"Rückstoß-Resistenz-Durchdringung","Skill node","Knockback Resistance Penetration"
SKILL_LUCKY_PUNCH,"Lucky Punch","Skill node","Lucky Punch"
SKILL_KNOCKOUT,"Niederschlag","Skill node","Knockout"
SKILL_REVERSE_KNOCKBACK,"Umgekehrter Rückstoß","Skill node","Reverse Knockback"
SKILL_MAXIMUM_THERMAL_RESISTANCES,"Maximale Thermal-Widerstände","Skill node","Maximum Thermal Resistances"
SKILL_HEAT_SHIELD,"Hitzeschild","Skill node","Heat Shield"
SKILL_LUCK,"Glück","Skill node","Luck"
SKILL_PROBABILITY_DISTORTION,"Wahrscheinlichkeits-Störung","Skill node","Probability Distortion"
SKILL_DEADLY_FOCUS,"Tödlicher Fokus","Skill node","Deadly Focus"
SKILL_DEADLY_ASSAULT,"Tödlicher Angriff","Skill node","Deadly Assault"
SKILL_TOKAMAK,"Tokamak","Skill node","Tokamak"
SKILL_BLIND_CHANCE,"Blenden-Chance","Skill node","Blind Chance"
SKILL_BLIND_CHANCE_AND_EFFECT,"Blenden-Chance und Effekt","Skill node","Blind Chance and Effect"
SKILL_CYCLOTRON,"Zyklotron","Skill node","Cyclotron"
SKILL_EYE_PICKER,"Eye Picker","Skill node","Eye Picker"
SKILL_PARAVIRAL_WARD,"Paraviraler Schild","Skill node","Paraviral Ward"
SKILL_TWIN_FANG,"Zwillingszahn","Skill node","Twin Fang"
SKILL_VENOM_SNEEZE,"Giftnatter","Skill node","Venom Sneeze"
SKILL_SERPENT_GHOST,"Geist der Schlange","Skill node","Serpent Ghost"
SKILL_SNAKE_BITE,"Biss der Schlange","Skill node","Snake Bite"
SKILL_TRIGGER_CASCADE,"Knall-Kaskade","Skill node","Trigger Cascade"
SKILL_SHIELD_TRIGGER,"Schild-Auslöser","Skill node","Shield Trigger"
SKILL_ARMOR_TRIGGER,"Rüstung-Auslöser","Skill node","Armor Trigger"
SKILL_DASH_TRIGGER,"Dash-Auslöser","Skill node","Dash Trigger"
SKILL_WADDLE_BLAST,"Watschel-Rumms","Skill node","Waddle Blast"
SKILL_FUSE_STRETCH,"Zündschnur-Verlängerung","Skill node","Fuse Stretch"
SKILL_CHARGE_MULTIPLIER,"Ladungs-Multiplikator","Skill node","Charge Multiplier"
SKILL_COSMIC_NOVA,"Kosmische Nova","Skill node","Cosmic Nova"
SKILL_QUANTUM_FRENZY,"Quantum Raserei","Skill node","Quantum Frenzy"
SKILL_DAMAGE_PER_REMAINING_CHAIN,"Schaden pro verbleibendem Übersprung","Skill node","Damage per remaining Chain"
SKILL_POWER_RIPPLE,"Sprungwelle","Skill node","Power Ripple"
SKILL_CHAIN_FURY,"Sprungwut","Skill node","Chain Fury"
SKILL_SPEAR_DASH,"Speer-Dash","Skill node","Spear Dash"
SKILL_ARMOR_BLOOM,"Rüstungs-Blüte","Skill node","Armor Bloom"
SKILL_SHIELD_ACCELERATOR,"Schild-Beschleuniger","Skill node","Shield Accelerator"
SKILL_PARASITE_DAMAGE,"Parasiten-Schaden","Skill node","Parasite Damage"
SKILL_PARASITE_SPAWN_RATE,"Parasiten-Schöpfung","Skill node","Parasite Spawn Rate"
SKILL_HOST_DOMINANCE,"Wirt-Dominanz","Skill node","Host Dominance"
SKILL_INVASIVE_INFECTION,"Invasive-Infektion","Skill node","Invasive Infection"
SKILL_SPLIT_RANGE,"Split-Reichweite","Skill node","Split Range"
SKILL_SCATTER_SHOT,"Splitter-Schuss","Skill node","Scatter Shot"
SKILL_SPLIT_DAMAGE,"Split-Schaden","Skill node","Split Damage"
SKILL_SHATTER_STRIKE,"Zerspringen","Skill node","Shatter Strike"
SKILL_FASTER_RADIATION,"Schnellere Strahlung","Skill node","Faster Radiation"
SKILL_SLOWER_RADIATION,"Langsamere Strahlung","Skill node","Slower Radiation"
SKILL_GAMMA_SURGE,"Gamma Schub","Skill node","Gamma Surge"
SKILL_GAMMA_DECAY,"Gamma Zerfall","Skill node","Gamma Decay"
SKILL_LEPRECHAUN,"Leprechaun","Skill node","Leprechaun"
SKILL_MULTILUCK,"Multi-Glück","Skill node","Multiluck"
SKILL_FIELD_EFFECT,"Feld-Effekt","Skill node","Field Effect"
SKILL_FIELD_RANGE,"Feld-Reichweite","Skill node","Field Range"
SKILL_HALO,"Heiligenschein","Skill node","Halo"
SKILL_TNT,"TNT","Skill node","TNT"
SKILL_KNOCKBACK_DAMAGE_PER_MASS,"Rückstoß-Schaden pro Masse","Skill node","Knockback Damage per Mass"
SKILL_SUPER_HEAVY,"Super-Schwer","Skill node","Super Heavy"
SKILL_INCREASED_MASS,"Erhöhte Masse","Skill node","Increased Mass"
SKILL_MASS_IMPACT,"Massen-Einschlag","Skill node","Mass Impact"
SKILL_ARMOR_ON_KNOCKBACK_HIT,"Rüstung bei Rückstoß-Treffer","Skill node","Armor on Knockback Hit"
SKILL_ARMOR_FLUX,"Rüstungs-Flux","Skill node","Armor Flux"
SKILL_AFTERSHOCK_CHANCE,"Nachbeben-Chance","Skill node","Aftershock Chance"
SKILL_CASCADE,"Kaskade","Skill node","Cascade"
SKILL_AFTERSHOCK_CHANCE_AND_DAMAGE,"Nachbeben-Chance und Schaden","Skill node","Aftershock Chance and Damage"
SKILL_FIREWALL,"Firewall","Skill node","Firewall"
SKILL_DAMAGE_OVER_TIME_AND_ARMOR,"Schaden über Zeit und Rüstung","Skill node","Damage over Time and Armor"
SKILL_DAMAGE_OVER_TIME_AND_ARMOR_REPAIR,"Schaden über Zeit und Rüstung-Reparatur","Skill node","Damage over Time and Armor Repair"
SKILL_STINKER,"Stinker","Skill node","Stinker"
SKILL_PRECISION_PROTOCOL,"Präzisions-Protokoll","Skill node","Precision Protocol"
SKILL_PRECISION_SURGE,"Präzisions-Sog","Skill node","Precision Surge"
SKILL_INSTANT_LEECH,"Sofort-Raub","Skill node","Instant Leech"
SKILL_MAXIMUM_ARMOR_LEECH,"Maximaler Rüstung-Raub","Skill node","Maximum Armor Leech"
SKILL_OVERDRAIN,"Exzessiver Raub","Skill node","Overdrain"
SKILL_ARMOR_AND_KINETIC_RESISTANCE,"Rüstung und Kinetik-Widerstand","Skill node","Armor and Kinetic Resistance"
SKILL_TITANIUM,"Titan-Legierung","Skill node","Titanium"
SKILL_REPAIR_KIT,"Reparatur-Kit","Skill node","Repair Kit"
SKILL_GUARDIANS_FORTITUDE,"Standhafter Wächter","Skill node","Guardian's Fortitude"
SKILL_WEIGHT_OF_RESILIENCE,"Belastbares Gewicht","Skill node","Weight of Resilience"
SKILL_BULWARK_OF_THE_COLOSSUS,"Bulwark des Kolosses","Skill node","Bulwark of the Colossus"
SKILL_PELT_OF_VENGEANCE,"Pelz der Rache","Skill node","Pelt of Vengeance"
SKILL_THICK_FUR,"Dickes Fell","Skill node","Thick Fur"
SKILL_RETALIATION_INSTINCT,"Instinkt der Vergeltung","Skill node","Retaliation Instinct"
SKILL_SACRIFICIAL_CLAWS,"Klauen der Selbstgeißelung","Skill node","Sacrificial Claws"
SKILL_OVERCLOCKED,"Übertaktet","Skill node","Overclocked"
SKILL_MOTHERBOARD,"Motherboard","Skill node","Motherboard"
SKILL_MINION_ATTACK_SPEED,"Minion Angriffsgeschwindigkeit","Skill node","Minion Attack Speed"
SKILL_SWARM_FRENZY,"Schwarmraserei","Skill node","Swarm Frenzy"
SKILL_CHIP_SOCKET,"Chip Sockel","Skill node","Chip Socket"
SKILL_PACK_SAVAGERY,"Rohheit des Rudels","Skill node","Pack Savagery"
SKILL_HORDE_RESILIENCE,"Widerstandskraft der Horde","Skill node","Horde Resilience"
SKILL_RANGE,"Reichweite","Skill node","Range"
SKILL_REACH,"Zugriff","Skill node","Reach"
SKILL_SNIPE,"Sniper","Skill node","Snipe"
SKILL_GRASP,"Greifer","Skill node","Grasp"
SKILL_BERSERK,"Berserker","Skill node","Berserk"
SKILL_BRUTE,"Haudegen","Skill node","Brute"
SKILL_SHIELD_BOOST_EFFECT,"Schild-Boost Effect","Skill node","Shield Boost Effect"
SKILL_SHIELD_BOOST,"Schild-Boost","Skill node","Shield Boost"
SKILL_VENOM_BOOST_EFFECT,"Venom-Boost Effekt","Skill node","Venom Boost Effect"
SKILL_VENOM_BOOST,"Venom-Boost","Skill node","Venom Boost"
SKILL_ARMOR_AND_LESS_DOT,"Rüstung und weniger Schaden über Zeit","Skill node","Armor and less DoT"
SKILL_TEMPORAL_WALL,"Temporale Wand","Skill node","Temporal Wall"
SKILL_DODGE_AND_LESS_DOT,"Ausweichen und weniger Schaden über Zeit","Skill node","Dodge and less DoT"
SKILL_TEMPORAL_RIFT,"Temporale Kluft","Skill node","Temporal Rift"
SKILL_DEFLECTOR_SHIELD_AND_LESS_DOT,"Deflektorschild and weniger Schaden über Zeit","Skill node","Deflector Shield and less DoT"
SKILL_TEMPORAL_AEGIS,"Temporale Aegis","Skill node","Temporal Aegis"
SKILL_EMPYREAN,"Empyreum","Skill node","Empyrean"
SKILL_YIN,"Yin","Skill node","Yin"
SKILL_YANG,"Yang","Skill node","Yang"
SKILL_ARMOR_AND_DEFLECTOR_SHIELD,"Rüstung und Deflektorschild","Skill node","Armor and Deflector Shield"
SKILL_QUANTUM_BARRIER,"Quantenbarriere","Skill node","Quantum Barrier"
SKILL_ENTROPIC_BARRIER,"Entropiebarriere","Skill node","Entropic Barrier"
SKILL_NUCLEAR_DEFLECTOR_SHIELD,"Nuklearer Deflektorschild","Skill node","Nuclear Deflector Shield"
SKILL_FUSION_SHIELD,"Fusionsschild","Skill node","Fusion Shield"
SKILL_ARMOR_AND_NUCLEAR_RESISTANCE,"Rüstung und nuklearer Widerstand","Skill node","Armor and Nuclear Resistance"
SKILL_FUSION_ARMOR,"Fusionsrüstung","Skill node","Fusion Armor"
SKILL_DAMAGE_PER_DASH_SLOT,"Schaden pro Dash Slot","Skill node","Damage per Dash Slot"
SKILL_MOMENTUM_STRIKE,"Momentum-Schlag","Skill node","Momentum Strike"
SKILL_PARASITIC_RUSH,"Parasitärer Ansturm","Skill node","Parasitic Rush"
SKILL_VIRUS_EFFECT,"Virus Effekt","Skill node","Virus Effect"
SKILL_VIRUS_DURATION,"Virus Dauer","Skill node","Virus Duration"
SKILL_ENDLESS_EPIDEMIC,"Endlose Epidemie","Skill node","Endless Epidemic"
SKILL_MINE_DETONATION_RADIUS,"Minen-Detonationsradius","Skill node","Mine Detonation Radius"
SKILL_MINE_DAMAGE,"Minen-Schaden","Skill node","Mine Damage"
SKILL_VOLATILE_ZONE,"Instabile Zone","Skill node","Volatile Zone"
SKILL_MINE_OF_DOOM,"Mine der Verdammnis","Skill node","Mine of Doom"
SKILL_PROJECTILE_DAMAGE_AND_SPEED,"Projektilschaden und -geschwindigkeit","Skill node","Projectile Damage and Speed"
SKILL_HYPERFIRE,"Hyperfeuer","Skill node","Hyperfire"
