key,value,comment,english
COMMON_SECTOR_RANK_LABEL,"Rang","","Rank"
COMMON_SECTOR_ITEM_RARITY,"Gegenstandsrarität","","Item Rarity"
COMMON_SECTOR_PROGRESS_LABEL,"Fortschritt","","Progress"
COMMON_DIFF_TOTAL_DPS,"Gesamtschaden/s","","Total Damage per Second"
COMMON_DIFF_MAX_HIT,"Maximaler Treffer","","Max Hit"
COMMON_DIFF_ARMOR,"Rüstung","","Armor"
COMMON_DIFF_ARMOR_PER_SECOND,"Rüstung/s","","Armor per Second"
COMMON_DIFF_DEFLECTOR_SHIELD,"Deflektorschild","","Deflector Shield"
COMMON_DIFF_DEFLECTOR_SHIELD_PER_SECOND,"Deflektorschild/s","","Deflector Shield per Second"
COMMON_DIFF_DEFLECTOR_SHIELD_RECHARGE,"Deflektorschild Aufladung/s","","Deflector Shield Recharge per Second"
COMMON_DIFF_DASH,"Dash-Slots","","Dash Slots"
COMMON_DIFF_DASH_RECHARGE,"Dash-Aufladung","","Dash Recharge"
COMMON_DIFF_DODGE,"Ausweichen","","of 100 hits dodged"
COMMON_DIFF_DAMAGE_TAKEN,"erlittener Schaden","","Damage taken"
COMMON_DIFF_THERMAL_DAMAGE_TAKEN,"erlittener Thermal-Schaden","","Thermal Damage taken"
COMMON_DIFF_KINETIC_DAMAGE_TAKEN,"erlittener Kinetik-Schaden","","Kinetic Damage taken"
COMMON_DIFF_EXPLOSIVE_DAMAGE_TAKEN,"erlittener Explosiv-Schaden","","Explosive Damage taken"
COMMON_DIFF_ELECTRIC_DAMAGE_TAKEN,"erlittener Elektro-Schaden","","Electric Damage taken"
COMMON_DIFF_PLASMA_DAMAGE_TAKEN,"erlittener Plasma-Schaden","","Plasma Damage taken"
COMMON_DIFF_NUCLEAR_DAMAGE_TAKEN,"erlittener Nuklear-Schaden","","Nuclear Damage taken"
COMMON_DIFF_MAX_ACCELERATION,"maximale Beschleunigung","","maximum Acceleration"
COMMON_DIFF_MAX_VELOCITY,"maximale Geschwindigkeit","","maximum Velocity"
COMMON_DIFF_MODIFIER_SLOTS,"Mod-Slots","","Modifier Slots"
COMMON_DIFF_MINION_MAX_HIT,"Maximaler Minion-Treffer","","Minion Max Hit"
COMMON_DIFF_MINION_ARMOR,"Maximale Minion-Rüstung","","Minion Armor"
COMMON_DIFF_MINION_ARMOR_PER_SECOND,"Minion-Rüstung/s","","Minion Armor per Second"
COMMON_DIFF_MINION_DEFLECTOR_SHIELD,"Minion-Deflektorschild","","Minion Deflector Shield"
COMMON_DIFF_NECROBLAST_DAMAGE,"Necroblast-Schaden","","Necroblast Damage"
COMMON_DIFF_RANGE,"Reichweite","","Range"
COMMON_DIFF_MORE,"mehr","","more"
COMMON_DIFF_LESS,"weniger","","less"
COMMON_POWER_REPORT_DPS,"Schaden","max length 20","Dps"
COMMON_POWER_REPORT_MAX_HIT,"Maximaler Treffer","max length 20","Max Hit"
COMMON_POWER_REPORT_RECOVERY,"Erholung","max length 20","Recovery"
COMMON_POWER_REPORT_MINION_MAX_HIT,"Max. Minion-Treffer","max length 20","Minion Max Hit"
COMMON_POWER_REPORT_MINION_RECOVERY,"Minion-Erholung","max length 20","Minion Recovery"
COMMON_ITEM_SLOT_LEFT_WEAPON,"linker Waffe","Used in sentences like 'Mod in x will grant'","left Weapon"
COMMON_ITEM_SLOT_RIGHT_WEAPON,"rechter Waffe","Used in sentences like 'Mod in x will grant'","right Weapon"
COMMON_ITEM_SLOT_ENGINE,"Antrieb","Used in sentences like 'Mod in x will grant'","Engine"
COMMON_ITEM_SLOT_CORE,"Kern","Used in sentences like 'Mod in x will grant'","Core"
COMMON_ITEM_SLOT_LEFT_SHIELD,"rechtem Schild","Used in sentences like 'Mod in x will grant'","left Shield"
COMMON_ITEM_SLOT_RIGHT_SHIELD,"linkem Schild","Used in sentences like 'Mod in x will grant'","right Shield"
COMMON_ITEM_SLOT_CHIP_SOCKET,"Chip-Sockel","Used in sentences like 'Mod in x will grant'","Chip"
COMMON_ITEM_SLOT_NEXUS,"Nexus","Used in sentences like 'Mod in x will grant'","Nexus"
COMMON_ITEM_DIFF_MOD,"Mod in {0} gewährt","","Mod in {0} will grant"
COMMON_ITEM_DIFF_EQUIP,"Ausrüsten von {0} gewährt","","Equipping {0} will grant"
COMMON_ITEM_DIFF_REPLACE,"Ersetzen von {0} gewährt","","Replacing {0} will grant"
COMMON_ITEM_DIFF_AUGMENT,"Einprägen in {0} gewährt","","Augmenting {0} will grant"
COMMON_ITEM_DIFF_REMOVE,"Entfernen von {0} gewährt","","Removing {0} will grant"
COMMON_ITEM_DIFF_EQUIP_THIS_ITEM,"Ausrüsten dieses Items gewährt","","Equipping this item will grant"
COMMON_ITEM_DIFF_REPLACE_THIS_ITEM,"Ersetzen dieses Items gewährt","","Replacing this item will grant"
COMMON_ITEM_DIFF_NO_CHANGES,"Keine Änderungen","","No changes"
COMMON_ITEM_DIFF_ASSUMED_SLOTS_ONE,"mit {0} Slot","","with {0} slot"
COMMON_ITEM_DIFF_ASSUMED_SLOTS_MANY,"mit {0} Slots","","with {0} slots"
COMMON_TOTAL_SUMMARY_LABEL,"Gesamt","","Total"
COMMON_AVERAGE_SUMMARY_LABEL,"Durchschnitt","","Average"
COMMON_MINION_GUARDIAN_DRONE_ONE,"Wächter-Drohne","singular","Guardian Drone"
COMMON_MINION_HUNTER_DRONE_ONE,"Jäger-Drohne","singular","Hunter Drone"
COMMON_MINION_TITAN_BULWARK_ONE,"Titan-Bulwark","singular","Titan Bulwark"
COMMON_MINION_AURORA_BULWARK_ONE,"Aurora-Bulwark","singular","Aurora Bulwark"
COMMON_MINION_GRIM_BULWARK_ONE,"Grimm-Bulwark","singular","Grim Bulwark"
COMMON_MINION_GUARDIAN_DRONE_MANY,"Wächter-Drohnen","plural","Guardian Drones"
COMMON_MINION_HUNTER_DRONE_MANY,"Jäger-Drohnen","plural","Hunter Drones"
COMMON_MINION_TITAN_BULWARK_MANY,"Titan-Bulwarks","plural","Titan Bulwarks"
COMMON_MINION_AURORA_BULWARK_MANY,"Aurora-Bulwarks","plural","Aurora Bulwarks"
COMMON_MINION_GRIM_BULWARK_MANY,"Grimm-Bulwarks","plural","Grim Bulwarks"
COMMON_MESSAGE_QUEST_ITEM_PICKUP,"Ich sollte {0} einsammeln.","{0}=reward to pick up","I should pick up the {0}."
COMMON_MESSAGE_STORAGE_EXCEEDED,"Hier passen nicht mehr als {0} Gegenstände hinein.","{0}=item count, plural","This cannot contain more than {0} items."
COMMON_MESSAGE_STORAGE_WRONG_ITEM,"Das kann ich hier nicht platzieren.","","This cannot be put here."
COMMON_MESSAGE_CRAFTING_UNLOCKED,"Whoa, endlich weiß ich, wie ich diese Würfel nutzen kann!","","Woa, finally I know how to use these dice!"
COMMON_MESSAGE_CRAFTING_CLAIMED_BACK,"Ich hab dich vermisst, mein Freund!","","I've been missing you, my friend!"
COMMON_MESSAGE_WHEEL_OF_FORTUNE_UNLOCKED,"Kiki hatte recht. Das wird beim Craften nützlich sein!","","Kiki was right. This will be handy for crafting!"
COMMON_MESSAGE_SMALL_OPAL_UNLOCKED_A,"Damit kann ich noch besseres Gear herstellen!","if wheel of fortune already unlocked","This will help me craft even greater gear!"
COMMON_MESSAGE_SMALL_OPAL_UNLOCKED_B,"Ich muss erst das Rad des Schicksals finden, damit das funktioniert!","if wheel of fortune not yet unlocked","I need to find the Wheel of Fortune for this to work!"
COMMON_MESSAGE_REWARD_NOT_EARNED_YET,"Diese Belohnung habe ich noch nicht verdient.","","I haven't earned that reward yet."
COMMON_MESSAGE_PICK_UP_REWARD,"Ich sollte {0} einsammeln.","{0}=quest item name","I should pick up the {0}."
COMMON_MESSAGE_QUEST_ITEMS_MISSING_ONE,"Ich muss diesen Questgegenstand finden, um das Portal zu öffnen: {0}","{0}=quest item","I need to find this quest item to open the portal: {0}"
COMMON_MESSAGE_QUEST_ITEMS_MISSING_MANY,"Ich muss diese Questgegenstände finden, um das Portal zu öffnen: {0}","{0}=quest items comma separated","I need to find these quest items to open the portal: {0}"
COMMON_MESSAGE_MISSION_ALREADY_COMPLETED,"Ich habe diese Mission bereits abgeschlossen.","","I have already completed this mission."
COMMON_MESSAGE_SECTOR_COMPLETED,"{0} wurde von der Murmelmaschine verschlungen.","{0}=sector name","{0} has been consumed by the Marble Machine."
COMMON_PREFIXES,"Präfixe","Section title for prefix selection","Prefixes"
COMMON_SUFFIXES,"Suffixe","Section title for suffix selection","Suffixes"
