key,value,comment,english
ATTRIBUTE_REDUCED_NUCLEAR_DAMAGE,"{1}핵{2} 피해 {0} 감소","{0}=percentage, {1,2}=color highlight marker","{0} reduced {1}Nuclear{2} Damage"
ATTRIBUTE_INCREASED_DAMAGE_FOR_PIERCING_HITS,"관통하는 명중으로 주는 피해 {0} 증가","{0}=percentage","Hits that pierce deal {0} increased Damage"
ATTRIBUTE_REDUCED_DAMAGE_FOR_PIERCING_HITS,"관통하는 명중으로 주는 피해 {0} 감소","{0}=percentage","Hits that pierce deal {0} reduced Damage"
ATTRIBUTE_INCREASED_THERMAL_DAMAGE_FOR_PIERCING_HITS,"관통하는 명중으로 주는 {1}열{2} 피해 {0} 증가","{0}=percentage, {1,2}=color highlight marker","Hits that pierce deal {0} increased {1}Thermal{2} Damage"
ATTRIBUTE_REDUCED_THERMAL_DAMAGE_FOR_PIERCING_HITS,"관통하는 명중으로 주는 {1}열{2} 피해 {0} 감소","{0}=percentage, {1,2}=color highlight marker","Hits that pierce deal {0} reduced {1}Thermal{2} Damage"
ATTRIBUTE_INCREASED_KINETIC_DAMAGE_FOR_PIERCING_HITS,"관통하는 명중으로 주는 {1}운동 에너지{2} 피해 {0} 증가","{0}=percentage, {1,2}=color highlight marker","Hits that pierce deal {0} increased {1}Kinetic{2} Damage"
ATTRIBUTE_REDUCED_KINETIC_DAMAGE_FOR_PIERCING_HITS,"관통하는 명중으로 주는 {1}운동 에너지{2} 피해 {0} 감소","{0}=percentage, {1,2}=color highlight marker","Hits that pierce deal {0} reduced {1}Kinetic{2} Damage"
ATTRIBUTE_INCREASED_EXPLOSIVE_DAMAGE_FOR_PIERCING_HITS,"관통하는 명중으로 주는 {1}폭발{2} 피해 {0} 증가","{0}=percentage, {1,2}=color highlight marker","Hits that pierce deal {0} increased {1}Explosive{2} Damage"
ATTRIBUTE_REDUCED_EXPLOSIVE_DAMAGE_FOR_PIERCING_HITS,"관통하는 명중으로 주는 {1}폭발{2} 피해 {0} 감소","{0}=percentage, {1,2}=color highlight marker","Hits that pierce deal {0} reduced {1}Explosive{2} Damage"
ATTRIBUTE_INCREASED_PLASMA_DAMAGE_FOR_PIERCING_HITS,"관통하는 명중으로 주는 {1}플라스마{2} 피해 {0} 증가","{0}=percentage, {1,2}=color highlight marker","Hits that pierce deal {0} increased {1}Plasma{2} Damage"
ATTRIBUTE_REDUCED_PLASMA_DAMAGE_FOR_PIERCING_HITS,"관통하는 명중으로 주는 {1}플라스마{2} 피해 {0} 감소","{0}=percentage, {1,2}=color highlight marker","Hits that pierce deal {0} reduced {1}Plasma{2} Damage"
ATTRIBUTE_INCREASED_ELECTRIC_DAMAGE_FOR_PIERCING_HITS,"관통하는 명중으로 주는 {1}전기{2} 피해 {0} 증가","{0}=percentage, {1,2}=color highlight marker","Hits that pierce deal {0} increased {1}Electric{2} Damage"
ATTRIBUTE_REDUCED_ELECTRIC_DAMAGE_FOR_PIERCING_HITS,"관통하는 명중으로 주는 {1}전기{2} 피해 {0} 감소","{0}=percentage, {1,2}=color highlight marker","Hits that pierce deal {0} reduced {1}Electric{2} Damage"
ATTRIBUTE_INCREASED_NUCLEAR_DAMAGE_FOR_PIERCING_HITS,"관통하는 명중으로 주는 {1}핵{2} 피해 {0} 증가","{0}=percentage, {1,2}=color highlight marker","Hits that pierce deal {0} increased {1}Nuclear{2} Damage"
ATTRIBUTE_REDUCED_NUCLEAR_DAMAGE_FOR_PIERCING_HITS,"관통하는 명중으로 주는 {1}핵{2} 피해 {0} 감소","{0}=percentage, {1,2}=color highlight marker","Hits that pierce deal {0} reduced {1}Nuclear{2} Damage"
ATTRIBUTE_MORE_DAMAGE,"피해 {0} 증폭","{0}=percentage","{0} more Damage"
ATTRIBUTE_LESS_DAMAGE,"피해 {0} 감폭","{0}=percentage","{0} less Damage"
ATTRIBUTE_MORE_THERMAL_DAMAGE,"{1}열{2} 피해 {0} 증폭","{0}=percentage, {1,2}=color highlight marker","{0} more {1}Thermal{2} Damage"
ATTRIBUTE_LESS_THERMAL_DAMAGE,"{1}열{2} 피해 {0} 감폭","{0}=percentage, {1,2}=color highlight marker","{0} less {1}Thermal{2} Damage"
ATTRIBUTE_MORE_KINETIC_DAMAGE,"{1}운동 에너지{2} 피해 {0} 증폭","{0}=percentage, {1,2}=color highlight marker","{0} more {1}Kinetic{2} Damage"
ATTRIBUTE_LESS_KINETIC_DAMAGE,"{1}운동 에너지{2} 피해 {0} 감폭","{0}=percentage, {1,2}=color highlight marker","{0} less {1}Kinetic{2} Damage"
ATTRIBUTE_MORE_EXPLOSIVE_DAMAGE,"{1}폭발{2} 피해 {0} 증폭","{0}=percentage, {1,2}=color highlight marker","{0} more {1}Explosive{2} Damage"
ATTRIBUTE_LESS_EXPLOSIVE_DAMAGE,"{1}폭발{2} 피해 {0} 감폭","{0}=percentage, {1,2}=color highlight marker","{0} less {1}Explosive{2} Damage"
ATTRIBUTE_MORE_PLASMA_DAMAGE,"{1}플라스마{2} 피해 {0} 증폭","{0}=percentage, {1,2}=color highlight marker","{0} more {1}Plasma{2} Damage"
ATTRIBUTE_LESS_PLASMA_DAMAGE,"{1}플라스마{2} 피해 {0} 감폭","{0}=percentage, {1,2}=color highlight marker","{0} less {1}Plasma{2} Damage"
ATTRIBUTE_MORE_ELECTRIC_DAMAGE,"{1}전기{2} 피해 {0} 증폭","{0}=percentage, {1,2}=color highlight marker","{0} more {1}Electric{2} Damage"
ATTRIBUTE_LESS_ELECTRIC_DAMAGE,"{1}전기{2} 피해 {0} 감폭","{0}=percentage, {1,2}=color highlight marker","{0} less {1}Electric{2} Damage"
ATTRIBUTE_MORE_NUCLEAR_DAMAGE,"{1}핵{2} 피해 {0} 증폭","{0}=percentage, {1,2}=color highlight marker","{0} more {1}Nuclear{2} Damage"
ATTRIBUTE_LESS_NUCLEAR_DAMAGE,"{1}핵{2} 피해 {0} 감폭","{0}=percentage, {1,2}=color highlight marker","{0} less {1}Nuclear{2} Damage"
ATTRIBUTE_DEAL_MORE_DAMAGE,"주는 피해 {0} 증폭","{0}=percentage","Deal {0} more Damage"
ATTRIBUTE_DEAL_LESS_DAMAGE,"주는 피해 {0} 감폭","{0}=percentage","Deal {0} less Damage"
ATTRIBUTE_DEAL_MORE_THERMAL_DAMAGE,"주는 {1}열{2} 피해 {0} 증폭","{0}=percentage, {1,2}=color highlight marker","Deal {0} more {1}Thermal{2} Damage"
ATTRIBUTE_DEAL_LESS_THERMAL_DAMAGE,"주는 {1}열{2} 피해 {0} 감폭","{0}=percentage, {1,2}=color highlight marker","Deal {0} less {1}Thermal{2} Damage"
ATTRIBUTE_DEAL_MORE_KINETIC_DAMAGE,"주는 {1}운동 에너지{2} 피해 {0} 증폭","{0}=percentage, {1,2}=color highlight marker","Deal {0} more {1}Kinetic{2} Damage"
ATTRIBUTE_DEAL_LESS_KINETIC_DAMAGE,"주는 {1}운동 에너지{2} 피해 {0} 감폭","{0}=percentage, {1,2}=color highlight marker","Deal {0} less {1}Kinetic{2} Damage"
ATTRIBUTE_DEAL_MORE_EXPLOSIVE_DAMAGE,"주는 {1}폭발{2} 피해 {0} 증폭","{0}=percentage, {1,2}=color highlight marker","Deal {0} more {1}Explosive{2} Damage"
ATTRIBUTE_DEAL_LESS_EXPLOSIVE_DAMAGE,"주는 {1}폭발{2} 피해 {0} 감폭","{0}=percentage, {1,2}=color highlight marker","Deal {0} less {1}Explosive{2} Damage"
ATTRIBUTE_DEAL_MORE_PLASMA_DAMAGE,"주는 {1}플라스마{2} 피해 {0} 증폭","{0}=percentage, {1,2}=color highlight marker","Deal {0} more {1}Plasma{2} Damage"
ATTRIBUTE_DEAL_LESS_PLASMA_DAMAGE,"주는 {1}플라스마{2} 피해 {0} 감폭","{0}=percentage, {1,2}=color highlight marker","Deal {0} less {1}Plasma{2} Damage"
ATTRIBUTE_DEAL_MORE_ELECTRIC_DAMAGE,"주는 {1}전기{2} 피해 {0} 증폭","{0}=percentage, {1,2}=color highlight marker","Deal {0} more {1}Electric{2} Damage"
ATTRIBUTE_DEAL_LESS_ELECTRIC_DAMAGE,"주는 {1}전기{2} 피해 {0} 감폭","{0}=percentage, {1,2}=color highlight marker","Deal {0} less {1}Electric{2} Damage"
ATTRIBUTE_DEAL_MORE_NUCLEAR_DAMAGE,"주는 {1}핵{2} 피해 {0} 증폭","{0}=percentage, {1,2}=color highlight marker","Deal {0} more {1}Nuclear{2} Damage"
ATTRIBUTE_DEAL_LESS_NUCLEAR_DAMAGE,"주는 {1}핵{2} 피해 {0} 감폭","{0}=percentage, {1,2}=color highlight marker","Deal {0} less {1}Nuclear{2} Damage"
ATTRIBUTE_FLAT_KINETIC_DAMAGE,"{1}운동 에너지{2} 피해 {0} 추가","{0}=amount, {1,2}=color highlight marker","Adds {0} {1}Kinetic{2} Damage"
ATTRIBUTE_FLAT_EXPLOSIVE_DAMAGE,"{1}폭발{2} 피해 {0} 추가","{0}=amount, {1,2}=color highlight marker","Adds {0} {1}Explosive{2} Damage"
ATTRIBUTE_FLAT_PLASMA_DAMAGE,"{1}플라스마{2} 피해 {0} 추가","{0}=amount, {1,2}=color highlight marker","Adds {0} {1}Plasma{2} Damage"
ATTRIBUTE_FLAT_ELECTRIC_DAMAGE,"{1}전기{2} 피해 {0} 추가","{0}=amount, {1,2}=color highlight marker","Adds {0} {1}Electric{2} Damage"
ATTRIBUTE_FLAT_NUCLEAR_DAMAGE,"{1}핵{2} 피해 {0} 추가","{0}=amount, {1,2}=color highlight marker","Adds {0} {1}Nuclear{2} Damage"
ATTRIBUTE_FLAT_KINETIC_DAMAGE_PER_MASS,"질량당 {1}운동 에너지{2} 피해 {0} 추가","{0}=amount, {1,2}=color highlight marker","Adds {0} {1}Kinetic{2} Damage per Mass"
ATTRIBUTE_FLAT_EXPLOSIVE_DAMAGE_PER_MASS,"질량당 {1}폭발{2} 피해 {0} 추가","{0}=amount, {1,2}=color highlight marker","Adds {0} {1}Explosive{2} Damage per Mass"
ATTRIBUTE_FLAT_PLASMA_DAMAGE_PER_MASS,"질량당 {1}플라스마{2} 피해 {0} 추가","{0}=amount, {1,2}=color highlight marker","Adds {0} {1}Plasma{2} Damage per Mass"
ATTRIBUTE_FLAT_ELECTRIC_DAMAGE_PER_MASS,"질량당 {1}전기{2} 피해 {0} 추가","{0}=amount, {1,2}=color highlight marker","Adds {0} {1}Electric{2} Damage per Mass"
ATTRIBUTE_FLAT_NUCLEAR_DAMAGE_PER_MASS,"질량당 {1}핵{2} 피해 {0} 추가","{0}=amount, {1,2}=color highlight marker","Adds {0} {1}Nuclear{2} Damage per Mass"
ATTRIBUTE_MORE_DAMAGE_TAKEN,"받는 피해 {0} 증폭","{0}=percentage","{0} more Damage taken"
ATTRIBUTE_LESS_DAMAGE_TAKEN,"받는 피해 {0} 감폭","{0}=percentage","{0} less Damage taken"
ATTRIBUTE_MORE_THERMAL_DAMAGE_TAKEN,"받는 {1}열{2} 피해 {0} 증폭","{0}=percentage, {1,2}=color highlight marker","{0} more {1}Thermal{2} Damage taken"
ATTRIBUTE_LESS_THERMAL_DAMAGE_TAKEN,"받는 {1}열{2} 피해 {0} 감폭","{0}=percentage, {1,2}=color highlight marker","{0} less {1}Thermal{2} Damage taken"
ATTRIBUTE_MORE_KINETIC_DAMAGE_TAKEN,"받는 {1}운동 에너지{2} 피해 {0} 증폭","{0}=percentage, {1,2}=color highlight marker","{0} more {1}Kinetic{2} Damage taken"
ATTRIBUTE_LESS_KINETIC_DAMAGE_TAKEN,"받는 {1}운동 에너지{2} 피해 {0} 감폭","{0}=percentage, {1,2}=color highlight marker","{0} less {1}Kinetic{2} Damage taken"
ATTRIBUTE_MORE_EXPLOSIVE_DAMAGE_TAKEN,"받는 {1}폭발{2} 피해 {0} 증폭","{0}=percentage, {1,2}=color highlight marker","{0} more {1}Explosive{2} Damage taken"
ATTRIBUTE_LESS_EXPLOSIVE_DAMAGE_TAKEN,"받는 {1}폭발{2} 피해 {0} 감폭","{0}=percentage, {1,2}=color highlight marker","{0} less {1}Explosive{2} Damage taken"
ATTRIBUTE_MORE_PLASMA_DAMAGE_TAKEN,"받는 {1}플라스마{2} 피해 {0} 증폭","{0}=percentage, {1,2}=color highlight marker","{0} more {1}Plasma{2} Damage taken"
ATTRIBUTE_LESS_PLASMA_DAMAGE_TAKEN,"받는 {1}플라스마{2} 피해 {0} 감폭","{0}=percentage, {1,2}=color highlight marker","{0} less {1}Plasma{2} Damage taken"
ATTRIBUTE_MORE_ELECTRIC_DAMAGE_TAKEN,"받는 {1}전기{2} 피해 {0} 증폭","{0}=percentage, {1,2}=color highlight marker","{0} more {1}Electric{2} Damage taken"
ATTRIBUTE_LESS_ELECTRIC_DAMAGE_TAKEN,"받는 {1}전기{2} 피해 {0} 감폭","{0}=percentage, {1,2}=color highlight marker","{0} less {1}Electric{2} Damage taken"
ATTRIBUTE_MORE_NUCLEAR_DAMAGE_TAKEN,"받는 {1}핵{2} 피해 {0} 증폭","{0}=percentage, {1,2}=color highlight marker","{0} more {1}Nuclear{2} Damage taken"
ATTRIBUTE_LESS_NUCLEAR_DAMAGE_TAKEN,"받는 {1}핵{2} 피해 {0} 감폭","{0}=percentage, {1,2}=color highlight marker","{0} less {1}Nuclear{2} Damage taken"
ATTRIBUTE_LESS_DAMAGE_TAKEN_PER_OVERCAPPED_DODGE,"제한 초과 회피당 받는 피해 {0} 감폭, 최대 {1}","{0}=percentage, {1}=percentage","{0} less Damage taken per overcapped Dodge, up to {1}"
ATTRIBUTE_MORE_DAMAGE_PER_OVERCAPPED_DODGE,"제한 초과 회피당 피해 {0} 증폭","{0}=percentage","{0} more Damage per overcapped Dodge"
ATTRIBUTE_LESS_DAMAGE_PER_OVERCAPPED_DODGE,"제한 초과 회피당 피해 {0} 감폭","{0}=percentage","{0} less Damage per overcapped Dodge"
ATTRIBUTE_FLAT_DEFLECTOR_SHIELD,"편향 보호막 {0}","{0}=amount, e.g. +25","{0} Deflector Shield"
ATTRIBUTE_INCREASED_CRITICAL_STRIKE_CHANCE,"치명타 확률 {0} 증가","{0}=percentage, e.g. 10%","{0} increased Critical Strike Chance"
ATTRIBUTE_REDUCED_CRITICAL_STRIKE_CHANCE,"치명타 확률 {0} 감소","{0}=percentage, e.g. 10%","{0} reduced Critical Strike Chance"
ATTRIBUTE_INCREASED_BASE_CRITICAL_STRIKE_CHANCE,"기본 치명타 확률 {0} 증가","{0}=percentage, e.g. 10%","{0} increased base Critical Strike Chance"
ATTRIBUTE_REDUCED_BASE_CRITICAL_STRIKE_CHANCE,"기본 치명타 확률 {0} 감소","{0}=percentage, e.g. 10%","{0} reduced base Critical Strike Chance"
ATTRIBUTE_INCREASED_CRITICAL_STRIKE_DAMAGE,"치명타 피해 {0} 증가","{0}=percentage, e.g. 10%","{0} increased Critical Strike Damage"
ATTRIBUTE_REDUCED_CRITICAL_STRIKE_DAMAGE,"치명타 피해 {0} 감소","{0}=percentage, e.g. 10%","{0} reduced Critical Strike Damage"
ATTRIBUTE_INCREASED_ATTACK_SPEED,"공격 속도 {0} 증가","{0}=percentage, e.g. 10%","{0} increased Attack Speed"
ATTRIBUTE_REDUCED_ATTACK_SPEED,"공격 속도 {0} 감소","{0}=percentage, e.g. 10%","{0} reduced Attack Speed"
ATTRIBUTE_MORE_ATTACK_SPEED,"공격 속도 {0} 증폭","{0}=percentage, e.g. 10%","{0} more Attack Speed"
ATTRIBUTE_LESS_ATTACK_SPEED,"공격 속도 {0} 감폭","{0}=percentage, e.g. 10%","{0} less Attack Speed"
ATTRIBUTE_INCREASED_ARMOR,"장갑 {0} 증가","{0}=percentage, e.g. 10%","{0} increased Armor"
ATTRIBUTE_REDUCED_ARMOR,"장갑 {0} 감소","{0}=percentage, e.g. 10%","{0} reduced Armor"
ATTRIBUTE_MORE_ARMOR,"장갑 {0} 증폭","{0}=percentage, e.g. 10%","{0} more Armor"
ATTRIBUTE_LESS_ARMOR,"장갑 {0} 감폭","{0}=percentage, e.g. 10%","{0} less Armor"
ATTRIBUTE_FLAT_ARMOR,"장갑 {0}","{0}=amount, e.g. +25","{0} Armor"
ATTRIBUTE_REPAIR_ARMOR_PER_SECOND,"1초마다 최대 장갑의 {0} 수리","{0}=percentage, e.g. 10%","Repair {0} of maximum Armor per second"
ATTRIBUTE_FASTER_REPAIR_ARMOR,"장갑 수리 {0} 가속","{0}=percentage, e.g. 10%","Armor Repair is {0} faster"
