key,value,comment,english
UI_SETTINGS_SHIP_PERSONAL_STASH,"개인 보관함 사용","Setting if the player wants to use this ship's personal stash","Use Personal Stash"
UI_SETTINGS_SHIP_EXCLUDE_ENGINE_FROM_DPS_PREVIEW,"초당 피해 미리보기에서 엔진 제외","Setting if the player wants to exclude Engine from DPS preview for this ship","Exclude Engine from DPS Preview"
UI_SETTINGS_SHIP_BOSS_ENEMY_IN_DPS_PREVIEW,"보스 적 미리보기","Setting if the player wants to simulate a boss enemy in DPS preview","Preview Boss Enemy"
UI_SETTINGS_SHIP_CURRENT_MONSTER_LEVEL_IN_DPS_PREVIEW,"현재 몬스터 레벨 미리보기","Setting if the player wants to preview the current monster level in DPS preview","Preview current Monster Level"
UI_BACK_BUTTON,"뒤로","Common back button","Back"
UI_EDIT_BUTTON,"수정","Common edit button","Edit"
UI_RESUME_BUTTON,"재개","Common resume button","Resume"
UI_RENAME_BUTTON,"이름 변경","Common rename button","Rename"
UI_DELETE_BUTTON,"삭제","Common delete button","Delete"
UI_OK_BUTTON,"확인","Common ok button","Ok"
UI_CANCEL_BUTTON,"취소","Common cancel button","Cancel"
UI_EXIT_BUTTON,"종료","Common exit button","Exit"
UI_GAME_DATA_BASE_ERROR_HEADLINE,"게임 데이터베이스 오류","","Game Database Error"
UI_ONLY_ONE_INSTANCE_ERROR_HEADLINE,"Astroloot이 이미 실행 중입니다","","Astroloot is already running"
UI_ONLY_ONE_INSTANCE_ERROR_CONTENT,"새 인스턴스를 시작하기 전에 다른 인스턴스를 종료해 주십시오. 충돌을 방지하기 위해 한 번에 하나의 인스턴스만 실행할 수 있습니다.","","Please close the other instance before starting a new one. To avoid conflicts, only one instance can run at a time."
UI_LANGUAGE_CHANGE_NOT_POSSIBLE,"언어는 메인 메뉴 설정에서만 변경할 수 있습니다.","","Language can only be changed through main menu settings."
UI_ERROR_HEADLINE,"오류","Common headline when an error has occurred","Error"
UI_ERROR_CONTENT,"알 수 없는 오류가 발생했습니다.\n자세한 내용은 게임 로그 파일에서 확인할 수 있습니다.","Common description when an error has occurred","An unknown error occurred.\nMore details might be in the game log file."
UI_DB_NEWER_VERSION_ERROR_CONTENT,"저장된 게임 데이터베이스가 더 새로운 버전의 Astroloot에서 생성되었습니다.\n최신 버전으로 업그레이드해 주십시오.","","The save game database was created by a newer version of Astroloot.\nPlease upgrade to the latest version."
UI_DB_MIGRATION_ERROR_CONTENT,"게임 DB를 최신 버전으로 이전하는 데 실패했습니다","","Failed to migrate game db to latest version"
UI_DELETE_GAME_HEADLINE,"게임 삭제","Headline for the delete game alert","Delete game"
UI_DELETE_GAME_CONTENT,"{0}({1}레벨) 데이터를 삭제하시겠습니까?","Dialog content to confirm player deletion.\n{0}=player name\n{1}=player level","Are you sure to delete {0} (level {1})?"
UI_DELETE_GAME_CONTENT_WARNING,"경고!\n삭제는 영구적이며 되돌릴 수 없습니다.","Warning displayed below DELETE_GAME_CONTENT","Warning!\nDeletion is permanent and can't be reverted."
UI_NEW_GAME_CHOOSE_SHIP,"함선 선택","Headline of new game screen","Choose your Ship"
UI_NEW_GAME_CHOOSE_NAME,"이름 입력","Headline for player name selection","What's your name?"
UI_START_BUTTON,"시작","Common start button","Start"
UI_ACCEPT_BUTTON,"수락","Common accept button","Accept"
UI_IGNORE_BUTTON,"무시","Common ignore button","Ignore"
UI_REJECT_BUTTON,"거절","Common reject button","Reject"
UI_SHIP_NAME_LEVIATHAN,"레비아탄","Name of the Leviathan ship","Leviathan"
UI_SHIP_NAME_HYPERION,"히페리온","Name of the Hyperion ship","Hyperion"
UI_SHIP_NAME_CHRONOS,"크로노스","Name of the Chronos ship","Chronos"
UI_SHIP_DESCRIPTION_LEVIATHAN,"튼튼한 탱커","Description of the Leviathan ship","Tanky Brute"
UI_SHIP_DESCRIPTION_HYPERION,"에너지 유리 대포","Description of the Hyperion ship","Energetic Glass Cannon"
UI_SHIP_DESCRIPTION_CHRONOS,"신속한 책략가","Description of the Chronos ship","Swift Tactician"
UI_SHIP_SELECT,"선택","Control hint to select a ship","Select"
UI_SHIP_DESELECT,"선택 해제","Control hint to deselect a ship","Deselect"
UI_RESUME_MISSION_BUTTON,"임무 재개","Resume the current mission","Resume Mission"
UI_ABORT_MISSION_BUTTON,"임무 중단","Abort the current mission","Abort Mission"
UI_SETTINGS_BUTTON,"설정","Settings button","Settings"
UI_BACK_TO_MAIN_MENU_BUTTON,"메인 메뉴로 돌아가기","Close the current game and go back to the main menu","Back to Main Menu"
UI_EXIT_GAME_BUTTON,"Astroloot 종료","Exit the game","Exit Astroloot"
UI_RESUME_GAME_BUTTON,"게임 재개","Resume game button","Resume Game"
UI_ONLINE_MULTIPLAYER_BUTTON,"온라인 멀티플레이어","Online Multiplayer button","Online Multiplayer"
UI_LOCAL_MULTIPLAYER_BUTTON,"로컬 멀티플레이어","Local Multiplayer button","Local Multiplayer"
UI_REWARD_CHOOSE_BOON,"영구적인 은혜 하나를 선택하십시오.","Ask the player to choose one permanent boon","Choose one permanent Boon"
UI_REWARD_CANNOT_CLAIM,"이 보상을 받을 수 없어.","Speech-bubble for the player that this reward cannot be claimed","I cannot claim this reward."
UI_DIALOG_CONTINUE,"계속","","Continue"
UI_SPIRIT_ANIMAL_SHAE,"셰이","","Shae"
UI_SPIRIT_ANIMAL_LIN,"린","","Lin"
UI_SPIRIT_ANIMAL_BALTIMORE,"볼티모어","","Baltimore"
UI_SPIRIT_ANIMAL_VORAK,"보락","","Vorak"
UI_SPIRIT_ANIMAL_BALU,"발루","","Balu"
UI_SPIRIT_ANIMAL_POKI,"포키","","Poki"
UI_SPIRIT_ANIMAL_HULI,"훌리","","Huli"
UI_SPIRIT_ANIMAL_IVY,"아이비","","Ivy"
UI_SPIRIT_ANIMAL_LORD_CHICKEN,"닭 군주","","Lord Chicken"
UI_MENU_ITEMS,"아이템","Max 10 characters","Items"
UI_MENU_TRADE,"거래","Max 10 characters","Trade"
UI_MENU_STASH,"보관함","Max 10 characters","Stash"
UI_MENU_SKILLS,"스킬","Max 6 characters","Skills"
UI_MENU_MISSIONS,"임무","Max 10 characters","Missions"
UI_APPLY_BUTTON,"적용","Max 10 characters","Apply"
UI_DISCARD_BUTTON,"버리기","Max 10 characters","Discard"
UI_MENU_MARBLE_MACHINE_SKILLS,"기계 스킬","Max 16 characters","Machine Skills"
UI_CRAFT_MODE_INACTIVE,"비활성화","","Inactive"
UI_CRAFT_MODE_DPS,"초당 피해","","Dps"
UI_CRAFT_MODE_MAX_HIT,"최대 피격","","Max Hit"
UI_CRAFT_MODE_MODIFIER_SLOTS,"속성 슬롯","","Modifier Slots"
UI_CRAFT_MODE_AFFIX,"접사","","Affix"
UI_CRAFT_MODE_SELECTED_AFFIXES,"접사 ({0})","{0}=amount","Affix ({0})"
UI_CRAFT_MODE_MAX_ITEM,"최대 아이템","","Max Item"
UI_CRAFT_ERROR_TARGET_ITEM_HAS_WRONG_TYPE,"대상 아이템의 유형이 올바르지 않습니다.","","Target item is of wrong type."
UI_CRAFT_ERROR_TARGET_ITEM_HAS_WRONG_RARITY,"대상 아이템의 희귀도가 올바르지 않습니다.","","Target item has wrong rarity."
UI_CRAFT_ERROR_TARGET_ITEM_HAS_NO_AFFIX_TO_REMOVE,"대상 아이템에 제거할 접사가 없습니다.","","Target item has no affix to remove."
UI_CRAFT_ERROR_AFFIX_NOT_ALLOWED_ON_TARGET_ITEM,"이 접사는 대상 아이템에 사용할 수 없습니다.","","This affix is not allowed on target item."
UI_CRAFT_ERROR_TARGET_ITEM_HAS_NO_FREE_AFFIX_CATEGORY_LEFT,"대상 아이템에 {0}를 더 적용할 수 없습니다.","{0}=affix type, e.g. Suffix or Prefix","Target item has no free {0} left."
UI_CRAFT_ERROR_TARGET_ITEM_HAS_NO_FREE_AFFIX_LEFT,"대상 아이템에 접사를 더 적용할 수 없습니다.","","Target item has no free affix left."
UI_CRAFT_ERROR_TARGET_ITEM_ALREADY_HAS_AFFIX_TYPE,"대상 아이템에 이미 해당 유형의 접사가 존재합니다.","","Target item already has an affix of this type."
UI_CRAFT_ERROR_TARGET_ITEM_MUST_NOT_BE_IN_STORAGE_CONTAINER,"대상 아이템은 보관함에 넣을 수 없습니다.","","Target item must not be in a storage container."
UI_CRAFT_ERROR_TARGET_ITEM_IS_ALREADY_COMMON,"대상 아이템은 이미 일반 등급입니다.","","Target item is already common."
UI_CRAFT_ERROR_TARGET_ITEM_IS_NOT_UNIQUE,"대상 아이템은 고유 등급이 아닙니다.","","Target item is not unique."
UI_CRAFT_ERROR_TARGET_ITEM_CANNOT_BE_IMPROVED,"대상 아이템은 개선할 수 없습니다.","","Target item cannot be improved."
UI_CRAFT_ERROR_TARGET_ITEM_AFFIXES_CANNOT_BE_IMPROVED_ANY_FURTHER,"이 아이템의 접사는 더 이상 개선할 수 없습니다.","","The affixes of this item cannot be improved any further."
UI_CRAFT_ERROR_TARGET_ITEM_CANNOT_HAVE_MODIFIER_SLOTS,"대상 아이템에 속성 슬롯을 추가할 수 없습니다.","","Target item cannot have modifier slots."
UI_CRAFT_ERROR_TARGET_ITEM_ALREADY_HAS_MAX_MODIFIER_SLOTS,"대상 아이템의 속성 슬롯이 이미 최대치입니다.","","Target item already has maximum amount of modifier slots."
UI_CRAFT_ERROR_TARGET_ITEM_SECTOR_HAS_BEEN_OPENED,"이미 열린 섹터는 변경할 수 없습니다.","","Target Sector has been opened, its fate is sealed."
UI_NO_SPACE_IN_INVENTORY_FOR_CHIP,"소지품에 칩을 넣을 공간이 없습니다.","","No space in inventory to put Chip."
UI_NO_ITEM_TO_TAKE,"가져갈 아이템이 없습니다.","","There is no item to take."
UI_NO_PLACE_FOR_ITEM,"이 아이템을 놓을 공간이 없습니다.","","There is no place for this item."
UI_CANNOT_PUT_ITEM_HERE,"이 아이템을 여기에 놓을 수 없어.","","I cannot put this item here."
UI_CARLO_DOES_NOT_TRADE_THIS,"이런 아이템은 거래하지 않아.","","I do not trade these items."
UI_CARLO_NO_PLACE_IN_SHOP,"내 상점에 이 아이템에 해당하는 화폐를 둘 곳이 없어.","","There is no place for the price of this item in my shop."
UI_CARLO_NO_PLACE_IN_INVENTORY,"네 소지품에 이 아이템에 해당하는 화폐를 둘 곳이 없어.","","There is no place for the price of this item in your inventory."
UI_CARLO_NOT_ENOUGH_DICE_PLAYER,"이걸 사기엔 주사위가 부족하군.","","Not enough dice for this."
UI_CARLO_NOT_ENOUGH_DICE_TRADER,"미안하지만, 난 지금 이 아이템을 살 주사위가 없어.","","I don't have enough dice for this item right now."
UI_CARLO_DOES_NOT_TRADE_OPENED_SECTORS,"이미 열린 섹터는 거래하지 않아. 위험하거든.","","I do not trade opened sectors, they are dangerous."
UI_STASH_UNLOCKED,"여기에 좋은 걸 남겨 뒀어야 할 텐데.","","Hope I left something good in here."
UI_CARLO_NO_BUYBACK_TURTLE_EGG,"이걸 돌려줘서 정말 고마워, 친구.","","Thanks again for returning this to me, my friend."
UI_CARLO_NO_BUYBACK_GOLDEN_TURTLE_EGG,"도와줘서 정말 고마워, 친구.","","Thanks again for your help, my friend."
UI_CARLO_TURTLE_EGG_RETURNED,"오, 내 소중한 알을 하나 찾아왔군! 이건 내 개인 소장품인데, 네가 받아 줘.","","Aww, you found one of my precious eggs! Take this from my personal collection."
UI_CARLO_GOLDEN_TURTLE_EGG_RETURNED,"내 영혼의 조각을 가져와 줘서 고마워. 네게 행운이 따르기를...","","Thank you for this piece of my soul. May these roll in your favor.."
UI_CARLO_TURTLE_EASTER_EGG_RETURNED,"이렇게 기쁠 데가! 혹시라도 선택이 후회된다면... 이걸 받아.","","You made me so happy! If you are ever unhappy with your choices.. Take these."
UI_CARLO_SECRET_TRADE,"쉿... 내가 그런 걸 거래한다는 건 아무에게도 말하지 마.","","Psst. Please don't tell anybody that I trade those."
UI_CARLO_TRAPPED_IN_EGG_RIFT,"욕심이 과했어... 제발, 내가 돌아갈 방법을 찾아줘.","","Greed got the better of me... Please, find a way to bring me back."
UI_CARLO_NO_LONGER_TRAPPED_IN_EGG_RIFT,"아주 나쁜 꿈을 꿨는데, 너도 나왔어!","","I had a really bad dream. You have been there, too!"
UI_CARLO_DIAMOND_TURTLE_EGG_RETURNED,"이런 알은 처음 봐. 이토록 놀라운 물건에는... 최고의 보상을 줘야 마땅하겠지.","","I've never seen an egg like this. For such a marvel... only the greatest reward will do."
UI_CARLO_DUSTY_BOOK_RETURNED,"세상에, 이건 우리 가문의 비밀 요리책이잖아! 맛있겠는걸!\n아, 키키가 네게 이걸 전해달라고 했어.","","Oh wow, that's the secret cookbook of my family! Yummy!\nOh, I also have something from Kiki for you."
UI_CARLO_UBER_DUSTY_BOOK_RETURNED,"세상에, 이건 우리 가문의 초특급 비밀 요리책이잖아! 완전 맛있겠는걸!\n아, 코코가 네게 이걸 전해달라고 했어.","","Oh wow, that's the uber secret cookbook of my family! Uber-Yummy!\nOh, I also have something from Koko for you."
UI_CARLO_GLITCH_SOLD_1,"이건 내가 사면 안 되는 물건인데... 그렇다는 건 사야 한다는 뜻이지.","","Now that's something I shouldn't be buying... which means I have to."
UI_CARLO_GLITCH_SOLD_2,"이거 합법적인 물건 맞아? 뭐, 상관없지. 내가 살게.","","You sure this thing's legal? Never mind, I'll take it."
UI_CARLO_GLITCH_SOLD_3,"오, 글리치인가? 내가 살게. 물론, 순전히 연구 목적이야.","","Oh, a Glitch? I'll keep it, purely for research, of course."
UI_PICK_UP_HINT,"줍기","Control Hint to pick up an item","Pick up"
UI_TAKE_HINT,"챙기기","Control Hint to take an inventory item","Take"
UI_CLAIM_HINT,"받기","Control Hint to claim a reward item","Claim"
UI_STASH_HINT,"보관함","Control Hint to stash an item","Stash"
UI_UNSTASH_HINT,"꺼내기","Control Hint to unstash an item","Unstash"
UI_OPEN_HINT,"열기","Control Hint to open an item storage","Open"
UI_DETAILS_HINT,"상세 정보","Control Hint to show verbose details about an item","Details"
UI_BUY_HINT,"구매","Control Hint to buy an item","Buy"
UI_SELL_HINT,"판매","Control Hint to sell an item","Sell"
UI_DROP_HINT,"떨어뜨리기","Control Hint to drop an item","Drop"
UI_PRICE_HINT,"가격:","Control Hint that shows the price of an item (price is displayed as dice icon after the colon)","Price:"
UI_CHOOSE_HINT,"선택","Control Hint to choose a boon","Choose"
UI_TOGGLE_HINT,"전환","Control Hint to toggle a skill","Toggle"
UI_EQUIP_HINT,"장착","Control Hint to equip an item on the skill tree","Equip"
UI_SKIP_HINT,"건너뛰기","Control Hint to skip a cutscene","Skip"
UI_STASHED_ITEMS_HINT_ONE,"보관함에 {0}개","{0}=amount items of a given type the player has already in Stash","{0} in Stash"
UI_STASHED_ITEMS_HINT_MANY,"보관함에 {0}개","{0}=amount items of a given type the player has already in Stash","{0} in Stash"
UI_CHOOSE_REWARD_HEADLINE,"보상 하나를 선택하십시오","Headline to tell the player to choose one of the offered rewards","Choose one Reward"
UI_LOST_IN_THE_SKILL_TREE_HINT_TITLE,"스킬 트리에서 길을 잃으셨습니까?","","Lost in the skill tree?"
UI_LOST_IN_THE_SKILL_TREE_HINT_DESCRIPTION,"전투력 정보를 사용해 자신의 빌드에 딱 알맞은 스킬을 찾아보십시오!","","Use power reports to find the perfect skills for your build!"
UI_SKILL_ONE,"스킬 {0}개","{0}=amount","{0} skill"
UI_SKILL_MANY,"스킬 {0}개","{0}=amount","{0} skills"
UI_SKILL_DIFF_ALLOCATE_ONE,"이 스킬 할당 시 효과","","Allocating this skill will grant"
UI_SKILL_DIFF_DEALLOCATE_ONE,"이 스킬 할당 취소 시 효과","","Deallocating this skill will grant"
UI_SKILL_DIFF_ALLOCATE_MANY,"여기까지 스킬 {0}개 할당 시 효과","{0}=amount","Allocating {0} skills up to here will grant"
UI_SKILL_DIFF_DEALLOCATE_MANY,"여기까지 스킬 {0}개의 할당 취소 시 효과","{0}=amount","Deallocating {0} skills up to here will grant"
UI_SKILL_DEALLOCATE_ALERT_CONFIRM_HEADLINE,"변경 사항 적용","","Commit Changes"
UI_SKILL_DEALLOCATE_ALERT_CONFIRM_DESCRIPTION,"{0}를 사용해 {1}의 할당을 취소하시겠습니까?\n\n{2}가 남게 됩니다.","{0}=dice, {1}=skill(s), {2}=dice","Use {0} to deallocate {1}?\n\nYou will have {2} left."
UI_SKILL_DEALLOCATE_ALERT_IMPOSSIBLE_HEADLINE,"스킬 할당 취소 불가","","Deallocate Skill not possible"
UI_SKILL_DEALLOCATE_ALERT_IMPOSSIBLE_DESCRIPTION,"{1}의 할당을 취소하려면 {0}가 필요합니다. 현재 {2}만 보유하고 있습니다.","{0}=dice, {1}=skill(s), {2}=dice","You need {0} to deallocate {1}. Currently you only have {2} in your possession."
UI_NOT_POSSIBLE,"수행 불가","Common alert headline if something is not possible to do","Not possible"
UI_REMOVE_ITEM_NOT_POSSIBLE_ALERT,"{0}을(를) 제거하려면 우선 이 스킬의 할당을 취소해야 합니다.","{0}=chip to remove","In order to remove {0}, this skill must be deallocated first."
UI_NO_CHIP_IN_INVENTORY_ALERT,"소지품에 칩이 없습니다.","","You do not have a Chip in your inventory."
UI_NO_SECTOR_CHIP_IN_INVENTORY_ALERT,"소지품에 섹터 칩이 없습니다.","","You do not have a Sector Chip in your inventory."
UI_NO_SECTOR_IN_INVENTORY_ALERT,"소지품에 열지 않은 섹터가 없습니다.","","You do not have any unopened Sector in your inventory."
UI_SELECT_CHIP_HEADLINE,"칩 선택","","Select Chip"
UI_SELECT_SECTOR_CHIP_HEADLINE,"섹터 칩 선택","","Select Sector Chip"
UI_SELECT_SECTOR_HEADLINE,"섹터 선택","","Select Sector"
UI_EQUIP_CHIP_LEVEL_REQUIREMENT_NOT_MET,"이 칩을 장착하려면 {0}레벨 이상이어야 합니다","{0}=level","This Chip requires Level {0} and cannot be equipped yet"
UI_EQUIP_CHIP_LEVEL_LIMIT_EXCEEDED,"이 칩은 {0}개까지만 장착할 수 있어","{0}=limit","I cannot equip more than {0} of this Chip"
UI_EQUIP_EMPOWERED_CHIP_LIMIT_EXCEEDED,"강화된 칩은 {0}개까지만 장착할 수 있어","{0}=limit","I cannot equip more than {0} Empowered Chips"
UI_SELECT_MOD_HEADLINE,"속성 선택","","Select Mod"
UI_NO_FITTING_MOD_IN_INVENTORY,"소지품에 알맞은 속성이 없습니다","","You do not have a fitting Mod in your inventory"
UI_NO_MOD_IN_INVENTORY,"소지품에 속성이 없습니다","","You do not have a Mod in your inventory"
UI_EQUIP_MOD_LEVEL_REQUIREMENT_NOT_MET,"이 속성을 장착하려면 {0}레벨 이상이어야 합니다","{0}=level","This Mod requires Level {0} and cannot be equipped yet"
UI_YOU_NEED_TO_FIND_CRAFTING_MANUAL,"우선 제작 매뉴얼을 찾아야 합니다.","","You need to find the Crafting Manual first."
UI_POWER_REPORT,"전투력 정보","","Power Report"
UI_SEARCH,"검색","","Search"
UI_MOVE,"이동","","Move"
UI_ITEMS_STASHED,"{0} 보관함에 넣음","{0}=item(s) stashed, e.g. 2x Blank Dice","{0} stashed"
UI_MOD_LEVEL_UP,"{0} 속성이 {1}레벨이 되었습니다.","{0}=mod-item, {1}=level","Your {0} Mod is now Level {1}."
UI_BOON_CHOOSE,"이 은혜 선택 시 효과","","Choosing this Boon will grant"
UI_BOON_CHOSEN,"현재 이 은혜를 선택했습니다","","You have currently chosen this Boon"
UI_CHIP_SOCKET_DESCRIPTION,"이 홈에 칩을 장착할 수 있습니다","","A Chip can be placed into this Socket"
UI_MOD_SOCKET_DESCRIPTION,"이 홈에 속성을 장착할 수 있습니다","","A Mod can be placed into this Socket"
UI_FIELD_MOD_SOCKET_DESCRIPTION,"이 홈에 역장 속성을 장착할 수 있습니다","","A Field Mod can be placed into this Socket"
UI_SECTOR_CHIP_SOCKET_DESCRIPTION,"이 홈에 섹터 칩을 장착할 수 있습니다","","A Sector Chip can be placed into this Socket"
UI_SECTOR_SOCKET_DESCRIPTION,"이 홈에 섹터를 장착할 수 있습니다","","A Sector can be placed into this Socket"
UI_WHEEL_OF_FORTUNE_CRAFTING_AVAILABLE,"행운의 돌림판 사용 가능","","Wheel of Fortune available"
UI_CRAFT_BUTTON,"제작","","Craft"
UI_DISCARD_CHANGES_HEADLINE,"변경 사항 취소","","Discard Changes"
UI_DISCARD_CHANGES_DESCRIPTION,"스킬 트리에 적용된 변경 사항을 취소하시겠습니까?","","Are you sure you want to discard the changes made to the skill tree?"
UI_PLAY_ALONE_BUTTON,"혼자 플레이","","Play alone"
UI_WAIT_FOR_OTHER_PLAYER_HEADLINE,"다른 플레이어 대기 중","","Waiting for other player"
UI_WAIT_FOR_OTHER_PLAYER_DESCRIPTION,"다른 플레이어가 임무를 시작하기를 기다리는 중입니다.","","Waiting for other player to start mission."
UI_INVITE_BUTTON,"초대","Button to invite another player to play together","Invite"
UI_INVITE_SENT_HEADLINE,"초대 발송됨","","Invite Sent"
UI_INVITE_SENT_DESCRIPTION,"{0} 님은 현재 Astroloot를 플레이하고 있지 않습니다. 다음 초대 메시지를 보냈습니다.\n{1}","{0}=friend, {1}=message","{0} is not playing Astroloot right now, sent invite message:\n{1}"
UI_DEATH_SCREEN_HEADLINE,"이야기는 여기서 끝나지 않습니다","","This is not how the story ends"
UI_DEATH_SCREEN_DAMAGE_TAKEN,"받은 피해","","Damage taken"
UI_DEATH_SCREEN_DESTROYED_BY,"파괴 원인","","Destroyed by"
UI_DEATH_SCREEN_CORRUPTED_AREA,"타락한 지역","","Corrupted Area"
UI_DEATH_SCREEN_FINAL_BLOW,"최후의 일격","","Final Blow"
UI_RETRY_MISSION_BUTTON,"임무 재시도","","Retry Mission"
UI_WATCH_REPLAY_BUTTON,"리플레이 보기","","Watch Replay"
UI_DEATH_HINT_GUARDIANS_ONE,"{0} 수호자의 힘이 몸속을 흐릅니다","","The strength of {0} Guardian flows through you"
UI_DEATH_HINT_GUARDIANS_MANY,"{0} 수호자들의 힘이 몸속을 흐릅니다","","The strength of {0} Guardians flows through you"
UI_DEATH_HINT_DICE,"주사위는 강력한 아이템을 제작하는 데 사용할 수 있습니다","","Dice can be used to craft powerful items"
UI_DEATH_HINT_TRADE,"때때로 칼로의 상점에서 도움이 될 만한 아이템을 판매합니다","","From time to time, Carlo has items in his shop that may help you"
