key,value,comment,english
GLOSSARY_DEBRIS_DESCRIPTION,"{2}Обломки{3} появляются из-за {0}кинетического{1} воздействия. Они наносят {4} урона по области в радиусе {5}. Урон от обломков не может создать новые обломки.","{0-3}=color, {4}=percentage, {5}=radius","{0}Kinetic{1} hits can cause {2}Debris{3}. Debris deals {4} AoE damage in {5} radius. Debris Damage cannot trigger Debris."
GLOSSARY_AFTERSHOCK,"Сотрясение|сотрясения|сотрясению|сотрясением|сотрясении","","Aftershock"
GLOSSARY_AFTERSHOCK_DESCRIPTION,"{0}Взрывной{1} урон может вызвать {2}сотрясение{3}. Каждое сотрясение наносит {4} урона от предыдущего удара. Эффект повторяется до {5} р.","{0-3}=color, {4}=percentage, {5}=5","{0}Explosive{1} Damage from hits can cause {2}Aftershock{3}. Each Aftershock deals {4} damage of the previous hit. Aftershock can repeat up to {5} times."
GLOSSARY_SHOCK,"Шок|шока|шоку|","","Shock"
GLOSSARY_SHOCK_DESCRIPTION,"{0}Электрический{1} урон может вызвать {2}шок{3}, который длится {4}. Каждый шок дает {5} всем сопротивлениям. Эффект суммируется до {6} р.","{0-3}=color, {4}=percentage, {5}=percentage, {6}=amount","{0}Electric{1} Damage from hits can cause {2}Shock{3}. A Shock lasts {4}. Each Shock applies {5} to all Resistances. Shock can stack up to {6} times."
GLOSSARY_BLIND,"Ослепление|ослепления|ослепленным|ослеплении|ослеплению","","Blind"
GLOSSARY_BLIND_DESCRIPTION,"{0}Плазменный{1} урон может {2}ослеплять{3} врагов, из-за чего их урон и скорость движения уменьшаются на {4} на {5}. Эффект ослабевает с течением времени.","{0-3}=color, {4}=percentage, {5}=time","All {0}Plasma{1} Damage can {2}blind{3} enemies. Blinded enemies have {4} less damage and velocity over {5}. The effect of Blind is reduced together with its duration."
GLOSSARY_RADIATION,"Облучение|облучения|облучению|облучением|облучения|облученный|облученным","","Radiation"
GLOSSARY_RADIATION_DESCRIPTION,"{0}Ядерный{1} урон может вызвать {2}облучение{3}, которое наносит {4} от изначального урона в течение {5}. Эффект суммируется.","{0-3}=color, {4}=percentage, {5}=time","{0}Nuclear{1} Damage from hits can cause {2}Radiation{3}. Radiation deals {4} of the initial hit over {5}. Each instance of Radiation stacks."
GLOSSARY_BURN,"Ожог|ожог","","Burn|burn"
GLOSSARY_BURN_DESCRIPTION,"{0}Взрывной{1} урон провоцирует {2}ожог{3}, который наносит постепенный урон и ослабевает на {4} с каждой единицей времени. Эффект суммируется.","{0-3}=color, {4}=percent","{0}Explosive{1} Damage adds to a stacking pool of {2}Burn{3} that deals damage over time and decays by {4} each tick."
GLOSSARY_MULTICRIT,"Град критических ударов","","Multicrit"
GLOSSARY_MULTICRIT_DESCRIPTION,"Град критических ударов позволяет нанести дополнительные критические удары. Их урон суммируется, пока проверка на совершение удара не провалится или не будет достигнуто максимальное количество ударов. Шанс каждого последующего критического удара в серии — {0} от шанса предыдущего.","{0}=percentage","Multicrit lets you roll for extra critical strikes, adding their damage until a roll fails or the Multicrit amount is reached. Each successive critical strike in a Multicrit chain has {0} of the previous critical strike chance."
GLOSSARY_MULTILUCK,"Повышенная удача","","Multiluck"
GLOSSARY_MULTILUCK_DESCRIPTION,"Повышенная удача дает дополнительные попытки в проверках, где важна удача. При этом выбирается лучший результат.","","Multiluck grants additional attempts on Luck based rolls, selecting the best outcome."
GLOSSARY_LUCK,"Удача|удачи|удачу","","Luck"
GLOSSARY_LUCK_DESCRIPTION,"Удача влияет на вероятность срабатывания случайных эффектов. Вероятность полезных эффектов увеличивается, а вредных — уменьшается. Удача обычно не повышает шанс более чем на {0}.\nНе влияет на урон, уклонение, а также на выпадение предметов и усилений.","{0}=percentage","Luck influences the probability of chance-based triggers. Beneficial triggers are increased, while harmful ones are reduced. However, Luck usually cannot raise trigger chances above {0}.\nLuck has no effect on Damage, Dodge, Item or Power-Up drops."
GLOSSARY_DAMAGE_OVER_TIME,"Постепенный урон|постепенного урона","","Damage over Time"
GLOSSARY_DAMAGE_OVER_TIME_DESCRIPTION,"Урон, который цель получает в течение некоторого времени.","","Damage over Time (DoT) applies continuous damage to a target."
GLOSSARY_VIRAL_ENEMIES,"Вирусные враги|вирусных врагов|вирусным врагам","","Viral Enemies"
GLOSSARY_VIRAL_ENEMIES_DESCRIPTION,"Враги, зараженные хотя бы одним вирусом.","","Enemies that have at least one Virus applied to them."
GLOSSARY_VIRUS,"Вирус|Вирусы","","Virus|Viruses"
GLOSSARY_VIRUS_DESCRIPTION,"Вирус проникает во врагов и ослабляет их системы. По умолчанию на врага приходится не более 1 вируса.","","A Virus hacks enemies and weakens their system. By default, there is a maximum of 1 Virus per enemy."
GLOSSARY_FIELD,"Поле|поля|полю|полем|","","Field"
GLOSSARY_FIELD_DESCRIPTION,"Поле накладывает положительный эффект на вас и ближайших союзников.\n\nПоля одного типа не суммируются. Действует эффект поля наиболее высокого уровня.","","Fields apply a Buff to you and nearby allies.\n\nFields of the same type do not stack, the highest-level one takes effect."
GLOSSARY_VENOM_BOOST,"Улучшение яда|улучшения яда","","Venom Boost"
GLOSSARY_VENOM_BOOST_DESCRIPTION,"Улучшение яда дает {0} увеличение постепенного урона.","{0)=percentage","Each Venom Boost grants {0} increased Damage over Time."
GLOSSARY_TURBO_BOOST,"Турбоулучшение|турбоулучшения","","Turbo Boost"
GLOSSARY_TURBO_BOOST_DESCRIPTION,"Турбоулучшение дает {0} увеличение скорости атаки.","{0)=percentage","Each Turbo Boost grants {0} increased Attack Speed."
GLOSSARY_SHIELD_BOOST,"Улучшение щита|улучшения щита","","Shield Boost"
GLOSSARY_SHIELD_BOOST_DESCRIPTION,"С улучшением щита получаемый урон на {0} меньше.","{0)=percentage","Each Shield Boost grants {0} less Damage Taken."
GLOSSARY_FOCUS_BOOST,"Улучшение концентрации|улучшения концентрации","","Focus Boost"
GLOSSARY_FOCUS_BOOST_DESCRIPTION,"Улучшение концентрации дает {0} увеличение шанса критического удара.","{0)=percentage","Each Focus Boost grants {0} increased Critical Strike Chance."
GLOSSARY_FORGE_BOOST,"Улучшение ковки|улучшения ковки","","Forge Boost"
GLOSSARY_FORGE_BOOST_DESCRIPTION,"Улучшение ковки дает {0} увеличение восстановления брони.","{0)=percentage","Each Forge Boost grants {0} increased Armor Repair."
GLOSSARY_TOTAL_DAMAGE_PER_SECOND,"Общий урон в секунду","","Total Damage per Second"
GLOSSARY_TOTAL_DAMAGE_PER_SECOND_DESCRIPTION,"Общий урон в секунду, который корабль наносит одной цели, используя все оружие.","","The total damage per second (dps) your ship is dealing to a single target, using all of its weapons."
GLOSSARY_DAMAGE_PER_SECOND,"Урон в секунду|урона в секунду","","Damage per Second"
GLOSSARY_MAX_HIT,"Максимальный удар|макс. удар","","Max Hit"
GLOSSARY_MAX_HIT_DESCRIPTION,"Средний максимальный удар, который выдержит корабль.","","The average maximum hit you can survive."
GLOSSARY_ARMOR,"Броня|брони|броне|броней","","Armor"
GLOSSARY_ARMOR_DESCRIPTION,"Корабль уничтожается, когда броня достигает нуля.","","Your ship is destroyed when Armor reaches zero."
GLOSSARY_CHIP,"Чип|чипы|чипа|чипов","","Chip"
GLOSSARY_CHIP_DESCRIPTION,"Чипы — выпадающие предметы разной редкости. После установки в свободное гнездо аффикс чипа будет действовать на корабль.","","Chips are items that can drop in all rarities. Their affixes apply to your ship when placed into an allocated Chip Socket."
GLOSSARY_DRONE,"Дрон|дронов|дрона|дроны","","Drone"
GLOSSARY_DRONE_DESCRIPTION,"Дроны — легкие приспешники, которых создает корабль.","","Drones are lightweight Minions that can be spawned by your ship."
GLOSSARY_BULWARK,"Оплот|оплоты|оплота|оплотов","","Bulwark"
GLOSSARY_BULWARK_DESCRIPTION,"Оплоты — тяжелые приспешники, которых создает корабль.","","Bulwarks are heavy Minions that can be spawned by your ship."
GLOSSARY_MINION_POWER,"Сила приспешника|силы приспешников","","Minion Power"
GLOSSARY_MINION,"Приспешник|приспешника|приспешнику|приспешником|приспешнике|приспешники|приспешников|приспешникам|приспешниками|приспешниках","","Minion"
GLOSSARY_MINION_DESCRIPTION,"Приспешники — союзники, которых создает корабль. Их сила определяет, какой процент атакующих характеристик корабля передается приспешникам.","","Minions are allies that can be spawned by your ship. Minion Power determines what percentage of your ship's offensive stats are applied to your minions."
GLOSSARY_MINE,"Мина|мины|мину|мин","","Mine"
GLOSSARY_MINE_DESCRIPTION,"Мины устанавливают с помощью оружия. Они взрываются при контакте с врагом.","","Mines are deployed by weapons and detonate on enemy contact."
GLOSSARY_PARASITE,"Паразит|паразитов|паразитами|паразиты|паразита","","Parasite"
GLOSSARY_PARASITE_DESCRIPTION,"Паразиты цепляются к врагам и вынуждают их атаковать других врагов вашим оружием.","","Parasites latch onto enemies, turning your weapons against them."
GLOSSARY_DODGE,"Уклонение|уклонений|уклонении|уклонения","","Dodge"
GLOSSARY_DODGE_DESCRIPTION,"Чем выше уклонение, тем больше шанс полностью избежать урона (до {0} из 100 уклонений от ударов).","{0}=percentage","The higher your Dodge, the greater your chance to avoid damage entirely, up to a maximum of {0} out of 100 hits."
GLOSSARY_DODGE_DESCRIPTION_CURRENT,"Избежать урона можно {0} из {1} р.\nУклонение не может быть выше {2}.","{0}=amount, {1}=100, {2}=limit","Avoid damage {0} out of {1} times.\nDodge cannot be higher than {2}."
GLOSSARY_KNOCKBACK,"Отбрасывание|отбрасывании|отбрасывания|отбрасываниюотбрасывающих|","","Knockback"
GLOSSARY_KNOCKBACK_DESCRIPTION,"Удар отбрасывает врагов. Повторные отбрасывания становятся менее эффективными, так как враги вырабатывают сопротивление, которое со временем ослабевает.","","Pushes enemies back on impact. Repeated knockbacks become less effective as enemies build resistance, which fades over time."
GLOSSARY_CHAIN,"Цепь|цепи","","Chain"
GLOSSARY_CHAIN_DESCRIPTION,"После попадания цепной снаряд летит в ближайшего врага.","","Projectiles that chain on hit seek a nearby enemy as their next target."
GLOSSARY_SPLIT,"Разделение|разделения|разделяются|разделяется|разделяться","","Split"
GLOSSARY_SPLIT_DESCRIPTION,"После попадания снаряд разделяется на несколько новых, которые летят в ближайших врагов.","","Projectiles that split on hit create new projectiles that seek nearby enemies as their next target."
GLOSSARY_BOSS_EXHAUSTION,"Истощение босса|Истощение боссов","","Boss Exhaustion|Bosses exhaust"
GLOSSARY_BOSS_EXHAUSTION_DESCRIPTION,"Спустя {0} босс получает 1 заряд истощения за каждую секунду, когда ему наносят урон.\nС каждым зарядом получаемый урон на {1} больше. Максимальное число зарядов: {2}.","{0}=seconds, {1}=percentage, {2}=amount","After {0}, each second a boss takes damage, it gains 1 Exhaustion Stack.\nEach Stack causes {1} more Damage taken. Maximum Stacks are {2}."
GLOSSARY_OFFENCE,"Атака|атаки|атаке|атаку|атакой","","Offence"
GLOSSARY_DEFENCE,"Защита|защиты|защите|защиту|защитой","","Defence"
GLOSSARY_MISC,"Прочее","","Misc"
GLOSSARY_ARMOR_PER_SECOND,"Броня в секунду|брони в секунду","","Armor per Second"
GLOSSARY_DEFLECTOR_SHIELD_PER_SECOND,"Отражающий щит в секунду|отражающего щита в секунду","","Deflector Shield per Second"
GLOSSARY_AOE_RADIUS,"Радиус области действия","","AoE Radius"
GLOSSARY_AOE_DAMAGE,"Урон по области|урона по области","","AoE Damage"
GLOSSARY_THERMAL_DETONATION_CHANCE,"Шанс тепловой детонации","","Thermal Detonation Chance"
GLOSSARY_THERMAL_DETONATION_RADIUS,"Радиус тепловой детонации","","Thermal Detonation Radius"
GLOSSARY_LEGACY_ITEM,"Предмет наследия","","Legacy Item"
GLOSSARY_LEGACY_ITEM_DESCRIPTION,"Предмет, созданный в прошлом цикле, не существует на нынешнем этапе.\n\nЧтобы сделать его современным, понадобится {0}.","{0}=1 Blank Dice","Forged in a past cycle, this item no longer exists in current timelines.\n\nUse {0} to upgrade it to the present."
GLOSSARY_INCREASED_REDUCED,"увеличение|уменьшение","","increased|reduced"
GLOSSARY_INCREASED_REDUCED_DESCRIPTION,"Свойства «увеличение» и «уменьшение» складываются.\n\nНапример, «{0}20%{1} увеличение урона» и «{2}30%{3} увеличение урона» в сумме дадут {4}+50%{5} к урону.","parameters are highlight markers","Increased / reduced are additive modifiers.\n\nFor example, two modifiers of {0}20%{1} increased damage and {2}30%{3} increased damage result in a total of {4}+50%{5} damage."
GLOSSARY_MORE_LESS,"больше|меньше",""," more | less "
GLOSSARY_MORE_LESS_DESCRIPTION,"Свойства «больше» и «меньше» перемножаются.\n\nНапример, «{0}50%{1} увеличение урона» и «на {2}20%{3} больше урона» дадут 1,5 × 1,2 = 1,8, то есть {4}+80%{5} к общему урону.","parameters are highlight markers","More / less are multiplicative modifiers.\n\nFor example, {0}50%{1} increased damage followed by {2}20%{3} more damage results in a total of 1.5 × 1.2 = 1.8, or {4}+80%{5} total damage."
