key,value,comment,english
MISSION_GUNS_TO_THE_WEST,"Пушки на западе","Mission name","Guns to the West"
MISSION_ROCKETS_TO_THE_EAST,"Ракеты на востоке","Mission name","Rockets to the East"
MISSION_BIG_PLASMA_BALLS,"Большие плазменные шары","Mission name","Big Plasma Balls"
MISSION_BIG_EXPLOSIVE_ROCKETS,"Большие взрывающиеся ракеты","Mission name","Big Explosive Rockets"
MISSION_BIG_THORNS_SECTOR,"Большой шипастый сектор","Mission name","Big Thorns Sector"
MISSION_ASTEROID_SPIRAL,"Астероидная спираль","Mission name","Asteroid Spiral"
MISSION_WOLF_SECTOR,"Волчий сектор","Mission name","Wolf Sector"
MISSION_STAIRS_TO_THE_MOON_KING,"Лестница к Лунному королю","Mission name","Stairs to the Moon King"
MISSION_GUARDIANS_OF_THE_MOON_KING,"Защитники Лунного короля","Mission name","Guardians of the Moon King"
MISSION_TOWARDS_THE_TOMB_OF_THE_FALLEN_KNIGHT,"К склепу павшего рыцаря","Mission name","Towards the Tomb of the Fallen Knight"
MISSION_BACK_TO_THE_ROOTS,"К истокам","Mission name","Back to the Roots"
MISSION_A_LOST_EGG,"Потерянное яйцо","Mission name","A lost Egg"
MISSION_BRAMBLE_PATH,"Колючий путь","Mission name","Bramble Path"
MISSION_ASH_PATH,"Пепельный путь","Mission name","Ash Path"
MISSION_RADIOACTIVE_AREA,"Радиоактивная область","Mission name","Radioactive Area"
MISSION_SCATTERED_AREA,"Загрязненная зона","Mission name","Scattered Area"
MISSION_GUARD_SPIRAL,"Спираль стражей","Mission name","Guard Spiral"
MISSION_ELECTRIC_DEFENSE_I,"Электрозащита I","Mission name","Electric Defense I"
MISSION_ELECTRIC_DEFENSE_II,"Электрозащита II","Mission name","Electric Defense II"
MISSION_ELECTRIC_MADNESS_I,"Электрическое безумие I","Mission name","Electric Madness I"
MISSION_ELECTRIC_MADNESS_II,"Электрическое безумие II","Mission name","Electric Madness II"
MISSION_ELECTRIC_MADNESS_III,"Электрическое безумие III","Mission name","Electric Madness III"
MISSION_CREDITS,"Потерянное сообщение","Mission name","Lost Transmission"
MISSION_DESTROY_ALL_ENEMIES_OBJECTIVE,"Уничтожить всех врагов","Objective","Destroy all Enemies"
MISSION_DEFEAT_BOSS_OBJECTIVE,"Победить: {0}","Objective","Defeat {0}"
MISSION_DEFEAT_BOSS_OBJECTIVE_ONCE_AND_FOR_ALL,"Окончательно победить: {0}","Objective, {0}=boss name","Defeat {0} - Once and for all"
MISSION_DEFEAT_BOSSES_OBJECTIVE,"Победить боссов {0} р.","Objective, {0}=amount","Defeat {0} Bosses"
MISSION_DESTROY_ENEMY_SPIRAL_OBJECTIVE,"Уничтожить вражескую спираль","Objective","Destroy the Enemy Spiral"
MISSION_DESTROY_ENEMY_WAVES_OBJECTIVE,"Уничтожить волны врагов {0} р.","Objective, {0}=amount","Destroy {0} Enemy Waves"
MISSION_FIND_TURTLE_EGGS_OBJECTIVE_ONE,"Найти черепашьи яйца: {0}","Objective, {0}=amount-singular","Find {0} Turtle Egg"
MISSION_FIND_TURTLE_EGGS_OBJECTIVE_MANY,"Найти черепашьи яйца: {0}","Objective, {0}=amount-plural","Find {0} Turtle Eggs"
MISSION_RESCUE_TURTLE_OBJECTIVE,"Уничтожить всех врагов и спасти торговую черепаху","Objective","Destroy all enemies and rescue the Trader Turtle"
MISSION_SURVIVE_OBJECTIVE,"Продержаться {0}","Objective, {0}=x seconds","Survive {0}"
MISSION_UNLOCK_STASH_OBJECTIVE,"Уничтожить всех врагов и сохранить тайник","Objective","Destroy all enemies and salvage your Stash"
MISSION_NIHALOR_CHAMBER_OBJECTIVE,"Спуститься в зал","Objective","Descend into the Chamber"
MISSION_KIKI_FALLEN_KNIGHT_OBJECTIVE,"Помочь Кики ограбить склеп павшего рыцаря","Objective","Help Kiki to raid the Tomb of the Fallen Knight"
MISSION_KIKI_INVESTIGATION_OBJECTIVE,"Выяснить, что задумала лисичка","Objective","Investigate what the little fox is up to"
MISSION_KIKI_RAID_SEPULCHER_OBJECTIVE,"Помочь Кики ограбить усыпальницу","Objective","Help Kiki to raid the Sepulcher"
MISSION_KIKI_LOST_OPAL_OBJECTIVE,"Помочь Кики добыть потерянный опал","Objective","Help Kiki to loot the Lost Opal"
MISSION_HELP_KIKI_OBJECTIVE,"Помочь Кики","Objective","Help Kiki"
MISSION_HELP_KIKI_TO_RAID_THE_CRYPT_OBJECTIVE,"Помочь Кики ограбить гробницу","Objective","Help Kiki to raid the Crypt"
MISSION_KIKI_RAID_TOMB_OF_ETERNAL_QUEEN_OBJECTIVE,"Помочь Кики ограбить склеп Вечной Королевы","Objective","Help Kiki to raid the Tomb of the Eternal Queen"
MISSION_TALK_TO_CARLO_OBJECTIVE,"Поговорить с Карло","Objective","Talk to Carlo"
MISSION_TALK_TO_KIKI_OBJECTIVE,"Поговорить с Кики","Objective","Talk to Kiki"
MISSION_TALK_TO_KIKI_AND_CARLO_OBJECTIVE,"Поговорить с Кики и Карло","Objective","Talk to Kiki and Carlo"
MISSION_TALK_TO_KING_GRUVAK_OBJECTIVE,"Поговорить с королем Груваком","Objective","Talk to King Gruvak"
MISSION_TALK_TO_LAZURITH_OBJECTIVE,"Поговорить с Лазуритом","Objective","Talk to Lazurith"
MISSION_TALK_TO_VETH_MARA_OBJECTIVE,"Поговорить с Вет'марой","Objective","Talk to Veth'mara"
MISSION_CLAIM_BACK_MANUAL_OBJECTIVE,"Вернуть свое","Objective","Claim back what is yours"
MISSION_INVESTIGATE_BIG_EGG_OBJECTIVE,"Исследовать большое яйцо","Objective","Investigate the Big Egg"
MISSION_INVESTIGATE_EGG_RIFT_OBJECTIVE,"Исследовать разлом яйца","Objective","Investigate the Egg Rift"
MISSION_ENEMIES_REMAINING_ONE,"Осталось врагов: {0}","{0}=number, singular","{0} Enemy remaining"
MISSION_ENEMIES_REMAINING_MANY,"Осталось врагов: {0}","{0}=number, plural","{0} Enemies remaining"
MISSION_BOSSES_REMAINING_ONE,"Осталось боссов: {0}","{0}=number, singular","{0} Boss remaining"
MISSION_BOSSES_REMAINING_MANY,"Осталось боссов: {0}","{0}=number, plural","{0} Bosses remaining"
MISSION_EGGS_REMAINING_ONE,"Осталось яиц: {0}","{0}=number, singular","{0} Egg remaining"
MISSION_EGGS_REMAINING_MANY,"Осталось яиц: {0}","{0}=number, plural","{0} Eggs remaining"
MISSION_GET_READY_COUNTDOWN,"Готовиться в течение {0}","{0}=seconds","Get ready: {0}"
MISSION_SURVIVAL_COUNTDOWN,"Осталось {0}","{0}=seconds","{0} remaining"
MISSION_CREDITS_OBJECTIVE,"Сообщение от команды Astroloot","","A transmission from the Astroloot Team"
MISSION_FREE_KIKI_OBJECTIVE,"Освободить Кики","Objective","Free Kiki"
MISSION_FIND_NEXUS_SHARDS_OBJECTIVE_ONE,"Найти осколки Нексуса: {0}","Objective, {0}=amount-singular","Find {0} Nexus Shard"
MISSION_FIND_NEXUS_SHARDS_OBJECTIVE_MANY,"Найти осколки Нексуса: {0}","Objective, {0}=amount-plural","Find {0} Nexus Shards"
MISSION_SHARDS_REMAINING_ONE,"Осталось осколков: {0}","{0}=number, singular","{0} Shard remaining"
MISSION_SHARDS_REMAINING_MANY,"Осталось осколков: {0}","{0}=number, plural","{0} Shards remaining"
MISSION_RACE_OBJECTIVE_ROUND,"Раунд {0}/{1}","{0, 1}=number, e.g. Round 1/3","Round {0}/{1}"
MISSION_RACE_OBJECTIVE_WIN,"Победить в гонке","","Win the Race"
MISSION_CREDITS_DEVELOPMENT,"Разработка","","Development"
MISSION_CREDITS_GAME_DESIGN,"Геймдизайн","","Game Design"
MISSION_CREDITS_UX_AND_STORY,"UX и сюжет","","UX and Story"
MISSION_CREDITS_ADDITIONAL_ARTWORK,"Дополнительные иллюстрации","","Additional Artwork"
MISSION_CREDITS_LOCALIZATION,"Локализация","","Localization"
MISSION_CREDITS_UNIQUE_ITEM_DESIGNERS,"Дизайн уникальных предметов","","Unique item designers"
MISSION_CREDITS_SOUND_AND_MUSIC,"Звук и музыка","","Sound & Music"
MISSION_CREDITS_LIBRARIES,"На базе","","Powered by"
MISSION_CREDITS_LAST_BUT_NOT_LEAST,"И наконец","","Last but not least"
MISSION_CREDITS_THANK_YOU_FOR_PLAYING,"Спасибо ВАМ за игру!","","Thank YOU for playing!"
MISSION_NPC_KIKI,"Кики","NPC name in dialog","Kiki"
MISSION_NPC_KIKI_THE_REAL_ONE,"Кики (настоящая)","NPC name in dialog","Kiki (the real one)"
MISSION_NPC_KOKO,"Коко","NPC name in dialog","Koko"
MISSION_NPC_WULFRIC,"Вульфрик","NPC name in dialog","Wulfric"
MISSION_NPC_MOON_KING,"Лунный король","NPC name in dialog","The Moon King"
MISSION_NPC_CARLO,"Карло","NPC name in dialog","Carlo"
MISSION_NPC_KING_GRUVAK,"Король Грувак","NPC name in dialog","King Gruvak"
MISSION_NPC_VETH_MARA,"Вет'мара","NPC name in dialog","Veth'mara"
MISSION_NPC_LAZURITH,"Лазурит","NPC name in dialog","Lazurith"
MISSION_CARLO_DIALOG_RESCUE_1,"Слава звездам! Я тут уже несколько дней торчу.","Dialog","Oh, thank the stars! I've been stranded here for days."
MISSION_CARLO_DIALOG_RESCUE_2,"Меня сцапали проклятые ловчие. Я боюсь пошевелиться.","Dialog","Those Haunters have me on the hook. I don't dare to move."
MISSION_CARLO_DIALOG_RESCUE_3,"Помоги-ка. А как только я открою магазин, позволю тебе выбрать товар в числе первых.","Dialog","Help me out, and you'll get first pick once my shop's back online."
MISSION_CARLO_DIALOG_GIANT_EGG_START_1,"Чем дальше в сектор, тем страннее...","Dialog","Things are getting strange this deep into the sector..."
MISSION_CARLO_DIALOG_GIANT_EGG_START_2,"Чую, украденные яйца где-то рядом.","Dialog","I can feel it - my stolen eggs must be nearby."
MISSION_CARLO_DIALOG_GIANT_EGG_START_3,"С твоей помощью мы их все найдем.","Dialog","With your help, I know we will find every last one."
MISSION_CARLO_DIALOG_GIANT_EGG_START_4,"Кстати, ходят слухи об огромном яйце. Оно просто гигантское.","Dialog","Oh, and rumor has it... there's a giant egg somewhere out here. A very giant egg."
MISSION_KIKI_DIALOG_PINK_DIAMOND_START_1,"Пс! Эй, ты! Да, ты!","Dialog","Pssst! You! Yes, you!"
MISSION_KIKI_DIALOG_PINK_DIAMOND_START_2,"Не поверишь, о чем я только что разнюхала!","Dialog","You're not gonna believe what I just sniffed out!"
MISSION_KIKI_DIALOG_PINK_DIAMOND_START_3,"О самом легендарном, самом ослепительном, самом розовом сокровище во всем секторе!","Dialog","Only the most legendary, most dazzling, most pink treasure in the entire sector!"
MISSION_KIKI_DIALOG_PINK_DIAMOND_START_4,"О розовом алмазе!","Dialog","The Pink Diamond!"
MISSION_KIKI_DIALOG_PINK_DIAMOND_START_5,"Он существует! И его заныкали последние из жутких и древних защитников Нихалор.","Dialog","It's real, and it's being hoarded by the last of Nihalor's creepy old Guardians."
MISSION_KIKI_DIALOG_PINK_DIAMOND_START_6,"На тебе монстры, на мне сокровище. Как в старые добрые времена!","Dialog","You shoot the bad things, I grab the treasure. Just like old times!"
MISSION_CARLO_DIALOG_GOLDEN_EGG_START_1,"Никто еще не забирался так далеко в сектор.","Dialog","No one has ever ventured this deep into the sector."
MISSION_CARLO_DIALOG_GOLDEN_EGG_START_2,"Путь направо ведет к Драк'вету.","Dialog","The path to the right leads to Drak'Veth."
MISSION_CARLO_DIALOG_GOLDEN_EGG_START_3,"Этот вор когда-то украл у меня нечто очень ценное.","Dialog","A thief, who stole something of great worth from me long ago."
MISSION_CARLO_DIALOG_GOLDEN_EGG_START_4,"В одиночку я его не одолею. Поможешь вернуть украденное?","Dialog","Alone, I stand no chance against him. Will you help me get it back?"
MISSION_KIKI_DIALOG_LOST_OPAL_START_1,"Прямо по курсу логово короля Грувака.","Dialog","Straight ahead lies the lair of King Gruvak."
MISSION_KIKI_DIALOG_LOST_OPAL_START_2,"Сомневаюсь, что тебе по плечу такое испытание.","Dialog","I'm not sure you're ready for that kind of challenge just yet."
MISSION_KIKI_DIALOG_LOST_OPAL_START_3,"Путь налево ведет к потерянному опалу, который мне нужен позарез.","Dialog","The path to the left leads to the Lost Opal, which I desperately need to have."
MISSION_KIKI_DIALOG_LOST_OPAL_START_4,"Присоединяйся, если захочешь взять халтурку и поохотиться за добычей!","Dialog","Join me, if you want to loot with me on a side quest once more!"
MISSION_KING_GRUVAK_DIALOG_1,"Кто тут у нас?","Dialog","Well. Look at you."
MISSION_KING_GRUVAK_DIALOG_2,"Удалось прикончить тупую шавку и блохастого щенка, так теперь воображаешь себя невесть кем?","Dialog","You think you're special because you scrapped that deranged mutt and his flea-bitten pup?"
MISSION_KING_GRUVAK_DIALOG_3,"Мой трон создан из ядер тысячи павших кораблей, подобных твоему.","Dialog","My throne is forged from the cores of a thousand fallen ships like yours."
MISSION_KING_GRUVAK_DIALOG_4,"Приблизься, и я покончу с тобой именем Нихалор.","Dialog","Come, and on behalf of Nihalor, I will end you."
MISSION_LAZURITH_DIALOG_1,"Наступило решающее испытание.","Dialog","So... the final challenger arrives."
MISSION_LAZURITH_DIALOG_2,"Звезды шептали, что ты явишься.","Dialog","The stars whispered you would come."
MISSION_LAZURITH_DIALOG_3,"Я принес клятву последним. Не ради славы...","Dialog","I was the last to swear the oath. Not for glory..."
MISSION_LAZURITH_DIALOG_4,"...но ради покоя Нихалор.","Dialog","...but to keep Nihalor sleeping."
MISSION_LAZURITH_DIALOG_5,"Бей без промаха. Но знай.","Dialog","Strike true, if you must. But know this:"
MISSION_LAZURITH_DIALOG_6,"Когда я паду... Нихалор пробудится.","Dialog","When I fall... Nihalor awakens."
MISSION_VETH_MARA_DIALOG_1,"Мои отпрыски уничтожены. Их надежды умерли прежде, чем они успели насытиться.","Dialog","You crushed my spawnlings - shattered their promise before they could feed."
MISSION_VETH_MARA_DIALOG_2,"Но я помню тебя. Ты медлишь. И стремишься все исправить, прикрываясь добротой.","Dialog","But I remember you. The slow one. The meddler cloaked in kindness."
MISSION_VETH_MARA_DIALOG_3,"Карло... не стоило тебе возвращаться в гнездо.","Dialog","Carlo... you should never have come back to the nest."
MISSION_VETH_MARA_DIALOG_4,"Я первородное чрево. Древняя гниль. Мать всех глоток.","Dialog","I am the first womb. The ancient rot. The mother of mouths."
MISSION_VETH_MARA_DIALOG_5,"А вы... мягкие, теплые создания. Вы быстро проскользнете в мою пасть.","Dialog","And you... you soft, warm things. You will slide down my throats gladly."
MISSION_KIKI_RESCUE_DIALOG_1,"Вижу свет! Знакомое лицо! Постой... ты! О нет.","Dialog","Light! A friendly face! Wait... you! Oh no."
MISSION_KIKI_RESCUE_DIALOG_2,"Это была не я, а Коко — моя злая сестра-близнец!","Dialog","That wasn't me. That was Koko - my evil twin sister!"
MISSION_KIKI_RESCUE_DIALOG_3,"Нас так сложно различить? А как же повязка? И безумный глаз под ней?","Dialog","You didn't notice? The eye-patch? The mad eye underneath it?"
MISSION_KIKI_RESCUE_DIALOG_4,"Да ладно! Я бы никогда не надела такую безвкусицу!","Dialog","I mean, come on! I'd never wear something so hideously out of fashion."
MISSION_KIKI_RESCUE_DIALOG_5,"Сперва она хотела заполучить розовый алмаз. Еще бы. А потом...","Dialog","At first she wanted the Pink Diamond. Of course she did. But then..."
MISSION_KIKI_RESCUE_DIALOG_6,"Она увидела твое руководство по созданию. Тогда-то все и изменилось.","Dialog","She saw your crafting manual. And that changed everything."
MISSION_KIKI_RESCUE_DIALOG_7,"Она сказала, цитирую: «Зачем тратить время на один блестящий камушек, если я могу создать все, что захочу?»","Dialog","She said, and I quote - 'Why waste time on one shiny rock when I can make anything I want?'"
MISSION_KIKI_RESCUE_DIALOG_8,"Так что она бросила меня в капсуле, схватила руководство и сбежала.","Dialog","So she ditched me in that pod, grabbed your manual, and ran."
MISSION_KIKI_RESCUE_DIALOG_9,"Она попытается использовать его для создания блестящих побрякушек, да только при этом подорвет полпланеты.","Dialog","She'll try to use it for shiny and stupid and probably explode half a planet doing it."
MISSION_KIKI_RESCUE_DIALOG_10,"Нужно остановить сестру, пока она не создала с помощью руководства смертоносную пушку с блестками.","Dialog","We have to stop her. Before she turns your manual into a glitter cannon of doom."
MISSION_KIKI_WARM_UP_DIALOG_1,"Предлагаю размяться.","Dialog","How about a tiny warm-up?"
MISSION_KIKI_WARM_UP_DIALOG_2,"Эта часть сектора погребена под древними сокровищами.","Dialog","This part of the sector? Buried in ancient treasures."
MISSION_KIKI_WARM_UP_DIALOG_3,"Может, найдется хлам. Или блестяшки. А может, что-то проклятое. Разве не здорово?!","Dialog","Could be junk. Could be shiny. Could be cursed. Isn't that exciting!?"
MISSION_KIKI_LOOT_BOX_DIALOG_1,"Угадай, что я нашла! Еще один сверкающий ящик с добычей!","Dialog","Guess what I found! Another one of those shiny, locked-up Loot Boxes!"
MISSION_KIKI_LOOT_BOX_DIALOG_2,"Никаких денег, микротранзакций и всплывающих окон с «ограниченным предложением»!","Dialog","No credits needed. No microtransactions. No 'limited-time offer' popups!"
MISSION_KIKI_LOOT_BOX_DIALOG_3,"Только настоящая добыча. Единственный способ ее получить — отправиться на охоту за сокровищами со мной!","Dialog","This is the real loot. Only way to get one is to come treasure-hunting with me!"
MISSION_KIKI_LOOT_BOX_DIALOG_4,"Ну что? Погнали-и-и!","Dialog","Ready? Let's goooo!"
MISSION_NIHALOR_CHAMBER_DIALOG_1,"Четверо безмолвно стояли на страже. Четверо несли бремя вечного дозора.","Dialog","Four stood watch in silence. Four bore the weight of eternal vigil."
MISSION_NIHALOR_CHAMBER_DIALOG_2,"Луни... Грувак... Вет'мара... Лазурит...","Dialog","Moony... Gruvak... Veth'mara... Lazurith..."
MISSION_NIHALOR_CHAMBER_DIALOG_3,"В тебя должна проникнуть их сила. Лишь тогда сломается печать Нихалор.","Dialog","Their strength must flow through you. Only then shall Nihalor's seal break."
MISSION_NIHALOR_CHAMBER_DIALOG_4,"Спускайся, носитель всех даров... или прими погибель.","Dialog","Descend, bearer of all boons - or be unmade."
MISSION_KIKI_GEAR_TREASURE_HUNT_START_1,"Смотри, на что я наткнулась!","Dialog","Well, look what I stumbled upon!"
MISSION_KIKI_GEAR_TREASURE_HUNT_START_2,"Склепы, которые просто нельзя не исследовать!","Dialog","Another set of tombs just begging to be explored!"
MISSION_KIKI_GEAR_TREASURE_HUNT_START_3,"Все найденное снаряжение можешь оставить себе. Я? Я тут ради блестяшек!","Dialog","You can keep all gear we find. Me? I'm just here for the sparkles!"
MISSION_KIKI_GEAR_TREASURE_HUNT_END_1,"Хм, мы нашли склеп павшего рыцаря!","Dialog","Huh, we found the Tomb of the Fallen Knight!"
MISSION_KIKI_GEAR_TREASURE_HUNT_END_2,"Говорят, рыцаря похоронили с довольно мощным оружием.","Dialog","Rumor has it, the Knight was buried with a pretty powerful weapon."
MISSION_KIKI_GEAR_TREASURE_HUNT_END_3,"Оно наверняка все проржавело, так что можешь забрать его себе.","Dialog","I'm sure it's dull and dusty by now, so you should take it."
MISSION_KIKI_IRON_VIGIL_DIALOG_1,"Будь начеку! Это место охраняют настоящие головорезы.","Dialog","Watch out - there are some absolute madlads guarding this place."
MISSION_KIKI_IRON_VIGIL_DIALOG_2,"Повезло же, что на миссию мы отправились вместе. Ну что, идем?","Dialog","I'm lucky to have you as my sidekick for this mission. Ready?"
MISSION_KIKI_LOST_OPAL_DIALOG_1_1,"Хм... здесь странно... даже очень.","Dialog","Hmm... this place feels kinda weird... Like, extra weird."
MISSION_KIKI_LOST_OPAL_DIALOG_1_2,"Не задерживайся в оскверненной области, хорошо?","Dialog","Don't stay in the corrupted area too long, okay?"
MISSION_KIKI_LOST_OPAL_DIALOG_2_1,"Ой-ой! Сокровище оказалось глубоко в оскверненной области!","Dialog","Uh-oh... it looks like the treasure moved even deeper into the corrupted area!"
MISSION_KIKI_LOST_OPAL_DIALOG_2_2,"Не помешает суперпуперосторожность!","Dialog","Be super duper careful!"
MISSION_KIKI_LOST_OPAL_DIALOG_3_1,"Блестяшки уж больно далеко в неприятной зоне.","Dialog","Looks like the shiny stuff is hiding way inside the bad zone now."
MISSION_KIKI_LOST_OPAL_DIALOG_3_2,"И почему сокровища всегда так трудно достать?","Dialog","Why do my treasures always have to be that hard to get?"
MISSION_KIKI_LOST_OPAL_DIALOG_4_1,"Ух ты! Потерянный опал! Какой блестящий. И опасный. Но риск того стоит!","Dialog","Whoa… the Lost Opal. So shiny. So dangerous. So totally worth it!"
MISSION_KIKI_LOST_OPAL_DIALOG_4_2,"Хватай, пока до него не добралась скверна!","Dialog","Let's grab it before the corruption does!"
MISSION_KIKI_TREASURE_HUNT_START_DIALOG_1,"Думаю, ты справишься с испытанием!","Dialog","Hey, you look like someone who can handle a challenge!"
MISSION_KIKI_TREASURE_HUNT_START_DIALOG_2,"Я нашла древнее сокровище, спрятанное в астероидном склепе.","Dialog","I've found an ancient treasure hidden in this asteroid tomb."
MISSION_KIKI_TREASURE_HUNT_START_DIALOG_3,"Оно проклято, а еще его охраняют... скажем так, не очень дружелюбные существа.","Dialog","But it's cursed and guarded by some... let's just say, not-so-friendly creatures."
MISSION_KIKI_TREASURE_HUNT_START_DIALOG_4,"В этом деле мне не помешает помощь.\nПрисоединишься?","Dialog","I could use a partner in this raid.\nAre you in?"
MISSION_KIKI_TOMB_OF_VIRA_1_1,"Архитекторы решили, будто могут обдурить нас фальшивыми склепами.","Dialog","Looks like those architects thought they could outsmart us with fake tombs."
MISSION_KIKI_TOMB_OF_VIRA_1_2,"Они и не подозревают: я обнесу любое помещение, даже если в нем один хлам.","Dialog","Little do they know, I raid everything anyway, even if it is absolute garbage."
MISSION_KIKI_TOMB_OF_VIRA_1_3,"Давай заглянем внутрь и все обчистим. Погнали?","Dialog","Let's get in there and make sure we don't miss a thing. Ready?"
MISSION_KIKI_TOMB_OF_VIRA_2_1,"Очередной склеп? Ребята и впрямь постарались не допустить чужаков до сокровищ.","Dialog","Another tomb? These guys really went all out to keep people away."
MISSION_KIKI_TOMB_OF_VIRA_2_2,"Не сдаемся! У меня чувство, что сокровище уже рядом.","Dialog","Let's keep moving! I feel my treasure's gotta be close."
MISSION_KIKI_TOMB_OF_VIRA_3_1,"Не вешай нос. Сокровище всегда в последнем склепе.","Dialog","Don't overthink - it is always the last tomb anyways."
MISSION_KIKI_TOMB_OF_VIRA_3_2,"Давай все зачистим и заберем мое сокровище!","Dialog","Let's just clear all out and snag my treasure!"
MISSION_KIKI_TOMB_OF_VIRA_4_1,"О-о-о, не терпится здесь все обчистить! Мои прелестные блестяшки!","Dialog","Ohhh, I can't wait to loot this place! My shiny treasures!"
MISSION_KIKI_TOMB_OF_VIRA_4_2,"Ах, точно...","Dialog","Oh, right..."
MISSION_KIKI_TOMB_OF_VIRA_4_3,"Можешь забрать колесо Фортуны. Одно точно где-то завалялось.","Dialog","You can have the Wheel of Fortune. One should be around here somewhere."
MISSION_KIKI_TOMB_OF_VIRA_4_4,"У меня в коллекции уже есть такое, дубль мне не нужен.","Dialog","I already have one in my collection, so I don't absolutely need another one."
MISSION_KIKI_TOMB_OF_VIRA_4_5,"А тебе колесо Фортуны пригодится в приключениях!","Dialog","And the Wheel of Fortune will come in handy on your adventure!"
MISSION_KIKI_TOMB_OF_VIRA_4_6,"Ну что? Погнали-и-и!","Dialog","Ready? Let's goooo!"
MISSION_KIKI_TOMB_OF_VIRA_5_1,"Уф, в этом склепе полно радиации.","Dialog","Ugh, there's a lot of radioactivity coming from this Tomb."
MISSION_KIKI_TOMB_OF_VIRA_5_2,"Да уж! Надеюсь, сокровища здесь нет.","Dialog","Damn, I really hope the treasure is not in here."
MISSION_KIKI_TOMB_OF_VIRA_5_3,"Не хотелось бы ближайшие сто лет очищать добычу от радиации.","Dialog","I don't want to decontaminate my loot for the next hundred years."
MISSION_KIKI_TOMB_OF_VIRA_5_4,"Будь начеку, идет? А теперь вперед, обчищать склеп!","Dialog","Be extra careful here, alright? Let's crack this Tomb open!"
MISSION_KIKI_VOLTRON_DIALOG_1,"Мы здесь ради ключа Вольтрона.","Dialog","Alright, we're here for the Voltron Key."
MISSION_KIKI_VOLTRON_DIALOG_2,"Получим его, и станем на шаг ближе к главному сокровищу. Вперед!","Dialog","Grab it, and we're one step closer to the final treasure. Let's move!"
MISSION_KOKO_FIGHT_DIALOG_1,"Ой, не смотри ты так. Я взяла руководство на время.","Dialog","Oh, don't give me that look. I borrowed the manual."
MISSION_KOKO_FIGHT_DIALOG_2,"Ты все равно не используешь его по полной. У тебя в голове сплошные ограничения.","Dialog","You weren't using it properly. So limited... so predictable."
MISSION_KOKO_FIGHT_DIALOG_3,"Кики не хватало широты взглядов. Я же перепишу законы добычи.","Dialog","Kiki never had the vision. But me? I'm gonna rewrite the laws of loot."
