key,value,comment,english
COMMON_RADIATION_DAMAGE,"Урон от {0}облучения{1}","{0,1}=color","{0}Radiation{1} Damage"
COMMON_RADIATION_DAMAGE_ONE_INSTANCE,"Одно воздействие наносит {0} урона в секунду","","One instance deals {0} damage per second"
COMMON_ATTACKS_PER_SECOND,"Атаки в секунду","Attacks per Second stat","Attacks per Second"
COMMON_CRITICAL_STRIKE_CHANCE,"Шанс критического удара","stat","Critical Strike Chance"
COMMON_CRITICAL_STRIKE_MULTIPLIER,"Множитель критического удара","stat","Critical Strike Multiplier"
COMMON_RANGE,"Дальность","Range stat","Range"
COMMON_THRUST,"Тяга","stat","Thrust"
COMMON_MAXIMUM_VELOCITY,"Максимальная скорость движения","stat","Maximum Velocity"
COMMON_ARMOR,"Броня","stat","Armor"
COMMON_DEFLECTOR_SHIELD,"Отражающий щит","stat","Deflector Shield"
COMMON_DODGE,"Уклонение","stat","Dodge"
COMMON_DURATION,"Длительность","stat","Duration"
COMMON_HIT_DAMAGE,"Урон при попадании","stat","Hit Damage"
COMMON_SECONDS_SHORT_ONE,"{0} сек.","Short form of seconds (singular), {0}=amount of seconds","{0}s"
COMMON_SECONDS_SHORT_MANY,"{0} сек.","Short form of seconds (plural), {0}=amount of seconds","{0}s"
COMMON_SECONDS_LONG_ONE,"{0} сек.","Long form of seconds (singular), {0}=amount of seconds","{0} second"
COMMON_SECONDS_LONG_MANY,"{0} сек.","Long form of seconds (plural), {0}=amount of seconds","{0} seconds"
COMMON_PERCENT,"{0}%","{0}=number","{0}%"
COMMON_PERCENT_PLUS,"+{0}%","{0}=number","+{0}%"
COMMON_PERCENT_MINUS,"-{0}%","{0}=number","-{0}%"
COMMON_LEVEL_LABEL,"Уровень","","Level"
COMMON_LEVEL_COUNT,"Уровень {0}","{0}=level, e.g. 20","Level {0}"
COMMON_ITEM_LEVEL_LABEL,"Уровень предмета","","Item Level"
COMMON_REQUIRED_SHIP_LEVEL_LABEL,"Требуемый уровень корабля","","Required Ship Level"
COMMON_EXPERIENCE_LABEL,"Опыт","","Experience"
COMMON_EXPERIENCE_PROGRESS_LABEL,"Прогресс","","Progress"
COMMON_SECTOR_RANK_LABEL,"Ранг","","Rank"
COMMON_SECTOR_ITEM_RARITY,"Редкость предмета","","Item Rarity"
COMMON_SECTOR_PROGRESS_LABEL,"Прогресс","","Progress"
COMMON_DIFF_TOTAL_DPS,"Общий урон в секунду","","Total Damage per Second"
COMMON_DIFF_MAX_HIT,"Макс. удар","","Max Hit"
COMMON_DIFF_ARMOR,"Броня","","Armor"
COMMON_DIFF_ARMOR_PER_SECOND,"Броня в секунду","","Armor per Second"
COMMON_DIFF_DEFLECTOR_SHIELD,"Отражающий щит","","Deflector Shield"
COMMON_DIFF_DEFLECTOR_SHIELD_PER_SECOND,"Отражающий щит в секунду","","Deflector Shield per Second"
COMMON_DIFF_DEFLECTOR_SHIELD_RECHARGE,"Перезарядка отражающего щита в секунду","","Deflector Shield Recharge per Second"
COMMON_DIFF_DASH,"Ячейки рывка","","Dash Slots"
COMMON_DIFF_DASH_RECHARGE,"Перезарядка рывка","","Dash Recharge"
COMMON_DIFF_DODGE,"из 100 уклонений от ударов","","of 100 hits dodged"
COMMON_DIFF_DAMAGE_TAKEN,"Получаемый урон","","Damage taken"
COMMON_DIFF_THERMAL_DAMAGE_TAKEN,"Получаемый тепловой урон","","Thermal Damage taken"
COMMON_DIFF_KINETIC_DAMAGE_TAKEN,"Получаемый кинетический урон","","Kinetic Damage taken"
COMMON_DIFF_EXPLOSIVE_DAMAGE_TAKEN,"Получаемый взрывной урон","","Explosive Damage taken"
COMMON_DIFF_ELECTRIC_DAMAGE_TAKEN,"Получаемый электрический урон","","Electric Damage taken"
COMMON_DIFF_PLASMA_DAMAGE_TAKEN,"Получаемый плазменный урон","","Plasma Damage taken"
COMMON_DIFF_NUCLEAR_DAMAGE_TAKEN,"Получаемый ядерный урон","","Nuclear Damage taken"
COMMON_DIFF_MAX_ACCELERATION,"к максимальному ускорению","","maximum Acceleration"
COMMON_DIFF_MAX_VELOCITY,"к максимальной скорости движения","","maximum Velocity"
COMMON_DIFF_MODIFIER_SLOTS,"Ячейки свойств","","Modifier Slots"
COMMON_DIFF_MINION_MAX_HIT,"Макс. удар приспешника","","Minion Max Hit"
COMMON_DIFF_MINION_ARMOR,"Броня приспешника","","Minion Armor"
COMMON_DIFF_MINION_ARMOR_PER_SECOND,"Броня приспешника в секунду","","Minion Armor per Second"
COMMON_DIFF_MINION_DEFLECTOR_SHIELD,"Отражающий щит приспешника","","Minion Deflector Shield"
COMMON_DIFF_NECROBLAST_DAMAGE,"Урон от некрошквала","","Necroblast Damage"
COMMON_DIFF_RANGE,"Дальность","","Range"
COMMON_DIFF_MORE,"больше","","more"
COMMON_DIFF_LESS,"меньше","","less"
COMMON_POWER_REPORT_DPS,"Урон в секунду","max length 20","Dps"
COMMON_POWER_REPORT_MAX_HIT,"Макс. удар","max length 20","Max Hit"
COMMON_POWER_REPORT_RECOVERY,"Восстановление","max length 20","Recovery"
COMMON_POWER_REPORT_MINION_MAX_HIT,"Макс. удар приспешника","max length 20","Minion Max Hit"
COMMON_POWER_REPORT_MINION_RECOVERY,"Восстан. приспешника","max length 20","Minion Recovery"
COMMON_ITEM_SLOT_LEFT_WEAPON,"левое оружие","Used in sentences like 'Mod in x will grant'","left Weapon"
COMMON_ITEM_SLOT_RIGHT_WEAPON,"правое оружие","Used in sentences like 'Mod in x will grant'","right Weapon"
COMMON_ITEM_SLOT_ENGINE,"двигатель","Used in sentences like 'Mod in x will grant'","Engine"
COMMON_ITEM_SLOT_CORE,"ядро","Used in sentences like 'Mod in x will grant'","Core"
COMMON_ITEM_SLOT_LEFT_SHIELD,"левый щит","Used in sentences like 'Mod in x will grant'","left Shield"
COMMON_ITEM_SLOT_RIGHT_SHIELD,"правый щит","Used in sentences like 'Mod in x will grant'","right Shield"
COMMON_ITEM_SLOT_CHIP_SOCKET,"чип","Used in sentences like 'Mod in x will grant'","Chip"
COMMON_ITEM_SLOT_NEXUS,"Нексус","Used in sentences like 'Mod in x will grant'","Nexus"
COMMON_ITEM_DIFF_MOD,"Если {0} получает свойство:","","Mod in {0} will grant"
COMMON_ITEM_DIFF_EQUIP,"Если использовать {0}:","","Equipping {0} will grant"
COMMON_ITEM_DIFF_REPLACE,"Если заменить {0}:","","Replacing {0} will grant"
COMMON_ITEM_DIFF_AUGMENT,"Если усовершенствовать {0}:","","Augmenting {0} will grant"
COMMON_ITEM_DIFF_REMOVE,"Если убрать {0}:","","Removing {0} will grant"
COMMON_ITEM_DIFF_EQUIP_THIS_ITEM,"Если использовать предмет:","","Equipping this item will grant"
COMMON_ITEM_DIFF_REPLACE_THIS_ITEM,"Если заменить предмет:","","Replacing this item will grant"
COMMON_ITEM_DIFF_NO_CHANGES,"Без изменений","","No changes"
COMMON_ITEM_DIFF_ASSUMED_SLOTS_ONE,"ячейки: {0}","","with {0} slot"
COMMON_ITEM_DIFF_ASSUMED_SLOTS_MANY,"ячейки: {0}","","with {0} slots"
COMMON_TOTAL_SUMMARY_LABEL,"Всего","","Total"
COMMON_AVERAGE_SUMMARY_LABEL,"Средн.","","Average"
COMMON_MINION_GUARDIAN_DRONE_ONE,"Дрон-защитник","singular","Guardian Drone"
COMMON_MINION_HUNTER_DRONE_ONE,"Дрон-охотник","singular","Hunter Drone"
COMMON_MINION_TITAN_BULWARK_ONE,"Исполинский оплот","singular","Titan Bulwark"
COMMON_MINION_AURORA_BULWARK_ONE,"Рассветный оплот","singular","Aurora Bulwark"
COMMON_MINION_GRIM_BULWARK_ONE,"Мрачный оплот","singular","Grim Bulwark"
COMMON_MINION_GUARDIAN_DRONE_MANY,"Дроны-защитники","plural","Guardian Drones"
COMMON_MINION_HUNTER_DRONE_MANY,"Дроны-охотники","plural","Hunter Drones"
COMMON_MINION_TITAN_BULWARK_MANY,"Исполинские оплоты","plural","Titan Bulwarks"
COMMON_MINION_AURORA_BULWARK_MANY,"Рассветные оплоты","plural","Aurora Bulwarks"
COMMON_MINION_GRIM_BULWARK_MANY,"Мрачные оплоты","plural","Grim Bulwarks"
COMMON_MESSAGE_QUEST_ITEM_PICKUP,"Нужно забрать: {0}.","{0}=reward to pick up","I should pick up the {0}."
COMMON_MESSAGE_STORAGE_EXCEEDED,"Предметы (больше {0}) не поместятся.","{0}=item count, plural","This cannot contain more than {0} items."
COMMON_MESSAGE_STORAGE_WRONG_ITEM,"Нельзя разместить.","","This cannot be put here."
COMMON_MESSAGE_CRAFTING_UNLOCKED,"Ого! Теперь понятно, как использовать кости!","","Woa, finally I know how to use these dice!"
COMMON_MESSAGE_CRAFTING_CLAIMED_BACK,"Этого-то мне и не хватало!","","I've been missing you, my friend!"
COMMON_MESSAGE_WHEEL_OF_FORTUNE_UNLOCKED,"Кики права. То что надо для создания предметов!","","Kiki was right. This will be handy for crafting!"
COMMON_MESSAGE_SMALL_OPAL_UNLOCKED_A,"Теперь я смогу создавать снаряжение еще лучше!","if wheel of fortune already unlocked","This will help me craft even greater gear!"
COMMON_MESSAGE_SMALL_OPAL_UNLOCKED_B,"Сначала нужно найти колесо Фортуны!","if wheel of fortune not yet unlocked","I need to find the Wheel of Fortune for this to work!"
COMMON_MESSAGE_REWARD_NOT_EARNED_YET,"Это еще надо заслужить.","","I haven't earned that reward yet."
COMMON_MESSAGE_PICK_UP_REWARD,"Нужно забрать: {0}.","{0}=quest item name","I should pick up the {0}."
COMMON_MESSAGE_QUEST_ITEMS_MISSING_ONE,"Чтобы открыть портал, нужно найти предмет задания: {0}.","{0}=quest item","I need to find this quest item to open the portal: {0}"
COMMON_MESSAGE_QUEST_ITEMS_MISSING_MANY,"Чтобы открыть портал, нужно найти предметы задания: {0}.","{0}=quest items comma separated","I need to find these quest items to open the portal: {0}"
COMMON_MESSAGE_MISSION_ALREADY_COMPLETED,"Миссия уже выполнена.","","I have already completed this mission."
COMMON_MESSAGE_SECTOR_COMPLETED,"Шаровой механизм поглотил сектор «{0}».","{0}=sector name","{0} has been consumed by the Marble Machine."
COMMON_PREFIXES,"Префиксы","Section title for prefix selection","Prefixes"
COMMON_SUFFIXES,"Суффиксы","Section title for suffix selection","Suffixes"
