key,value,comment,english
UI_MENU_STASH,"Тайник","Max 10 characters","Stash"
UI_MENU_SKILLS,"Умения","Max 6 characters","Skills"
UI_MENU_MISSIONS,"Миссии","Max 10 characters","Missions"
UI_APPLY_BUTTON,"Применить","Max 10 characters","Apply"
UI_DISCARD_BUTTON,"Сбросить","Max 10 characters","Discard"
UI_MENU_MARBLE_MACHINE_SKILLS,"Умения механизма","Max 16 characters","Machine Skills"
UI_CRAFT_MODE_INACTIVE,"Неактивно","","Inactive"
UI_CRAFT_MODE_DPS,"Урон в секунду","","Dps"
UI_CRAFT_MODE_MAX_HIT,"Макс. удар","","Max Hit"
UI_CRAFT_MODE_MODIFIER_SLOTS,"Ячейки свойств","","Modifier Slots"
UI_CRAFT_MODE_AFFIX,"Аффикс","","Affix"
UI_CRAFT_MODE_SELECTED_AFFIXES,"Аффикс ({0})","{0}=amount","Affix ({0})"
UI_CRAFT_MODE_MAX_ITEM,"Макс. предмет","","Max Item"
UI_CRAFT_ERROR_TARGET_ITEM_HAS_WRONG_TYPE,"Неподходящий тип выбранного предмета.","","Target item is of wrong type."
UI_CRAFT_ERROR_TARGET_ITEM_HAS_WRONG_RARITY,"Неподходящая редкость выбранного предмета.","","Target item has wrong rarity."
UI_CRAFT_ERROR_TARGET_ITEM_HAS_NO_AFFIX_TO_REMOVE,"У выбранного предмета нет аффиксов для удаления.","","Target item has no affix to remove."
UI_CRAFT_ERROR_AFFIX_NOT_ALLOWED_ON_TARGET_ITEM,"Аффикс нельзя использовать на выбранном предмете.","","This affix is not allowed on target item."
UI_CRAFT_ERROR_TARGET_ITEM_HAS_NO_FREE_AFFIX_CATEGORY_LEFT,"Нет свободных гнезд, и {0} нельзя использовать на выбранном предмете.","{0}=affix type, e.g. Suffix or Prefix","Target item has no free {0} left."
UI_CRAFT_ERROR_TARGET_ITEM_HAS_NO_FREE_AFFIX_LEFT,"У выбранного предмета не осталось свободных аффиксов.","","Target item has no free affix left."
UI_CRAFT_ERROR_TARGET_ITEM_ALREADY_HAS_AFFIX_TYPE,"У выбранного предмета уже есть аффикс этого типа.","","Target item already has an affix of this type."
UI_CRAFT_ERROR_TARGET_ITEM_MUST_NOT_BE_IN_STORAGE_CONTAINER,"Нельзя выбрать предмет из контейнера для хранения.","","Target item must not be in a storage container."
UI_CRAFT_ERROR_TARGET_ITEM_IS_ALREADY_COMMON,"Выбранный предмет уже обычный.","","Target item is already common."
UI_CRAFT_ERROR_TARGET_ITEM_IS_NOT_UNIQUE,"Выбранный предмет не уникальный.","","Target item is not unique."
UI_CRAFT_ERROR_TARGET_ITEM_CANNOT_BE_IMPROVED,"Выбранный предмет нельзя улучшить.","","Target item cannot be improved."
UI_CRAFT_ERROR_TARGET_ITEM_AFFIXES_CANNOT_BE_IMPROVED_ANY_FURTHER,"Аффиксы предмета больше нельзя улучшить.","","The affixes of this item cannot be improved any further."
UI_CRAFT_ERROR_TARGET_ITEM_CANNOT_HAVE_MODIFIER_SLOTS,"У выбранного предмета не может быть ячеек свойств.","","Target item cannot have modifier slots."
UI_CRAFT_ERROR_TARGET_ITEM_ALREADY_HAS_MAX_MODIFIER_SLOTS,"У выбранного предмета максимум ячеек свойств.","","Target item already has maximum amount of modifier slots."
UI_CRAFT_ERROR_TARGET_ITEM_SECTOR_HAS_BEEN_OPENED,"Выбранный сектор открыт. Его судьба решена.","","Target Sector has been opened, its fate is sealed."
UI_NO_SPACE_IN_INVENTORY_FOR_CHIP,"В инвентаре нет места для чипа.","","No space in inventory to put Chip."
UI_NO_ITEM_TO_TAKE,"Здесь нечего взять.","","There is no item to take."
UI_NO_PLACE_FOR_ITEM,"Для предмета нет места.","","There is no place for this item."
UI_CANNOT_PUT_ITEM_HERE,"Сюда нельзя положить предмет.","","I cannot put this item here."
UI_CARLO_DOES_NOT_TRADE_THIS,"Я таким не торгую.","","I do not trade these items."
UI_CARLO_NO_PLACE_IN_SHOP,"Я не могу позволить себе этот предмет.","","There is no place for the price of this item in my shop."
UI_CARLO_NO_PLACE_IN_INVENTORY,"Ты не можешь позволить себе этот предмет.","","There is no place for the price of this item in your inventory."
UI_CARLO_NOT_ENOUGH_DICE_PLAYER,"Не хватает костей.","","Not enough dice for this."
UI_CARLO_NOT_ENOUGH_DICE_TRADER,"Для этого предмета не хватает костей.","","I don't have enough dice for this item right now."
UI_CARLO_DOES_NOT_TRADE_OPENED_SECTORS,"Я не торгую открытыми секторами. Они опасны.","","I do not trade opened sectors, they are dangerous."
UI_STASH_UNLOCKED,"Надеюсь, здесь осталось что-нибудь ценное.","","Hope I left something good in here."
UI_CARLO_NO_BUYBACK_TURTLE_EGG,"Тебе удалось все вернуть. Еще раз спасибо за это.","","Thanks again for returning this to me, my friend."
UI_CARLO_NO_BUYBACK_GOLDEN_TURTLE_EGG,"Еще раз спасибо за помощь.","","Thanks again for your help, my friend."
UI_CARLO_TURTLE_EGG_RETURNED,"О-о, тебе удалось найти мое прелестное яйцо! Вот тебе награда из личной коллекции.","","Aww, you found one of my precious eggs! Take this from my personal collection."
UI_CARLO_GOLDEN_TURTLE_EGG_RETURNED,"Спасибо за частичку моей души. Вот, бросай на удачу...","","Thank you for this piece of my soul. May these roll in your favor.."
UI_CARLO_TURTLE_EASTER_EGG_RETURNED,"Тебе удалось меня осчастливить! Если когда-нибудь пожалеешь о своем выборе, используй это.","","You made me so happy! If you are ever unhappy with your choices.. Take these."
UI_CARLO_SECRET_TRADE,"Тсс! Только никому не говори, что я тебе дал.","","Psst. Please don't tell anybody that I trade those."
UI_CARLO_TRAPPED_IN_EGG_RIFT,"Меня охватила жадность... Постарайся вызволить меня.","","Greed got the better of me... Please, find a way to bring me back."
UI_CARLO_NO_LONGER_TRAPPED_IN_EGG_RIFT,"Мне приснился кошмар. Я и тебя в нем видел!","","I had a really bad dream. You have been there, too!"
UI_CARLO_DIAMOND_TURTLE_EGG_RETURNED,"Никогда не видел такого яйца. Что за чудо! За него полагается величайшая награда.","","I've never seen an egg like this. For such a marvel... only the greatest reward will do."
UI_CARLO_DUSTY_BOOK_RETURNED,"Да это же секретная поваренная книга моей семьи! Чудно!\nАх да, Кики кое-что тебе передала.","","Oh wow, that's the secret cookbook of my family! Yummy!\nOh, I also have something from Kiki for you."
UI_CARLO_UBER_DUSTY_BOOK_RETURNED,"Да это же уберсекретная поваренная книга моей семьи! Уберчудно!\nАх да, Коко кое-что тебе передала.","","Oh wow, that's the uber secret cookbook of my family! Uber-Yummy!\nOh, I also have something from Koko for you."
UI_CARLO_GLITCH_SOLD_1,"Такое мне точно не следует покупать... а значит, я обязан это сделать.","","Now that's something I shouldn't be buying... which means I have to."
UI_CARLO_GLITCH_SOLD_2,"А это точно законно? Хотя неважно. Беру.","","You sure this thing's legal? Never mind, I'll take it."
UI_CARLO_GLITCH_SOLD_3,"Это сбой? Оставлю его себе. Ради научного интереса.","","Oh, a Glitch? I'll keep it, purely for research, of course."
UI_PICK_UP_HINT,"Подобрать","Control Hint to pick up an item","Pick up"
UI_TAKE_HINT,"Взять","Control Hint to take an inventory item","Take"
UI_CLAIM_HINT,"Забрать","Control Hint to claim a reward item","Claim"
UI_STASH_HINT,"Положить в тайник","Control Hint to stash an item","Stash"
UI_UNSTASH_HINT,"Забрать из тайника","Control Hint to unstash an item","Unstash"
UI_OPEN_HINT,"Открыть","Control Hint to open an item storage","Open"
UI_DETAILS_HINT,"Подробнее","Control Hint to show verbose details about an item","Details"
UI_BUY_HINT,"Купить","Control Hint to buy an item","Buy"
UI_SELL_HINT,"Продать","Control Hint to sell an item","Sell"
UI_DROP_HINT,"Выбросить","Control Hint to drop an item","Drop"
UI_PRICE_HINT,"Цена:","Control Hint that shows the price of an item (price is displayed as dice icon after the colon)","Price:"
UI_CHOOSE_HINT,"Выбрать","Control Hint to choose a boon","Choose"
UI_TOGGLE_HINT,"Переключить","Control Hint to toggle a skill","Toggle"
UI_EQUIP_HINT,"Использовать","Control Hint to equip an item on the skill tree","Equip"
UI_SKIP_HINT,"Пропустить","Control Hint to skip a cutscene","Skip"
UI_STASHED_ITEMS_HINT_ONE,"{0} в тайнике","{0}=amount items of a given type the player has already in Stash","{0} in Stash"
UI_STASHED_ITEMS_HINT_MANY,"{0} в тайнике","{0}=amount items of a given type the player has already in Stash","{0} in Stash"
UI_CHOOSE_REWARD_HEADLINE,"Выберите награду","Headline to tell the player to choose one of the offered rewards","Choose one Reward"
UI_LOST_IN_THE_SKILL_TREE_HINT_TITLE,"Запутались в дереве умений?","","Lost in the skill tree?"
UI_LOST_IN_THE_SKILL_TREE_HINT_DESCRIPTION,"Найдите идеальные умения для сборки с помощью отчетов о силе!","","Use power reports to find the perfect skills for your build!"
UI_SKILL_ONE,"Умения: {0}","{0}=amount","{0} skill"
UI_SKILL_MANY,"Умения: {0}","{0}=amount","{0} skills"
UI_SKILL_DIFF_ALLOCATE_ONE,"Если изучить умение:","","Allocating this skill will grant"
UI_SKILL_DIFF_DEALLOCATE_ONE,"Если сбросить умение:","","Deallocating this skill will grant"
UI_SKILL_DIFF_ALLOCATE_MANY,"Если изучить умения ({0}) до этого узла:","{0}=amount","Allocating {0} skills up to here will grant"
UI_SKILL_DIFF_DEALLOCATE_MANY,"Если сбросить умения ({0}) до этого узла:","{0}=amount","Deallocating {0} skills up to here will grant"
UI_SKILL_DEALLOCATE_ALERT_CONFIRM_HEADLINE,"Применить изменения","","Commit Changes"
UI_SKILL_DEALLOCATE_ALERT_CONFIRM_DESCRIPTION,"Хотите сбросить умение «{1}»? Требуется: {0}.\n\nУ вас останется: {2}.","{0}=dice, {1}=skill(s), {2}=dice","Use {0} to deallocate {1}?\n\nYou will have {2} left."
UI_SKILL_DEALLOCATE_ALERT_IMPOSSIBLE_HEADLINE,"Нельзя сбросить умение","","Deallocate Skill not possible"
UI_SKILL_DEALLOCATE_ALERT_IMPOSSIBLE_DESCRIPTION,"Чтобы сбросить умение «{1}», требуется: {0}. У вас есть: {2}.","{0}=dice, {1}=skill(s), {2}=dice","You need {0} to deallocate {1}. Currently you only have {2} in your possession."
UI_NOT_POSSIBLE,"Невозможно","Common alert headline if something is not possible to do","Not possible"
UI_REMOVE_ITEM_NOT_POSSIBLE_ALERT,"Чтобы убрать чип ({0}), сначала нужно сбросить умение.","{0}=chip to remove","In order to remove {0}, this skill must be deallocated first."
UI_NO_CHIP_IN_INVENTORY_ALERT,"В инвентаре нет чипа.","","You do not have a Chip in your inventory."
UI_NO_SECTOR_CHIP_IN_INVENTORY_ALERT,"В инвентаре нет чипа сектора.","","You do not have a Sector Chip in your inventory."
UI_NO_SECTOR_IN_INVENTORY_ALERT,"В инвентаре нет неоткрытых секторов.","","You do not have any unopened Sector in your inventory."
UI_SELECT_CHIP_HEADLINE,"Выберите чип","","Select Chip"
UI_SELECT_SECTOR_CHIP_HEADLINE,"Выберите чип сектора","","Select Sector Chip"
UI_SELECT_SECTOR_HEADLINE,"Выберите сектор","","Select Sector"
UI_EQUIP_CHIP_LEVEL_REQUIREMENT_NOT_MET,"Чип нельзя использовать. Требуется уровень {0}.","{0}=level","This Chip requires Level {0} and cannot be equipped yet"
UI_EQUIP_CHIP_LEVEL_LIMIT_EXCEEDED,"Нельзя использовать много таких чипов. Максимум {0}.","{0}=limit","I cannot equip more than {0} of this Chip"
UI_EQUIP_EMPOWERED_CHIP_LIMIT_EXCEEDED,"Нельзя использовать более {0} усиленных чипов.","{0}=limit","I cannot equip more than {0} Empowered Chips"
UI_SELECT_MOD_HEADLINE,"Выберите свойство","","Select Mod"
UI_NO_FITTING_MOD_IN_INVENTORY,"В инвентаре нет подходящего свойства.","","You do not have a fitting Mod in your inventory"
UI_NO_MOD_IN_INVENTORY,"В инвентаре нет свойства.","","You do not have a Mod in your inventory"
UI_EQUIP_MOD_LEVEL_REQUIREMENT_NOT_MET,"Свойство нельзя использовать. Требуется уровень {0}.","{0}=level","This Mod requires Level {0} and cannot be equipped yet"
UI_YOU_NEED_TO_FIND_CRAFTING_MANUAL,"Сначала нужно найти руководство по созданию.","","You need to find the Crafting Manual first."
UI_POWER_REPORT,"Отчет о силе","","Power Report"
UI_SEARCH,"Искать","","Search"
UI_MOVE,"Переместить","","Move"
UI_ITEMS_STASHED,"{0} в тайнике","{0}=item(s) stashed, e.g. 2x Blank Dice","{0} stashed"
UI_MOD_LEVEL_UP,"Свойство «{0}» достигло уровня {1}.","{0}=mod-item, {1}=level","Your {0} Mod is now Level {1}."
UI_BOON_CHOOSE,"Если выбрать благословение:","","Choosing this Boon will grant"
UI_BOON_CHOSEN,"Вы выбрали благословение","","You have currently chosen this Boon"
UI_CHIP_SOCKET_DESCRIPTION,"В гнездо можно поместить чип","","A Chip can be placed into this Socket"
UI_MOD_SOCKET_DESCRIPTION,"В гнездо можно поместить свойство","","A Mod can be placed into this Socket"
UI_FIELD_MOD_SOCKET_DESCRIPTION,"В гнездо можно поместить свойство поля","","A Field Mod can be placed into this Socket"
UI_SECTOR_CHIP_SOCKET_DESCRIPTION,"В гнездо можно поместить чип сектора","","A Sector Chip can be placed into this Socket"
UI_SECTOR_SOCKET_DESCRIPTION,"В гнездо можно поместить сектор","","A Sector can be placed into this Socket"
UI_WHEEL_OF_FORTUNE_CRAFTING_AVAILABLE,"Доступно колесо Фортуны","","Wheel of Fortune available"
UI_CRAFT_BUTTON,"Создать","","Craft"
UI_DISCARD_CHANGES_HEADLINE,"Отменить изменения","","Discard Changes"
UI_DISCARD_CHANGES_DESCRIPTION,"Хотите отменить изменения, внесенные в дерево умений?","","Are you sure you want to discard the changes made to the skill tree?"
UI_PLAY_ALONE_BUTTON,"Одиночная игра","","Play alone"
UI_WAIT_FOR_OTHER_PLAYER_HEADLINE,"Ожидание другого игрока","","Waiting for other player"
UI_WAIT_FOR_OTHER_PLAYER_DESCRIPTION,"Подождите, пока другой игрок начнет миссию.","","Waiting for other player to start mission."
UI_INVITE_BUTTON,"Пригласить","Button to invite another player to play together","Invite"
UI_INVITE_SENT_HEADLINE,"Приглашение отправлено","","Invite Sent"
UI_INVITE_SENT_DESCRIPTION,"{0} не играет в Astroloot. Отправлено приглашение:\n{1}","{0}=friend, {1}=message","{0} is not playing Astroloot right now, sent invite message:\n{1}"
UI_DEATH_SCREEN_HEADLINE,"Так история не закончится","","This is not how the story ends"
UI_DEATH_SCREEN_DAMAGE_TAKEN,"Полученный урон","","Damage taken"
UI_DEATH_SCREEN_DESTROYED_BY,"Причина гибели:","","Destroyed by"
UI_DEATH_SCREEN_CORRUPTED_AREA,"Оскверненная область","","Corrupted Area"
UI_DEATH_SCREEN_FINAL_BLOW,"Последний удар","","Final Blow"
UI_RETRY_MISSION_BUTTON,"Повторить миссию","","Retry Mission"
UI_WATCH_REPLAY_BUTTON,"Смотреть повтор","","Watch Replay"
UI_DEATH_HINT_GUARDIANS_ONE,"Вас наполняет сила защитника ({0})","","The strength of {0} Guardian flows through you"
UI_DEATH_HINT_GUARDIANS_MANY,"Вас наполняет сила защитников ({0})","","The strength of {0} Guardians flows through you"
UI_DEATH_HINT_DICE,"С помощью костей можно создавать мощные предметы.","","Dice can be used to craft powerful items"
UI_DEATH_HINT_TRADE,"Время от времени в магазине Карло появляются полезные предметы.","","From time to time, Carlo has items in his shop that may help you"
UI_DEATH_HINT_RESISTANCE,"Чем выше {0}, тем меньше получаемый {1}.","{0}=resistance, {1}=damage","Higher {0} reduces the {1} you take"
UI_DEATH_HINT_DEFENSE,"Щиты и ядра, улучшенные костями, могут значительно увеличить защиту.","","Shields and Cores with good rolls can boost your defense significantly"
UI_DEATH_HINT_WHEEL_OF_FORTUNE,"{0} совершенствует создание плазменных и солнечных костей.","{0}=Wheel of Fortune","The {0} can augment Plasma or Solar Dice crafting"
UI_DEATH_HINT_DAMAGE,"Используя синергию оружия и узлов дерева умений, вы сможете наносить сокрушительный урон.","","Synergies of weapons and skill tree nodes can lead to devastating damage"
UI_DEATH_HINT_COOP_ITEMS,"Чтобы передать предметы напарнику в совместном режиме, выбросьте их.","","You can give items to your co-op partner by dropping them on the ground"
UI_NETWORK_CONNECTING_WITH_FRIEND,"Подключение к игроку {0}...","{0}=player","Connecting with {0}"
UI_NETWORK_CONNECTION_FAILED,"Не удалось установить подключение","","Failed to establish connection"
