key,value,comment,english
SKILL_ATOMIC_ASSAULT,"Атомное наступление","Skill node","Atomic Assault"
SKILL_RADIANT_NIGHTMARE,"Светящийся кошмар","Skill node","Radiant Nightmare"
SKILL_RADIANT_STORM,"Светящийся шторм","Skill node","Radiant Storm"
SKILL_NUCLEAR_STORM,"Ядерный шторм","Skill node","Nuclear Storm"
SKILL_BRUTAL_GRIP,"Суровая хватка","Skill node","Brutal Grip"
SKILL_INCREASED_DAMAGE,"Увеличенный урон","Skill node","Increased Damage"
SKILL_DEFLECTOR_CIRCUIT,"Цепь отражателей","Skill node","Deflector Circuit"
SKILL_SEEK_AND_DESTROY,"Найти и уничтожить","Skill node","Seek and Destroy"
SKILL_PROJECTILE_SPEED,"Скорость снарядов","Skill node","Projectile Speed"
SKILL_QUICK_SHOT,"Быстрый выстрел","Skill node","Quick Shot"
SKILL_FACE_TANK,"Невозмутимость","Skill node","Face Tank"
SKILL_UPLOAD,"Загрузка","Skill node","Upload"
SKILL_MASTERMIND,"Гениальность","Skill node","Mastermind"
SKILL_BODYGUARDS,"Телохранители","Skill node","Bodyguards"
SKILL_SYMBIOTIC_BOND,"Взаимовыгодная связь","Skill node","Symbiotic Bond"
SKILL_SWARM,"Рой","Skill node","Swarm"
SKILL_PACIFISM,"Пацифизм","Skill node","Pacifism"
SKILL_GUARDIANS,"Защитники","Skill node","Guardians"
SKILL_BUGFIX,"Исправление","Skill node","Bugfix"
SKILL_MINION_MANIA,"Толпа приспешников","Skill node","Minion Mania"
SKILL_VANGUARD,"Авангард","Skill node","Vanguard"
SKILL_THERMAL_DETONATION,"Тепловая детонация","Skill node","Thermal Detonation"
SKILL_COMPELLING_ENTROPY,"Неотвратимая энтропия","Skill node","Compelling Entropy"
SKILL_DEFLECTIVE_BARRIER,"Отражающий барьер","Skill node","Deflective Barrier"
SKILL_THERMO_BLITZ,"Тепловой налет","Skill node","Thermo Blitz"
SKILL_COLLECTOR,"Коллекционер","Skill node","Collector"
SKILL_PLUNDER_STRIKE,"Воровской удар","Skill node","Plunder Strike"
SKILL_HOARD_HARVEST,"Обильный урожай","Skill node","Hoard Harvest"
SKILL_RAVENOUS_RICHES,"Алчность","Skill node","Ravenous Riches"
SKILL_GLUTTONY,"Ненасытность","Skill node","Gluttony"
SKILL_LOOT_BARRIER,"Барьер добычи","Skill node","Loot Barrier"
SKILL_POWER_UP_CHANCE,"Шанс усиления","Skill node","Power-Up Chance"
SKILL_PICKUP_RANGE,"Дальность подбора","Skill node","Pickup Range"
SKILL_POWER_UP_RARITY,"Редкость усиления","Skill node","Power-Up Rarity"
SKILL_POWER_UP_EFFECT,"Эффект усиления","Skill node","Power-Up Effect"
SKILL_POWER_CHORD,"Мощный аккорд","Skill node","Power Chord"
SKILL_JACKPOT,"Джекпот","Skill node","Jackpot"
SKILL_CARNAGE,"Резня","Skill node","Carnage"
SKILL_DEADLY_PRECISION,"Смертоносная точность","Skill node","Deadly Precision"
SKILL_BOOM_EXPERTISE,"Мастерство гроха","Skill node","Boom Expertise"
SKILL_ZAP_EXPERTISE,"Мастерство разряда","Skill node","Zap Expertise"
SKILL_ION_EXPERTISE,"Ионное мастерство","Skill node","Ion Expertise"
SKILL_SHIELD_SURGE,"Защитный всплеск","Skill node","Shield Surge"
SKILL_ENERGETIC,"Энергичность","Skill node","Energetic"
SKILL_CAPACITOR,"Конденсатор","Skill node","Capacitor"
SKILL_FLASH_SHIELD,"Защитная вспышка","Skill node","Flash Shield"
SKILL_DAMAGE_DISCHARGE,"Всплеск урона","Skill node","Damage Discharge"
SKILL_PARETO,"Парето","Skill node","Pareto"
SKILL_SHOCK_CHANCE,"Шанс шока","Skill node","Shock Chance"
SKILL_FOCUS_BOOST_EFFECT,"Эффект улучшения концентрации","Skill node","Focus Boost Effect"
SKILL_FOCUS_BOOST,"Улучшение концентрации","Skill node","Focus Boost"
SKILL_SHOCK_CHANCE_AND_EFFECT,"Шанс и эффект шока","Skill node","Shock Chance and Effect"
SKILL_ELECTRIC_EEL,"Электрический угорь","Skill node","Electric Eel"
SKILL_VOLT_SHIFT,"Скачок напряжения","Skill node","Volt Shift"
SKILL_THUNDERSTRUCK,"Удар грома","Skill node","Thunderstruck"
SKILL_ULTIMATE_FOCUS,"Превосходная концентрация","Skill node","Ultimate Focus"
SKILL_FOCAL_POINT,"Средоточие концентрации","Skill node","Focal Point"
SKILL_MASSIVE_IMPACT,"Сокрушительное воздействие","Skill node","Massive Impact"
SKILL_EXPLOSIVE_RESISTANCE,"Сопротивление взрывному урону","Skill node","Explosive Resistance"
SKILL_PLASMA_RESISTANCE,"Сопротивление плазменному урону","Skill node","Plasma Resistance"
SKILL_ELECTRIC_RESISTANCE,"Сопротивление электрическому урону","Skill node","Electric Resistance"
SKILL_THERMAL_RESISTANCES,"Сопротивление тепловому урону","Skill node","Thermal Resistances"
SKILL_MAX_EXPLOSIVE_RESISTANCE,"Макс. сопротивление взрывному урону","Skill node","Max Explosive Resistance"
SKILL_MAX_PLASMA_RESISTANCE,"Макс. сопротивление плазменному урону","Skill node","Max Plasma Resistance"
SKILL_MAX_ELECTRIC_RESISTANCE,"Макс. сопротивление электрическому урону","Skill node","Max Electric Resistance"
SKILL_THERMAL_ABSORPTION,"Поглощение тепла","Skill node","Thermal Absorption"
SKILL_DEFLECTOR_SHIELD_LEECH,"Похищение отражающего щита","Skill node","Deflector Shield Leech"
SKILL_DEFLECTOR_FORGE,"Создание отражателей","Skill node","Deflector Forge"
SKILL_MINION_EMPOWERMENT,"Усиление приспешников","Skill node","Minion Empowerment"
SKILL_DRONE_SWARM,"Рой дронов","Skill node","Drone Swarm"
SKILL_BULWARK_BASTION,"Крепкий оплот","Skill node","Bulwark Bastion"
SKILL_DRONE_DAMAGE,"Урон дронов","Skill node","Drone Damage"
SKILL_BULWARK_DAMAGE,"Урон оплота","Skill node","Bulwark Damage"
SKILL_MINION_VELOCITY,"Скорость движения приспешников","Skill node","Minion Velocity"
SKILL_NECROTIC_POWER,"Некротическая сила","Skill node","Necrotic Power"
SKILL_COMPANION_SNATCH,"Хватка приспешников","Skill node","Companion Snatch"
SKILL_ARMY_OF_GREED,"Алчная армия","Skill node","Army of Greed"
SKILL_FAREWELL_TRIBUTE,"Прощальный дар","Skill node","Farewell Tribute"
SKILL_KNOCKBACK_DAMAGE,"Урон от отбрасывания","Skill node","Knockback Damage"
SKILL_KNOCKBACK_RESISTANCE_PENETRATION,"Игнорирование сопротивления отбрасыванию","Skill node","Knockback Resistance Penetration"
SKILL_LUCKY_PUNCH,"Удачный удар","Skill node","Lucky Punch"
SKILL_KNOCKOUT,"Нокаут","Skill node","Knockout"
SKILL_REVERSE_KNOCKBACK,"Ответное отбрасывание","Skill node","Reverse Knockback"
SKILL_MAXIMUM_THERMAL_RESISTANCES,"Максимальное сопротивление тепловому урону","Skill node","Maximum Thermal Resistances"
SKILL_HEAT_SHIELD,"Тепловой щит","Skill node","Heat Shield"
SKILL_LUCK,"Удача","Skill node","Luck"
SKILL_PROBABILITY_DISTORTION,"Искажение вероятности","Skill node","Probability Distortion"
SKILL_DEADLY_FOCUS,"Смертоносная концентрация","Skill node","Deadly Focus"
SKILL_DEADLY_ASSAULT,"Смертоносное наступление","Skill node","Deadly Assault"
SKILL_TOKAMAK,"Токамак","Skill node","Tokamak"
SKILL_BLIND_CHANCE,"Шанс ослепления","Skill node","Blind Chance"
SKILL_BLIND_CHANCE_AND_EFFECT,"Шанс и эффект ослепления","Skill node","Blind Chance and Effect"
SKILL_CYCLOTRON,"Циклотрон","Skill node","Cyclotron"
SKILL_EYE_PICKER,"Выкалыватель","Skill node","Eye Picker"
SKILL_PARAVIRAL_WARD,"Паравирусная защита","Skill node","Paraviral Ward"
SKILL_TWIN_FANG,"Двойной клык","Skill node","Twin Fang"
SKILL_VENOM_SNEEZE,"Ядовитый чих","Skill node","Venom Sneeze"
SKILL_SERPENT_GHOST,"Призрачная змея","Skill node","Serpent Ghost"
SKILL_SNAKE_BITE,"Укус змеи","Skill node","Snake Bite"
SKILL_TRIGGER_CASCADE,"Срабатывание каскада","Skill node","Trigger Cascade"
SKILL_SHIELD_TRIGGER,"Срабатывание щита","Skill node","Shield Trigger"
SKILL_ARMOR_TRIGGER,"Срабатывание брони","Skill node","Armor Trigger"
SKILL_DASH_TRIGGER,"Срабатывание рывка","Skill node","Dash Trigger"
SKILL_WADDLE_BLAST,"Неуклюжий взрыв","Skill node","Waddle Blast"
SKILL_FUSE_STRETCH,"Длинный фитиль","Skill node","Fuse Stretch"
SKILL_CHARGE_MULTIPLIER,"Множитель заряда","Skill node","Charge Multiplier"
SKILL_COSMIC_NOVA,"Космическое светило","Skill node","Cosmic Nova"
SKILL_QUANTUM_FRENZY,"Квантовое бешенство","Skill node","Quantum Frenzy"
SKILL_DAMAGE_PER_REMAINING_CHAIN,"Урон от оставшейся цепи","Skill node","Damage per remaining Chain"
SKILL_POWER_RIPPLE,"Волна силы","Skill node","Power Ripple"
SKILL_CHAIN_FURY,"Цепь ярости","Skill node","Chain Fury"
SKILL_SPEAR_DASH,"Жалящий рывок","Skill node","Spear Dash"
SKILL_ARMOR_BLOOM,"Зарождение брони","Skill node","Armor Bloom"
SKILL_SHIELD_ACCELERATOR,"Ускоритель щита","Skill node","Shield Accelerator"
SKILL_PARASITE_DAMAGE,"Урон от паразитов","Skill node","Parasite Damage"
SKILL_PARASITE_SPAWN_RATE,"Частота появления паразитов","Skill node","Parasite Spawn Rate"
SKILL_HOST_DOMINANCE,"Власть носителя","Skill node","Host Dominance"
SKILL_INVASIVE_INFECTION,"Инвазивная инфекция","Skill node","Invasive Infection"
SKILL_SPLIT_RANGE,"Дальность разделения","Skill node","Split Range"
SKILL_SCATTER_SHOT,"Раскалывающий выстрел","Skill node","Scatter Shot"
SKILL_SPLIT_DAMAGE,"Урон от разделения","Skill node","Split Damage"
SKILL_SHATTER_STRIKE,"Раскалывающий удар","Skill node","Shatter Strike"
SKILL_FASTER_RADIATION,"Ускоренное облучение","Skill node","Faster Radiation"
SKILL_SLOWER_RADIATION,"Замедленное облучение","Skill node","Slower Radiation"
SKILL_GAMMA_SURGE,"Гамма-всплеск","Skill node","Gamma Surge"
SKILL_GAMMA_DECAY,"Гамма-распад","Skill node","Gamma Decay"
SKILL_LEPRECHAUN,"Лепрекон","Skill node","Leprechaun"
SKILL_MULTILUCK,"Повышенная удача","Skill node","Multiluck"
SKILL_FIELD_EFFECT,"Эффект поля","Skill node","Field Effect"
SKILL_FIELD_RANGE,"Дальность поля","Skill node","Field Range"
SKILL_HALO,"Ореол","Skill node","Halo"
SKILL_TNT,"Тротил","Skill node","TNT"
SKILL_KNOCKBACK_DAMAGE_PER_MASS,"Урон от отбрасывания за очко массы","Skill node","Knockback Damage per Mass"
SKILL_SUPER_HEAVY,"Супертяжесть","Skill node","Super Heavy"
SKILL_INCREASED_MASS,"Увеличенная масса","Skill node","Increased Mass"
SKILL_MASS_IMPACT,"Воздействие массы","Skill node","Mass Impact"
SKILL_ARMOR_ON_KNOCKBACK_HIT,"Броня при отбрасывании","Skill node","Armor on Knockback Hit"
SKILL_ARMOR_FLUX,"Поток брони","Skill node","Armor Flux"
SKILL_AFTERSHOCK_CHANCE,"Шанс сотрясения","Skill node","Aftershock Chance"
SKILL_CASCADE,"Каскад","Skill node","Cascade"
SKILL_AFTERSHOCK_CHANCE_AND_DAMAGE,"Шанс сотрясения и урон от него","Skill node","Aftershock Chance and Damage"
SKILL_FIREWALL,"Теплозащита","Skill node","Firewall"
SKILL_DAMAGE_OVER_TIME_AND_ARMOR,"Постепенный урон и броня","Skill node","Damage over Time and Armor"
SKILL_DAMAGE_OVER_TIME_AND_ARMOR_REPAIR,"Постепенный урон и восстановление брони","Skill node","Damage over Time and Armor Repair"
SKILL_STINKER,"Вонючка","Skill node","Stinker"
SKILL_PRECISION_PROTOCOL,"Протокол точности","Skill node","Precision Protocol"
SKILL_PRECISION_SURGE,"Всплеск точности","Skill node","Precision Surge"
SKILL_INSTANT_LEECH,"Мгновенное похищение","Skill node","Instant Leech"
SKILL_MAXIMUM_ARMOR_LEECH,"Максимальное похищение брони","Skill node","Maximum Armor Leech"
SKILL_OVERDRAIN,"Исчерпание","Skill node","Overdrain"
SKILL_ARMOR_AND_KINETIC_RESISTANCE,"Броня и сопротивление кинетическому урону","Skill node","Armor and Kinetic Resistance"
SKILL_TITANIUM,"Титан","Skill node","Titanium"
SKILL_REPAIR_KIT,"Набор для ремонта","Skill node","Repair Kit"
SKILL_GUARDIANS_FORTITUDE,"Стойкость защитника","Skill node","Guardian's Fortitude"
SKILL_WEIGHT_OF_RESILIENCE,"Груз стойкости","Skill node","Weight of Resilience"
SKILL_BULWARK_OF_THE_COLOSSUS,"Оплот колосса","Skill node","Bulwark of the Colossus"
SKILL_PELT_OF_VENGEANCE,"Покров возмездия","Skill node","Pelt of Vengeance"
SKILL_THICK_FUR,"Густой мех","Skill node","Thick Fur"
SKILL_RETALIATION_INSTINCT,"Жажда возмездия","Skill node","Retaliation Instinct"
SKILL_SACRIFICIAL_CLAWS,"Жертвенные когти","Skill node","Sacrificial Claws"
SKILL_OVERCLOCKED,"Разгон","Skill node","Overclocked"
SKILL_MOTHERBOARD,"Материнская плата","Skill node","Motherboard"
SKILL_MINION_ATTACK_SPEED,"Скорость атаки приспешников","Skill node","Minion Attack Speed"
SKILL_SWARM_FRENZY,"Бешенство роя","Skill node","Swarm Frenzy"
SKILL_CHIP_SOCKET,"Гнездо для чипа","Skill node","Chip Socket"
SKILL_PACK_SAVAGERY,"Свирепая стая","Skill node","Pack Savagery"
SKILL_HORDE_RESILIENCE,"Стойкость орды","Skill node","Horde Resilience"
SKILL_RANGE,"Дальность","Skill node","Range"
SKILL_REACH,"Зона доступа","Skill node","Reach"
SKILL_SNIPE,"Точный выстрел","Skill node","Snipe"
SKILL_GRASP,"Хватка","Skill node","Grasp"
SKILL_BERSERK,"Берсерк","Skill node","Berserk"
SKILL_BRUTE,"Варвар","Skill node","Brute"
SKILL_SHIELD_BOOST_EFFECT,"Эффект улучшения щита","Skill node","Shield Boost Effect"
SKILL_SHIELD_BOOST,"Улучшение щита","Skill node","Shield Boost"
SKILL_VENOM_BOOST_EFFECT,"Эффект улучшения яда","Skill node","Venom Boost Effect"
SKILL_VENOM_BOOST,"Улучшение яда","Skill node","Venom Boost"
SKILL_ARMOR_AND_LESS_DOT,"Броня и меньше постепенного урона","Skill node","Armor and less DoT"
SKILL_TEMPORAL_WALL,"Стена времени","Skill node","Temporal Wall"
SKILL_DODGE_AND_LESS_DOT,"Уклонение и меньше постепенного урона","Skill node","Dodge and less DoT"
SKILL_TEMPORAL_RIFT,"Разлом времени","Skill node","Temporal Rift"
SKILL_DEFLECTOR_SHIELD_AND_LESS_DOT,"Отражающий щит и меньше постепенного урона","Skill node","Deflector Shield and less DoT"
SKILL_TEMPORAL_AEGIS,"Эгида времени","Skill node","Temporal Aegis"
SKILL_EMPYREAN,"Небесная твердь","Skill node","Empyrean"
SKILL_YIN,"Инь","Skill node","Yin"
SKILL_YANG,"Ян","Skill node","Yang"
SKILL_ARMOR_AND_DEFLECTOR_SHIELD,"Броня и отражающий щит","Skill node","Armor and Deflector Shield"
SKILL_QUANTUM_BARRIER,"Квантовый барьер","Skill node","Quantum Barrier"
SKILL_ENTROPIC_BARRIER,"Энтропический барьер","Skill node","Entropic Barrier"
SKILL_NUCLEAR_DEFLECTOR_SHIELD,"Ядерный отражающий щит","Skill node","Nuclear Deflector Shield"
SKILL_FUSION_SHIELD,"Термоядерный щит","Skill node","Fusion Shield"
SKILL_ARMOR_AND_NUCLEAR_RESISTANCE,"Броня и сопротивление ядерному урону","Skill node","Armor and Nuclear Resistance"
SKILL_FUSION_ARMOR,"Термоядерная броня","Skill node","Fusion Armor"
SKILL_DAMAGE_PER_DASH_SLOT,"Урон за ячейку рывка","Skill node","Damage per Dash Slot"
SKILL_MOMENTUM_STRIKE,"Импульсный удар","Skill node","Momentum Strike"
SKILL_PARASITIC_RUSH,"Натиск паразитов","Skill node","Parasitic Rush"
SKILL_VIRUS_EFFECT,"Эффект вируса","Skill node","Virus Effect"
SKILL_VIRUS_DURATION,"Длительность вируса","Skill node","Virus Duration"
SKILL_ENDLESS_EPIDEMIC,"Бесконечная эпидемия","Skill node","Endless Epidemic"
SKILL_MINE_DETONATION_RADIUS,"Радиус срабатывания мины","Skill node","Mine Detonation Radius"
SKILL_MINE_DAMAGE,"Урон от мины","Skill node","Mine Damage"
SKILL_VOLATILE_ZONE,"Нестабильная зона","Skill node","Volatile Zone"
SKILL_MINE_OF_DOOM,"Роковая мина","Skill node","Mine of Doom"
SKILL_PROJECTILE_DAMAGE_AND_SPEED,"Скорость и урон от снарядов","Skill node","Projectile Damage and Speed"
SKILL_HYPERFIRE,"Сверхпламя","Skill node","Hyperfire"
SKILL_IMPERIAL_LEGION,"Имперский легион","Skill node","Imperial Legion"
SKILL_MINION_DAMAGE_AND_ARMOR,"Урон и броня приспешников","Skill node","Minion Damage and Armor"
SKILL_OUTBREAK,"Вспышка","Skill node","Outbreak"
SKILL_PLAGUE,"Мор","Skill node","Plague"
SKILL_EVOLUTION,"Эволюция","Skill node","Evolution"
SKILL_GAMMA_BREACH,"Гамма-прорыв","Skill node","Gamma Breach"
SKILL_RADON,"Радон","Skill node","Radon"
SKILL_FORTRESS_OF_EVASION,"Крепость уворота","Skill node","Fortress of Evasion"
SKILL_HEAT_SHROUD,"Тепловой покров","Skill node","Heat Shroud"
SKILL_DUCT_TAPE,"Изолента","Skill node","Duct Tape"
SKILL_MINION_RESISTANCES,"Сопротивления приспешников","Skill node","Minion Resistances"
