key,value,comment,english
SKILL_KINETIC_DAMAGE_AND_MASS,"キネティックダメージと質量","Skill node","Kinetic Damage and Mass"
SKILL_KINETIC_DAMAGE_AND_ATTACK_SPEED,"キネティックダメージとアタックスピード","Skill node","Kinetic Damage and Attack Speed"
SKILL_NUCLEAR_DEFLECTION,"核ディフレクション","Skill node","Nuclear Deflection"
SKILL_DODGE,"回避","Skill node","Dodge"
SKILL_DODGE_AND_TIME,"回避と時間","Skill node","Dodge and Time"
SKILL_DODGE_AND_ARMOR,"回避とアーマー","Skill node","Dodge and Armor"
SKILL_DODGE_AND_DEFLECTOR_SHIELD,"回避とデフレクターシールド","Skill node","Dodge and Deflector Shield"
SKILL_PHANTOM,"幻影","Skill node","Phantom"
SKILL_ATTACK_SPEED_AND_VELOCITY,"アタックスピードと速度","Skill node","Attack Speed and Velocity"
SKILL_VERSATILE_TIME,"多様な時間","Skill node","Versatile Time"
SKILL_VERSATILE_MASS,"多様な質量","Skill node","Versatile Mass"
SKILL_VERSATILE_ENERGY,"多様なエネルギー","Skill node","Versatile Energy"
SKILL_MACH_42,"マッハ42","Skill node","Mach 42"
SKILL_BASTION,"砦","Skill node","Bastion"
SKILL_REVITRON,"レヴィトロン","Skill node","Revitron"
SKILL_AREA_DAMAGE,"範囲ダメージ","Skill node","Area Damage"
SKILL_AREA_OF_EFFECT,"範囲効果","Skill node","Area of Effect"
SKILL_GIGA_QUAKE,"ギガクエイク","Skill node","Giga Quake"
SKILL_MINION_COMMANDER,"ミニオン司令官","Skill node","Minion Commander"
SKILL_NUCLEAR_DAMAGE,"核ダメージ","Skill node","Nuclear Damage"
SKILL_FALLOUT,"フォールアウト","Skill node","Fallout"
SKILL_TITAN_FIST,"タイタンの拳","Skill node","Titan Fist"
SKILL_PILE_OF_RUINS,"瓦礫の山","Skill node","Pile of Ruins"
SKILL_DEBRIS_CHANCE,"デブリ確率","Skill node","Debris Chance"
SKILL_DEBRIS_DAMAGE,"デブリダメージ","Skill node","Debris Damage"
SKILL_ARMOR_LEECH,"アーマーリーチ","Skill node","Armor Leech"
SKILL_ARMOR_INFUSION,"アーマーインフュージョン","Skill node","Armor Infusion"
SKILL_DASH_ON_HIT,"ヒット時ダッシュ","Skill node","Dash on Hit"
SKILL_DASH_SHIELD_INFUSION,"ダッシュシールドインフュージョン","Skill node","Dash Shield Infusion"
SKILL_DASH_ARMOR_INFUSION,"ダッシュアーマーインフュージョン","Skill node","Dash Armor Infusion"
SKILL_DANGER_ZONE,"危険領域","Skill node","Danger Zone"
SKILL_DEBRIS_WASTELAND,"デブリの荒野","Skill node","Debris Wasteland"
SKILL_COLOSSUS,"コロッサス","Skill node","Colossus"
SKILL_SOLOIST,"ソリスト","Skill node","Soloist"
SKILL_MASOCHIST,"マゾヒスト","Skill node","Masochist"
SKILL_HEAVY_IMPACT,"重量衝撃","Skill node","Heavy Impact"
SKILL_ZEALOT,"狂信者","Skill node","Zealot"
SKILL_PROJECTILE_DAMAGE,"投射物ダメージ","Skill node","Projectile Damage"
SKILL_MELEE_DAMAGE,"近接ダメージ","Skill node","Melee Damage"
SKILL_NECK_PUNCH,"ネックパンチ","Skill node","Neck Punch"
SKILL_FIERCE_AMMO,"激烈弾薬","Skill node","Fierce Ammo"
SKILL_RAVAGER_AMMO,"荒廃弾薬","Skill node","Ravager Ammo"
SKILL_SPIRIT_ANIMAL_VORAK,"静寂の中の力","Description of Vorak Spirit Animal","Strength in Silence"
SKILL_SPIRIT_ANIMAL_BALU,"内なる力を解き放て","Description of Balu Spirit Animal","Embrace your inner Strength"
SKILL_SPIRIT_ANIMAL_POKI,"ポキはすべてを欲する","Description of Poki Spirit Animal","Poki wants it all"
SKILL_SPIRIT_ANIMAL_SHAE,"デジタル混沌交響曲","Description of Shae Spirit Animal","Symphony of Digital Chaos"
SKILL_SPIRIT_ANIMAL_LIN,"悪魔の巣窟を解き放て","Description of Lin Spirit Animal","Unleash your Pandamonium"
SKILL_SPIRIT_ANIMAL_BALTIMORE,"小さな鳥、大きな爆発","Description of Baltimore Spirit Animal","Tiny bird, big boom"
SKILL_SPIRIT_ANIMAL_HULI,"俊敏な宇宙のいたずら者","Description of Huli Spirit Animal","Swift Cosmic Prankster"
SKILL_SPIRIT_ANIMAL_IVY,"すべての機械は彼女の意のまま","Description of Ivy Spirit Animal","All machines obey her will"
SKILL_SPIRIT_ANIMAL_LORD_CHICKEN,"コケッ、コケッ、コケッ","Description of Lord Chicken Spirit Animal","Bawk, bawk, bawk"
SKILL_CHOOSE_SPIRIT_ANIMAL_TITLE,"守護動物","Overlay to encourage player to choose a Spirit Animal","Spirit Animal"
SKILL_CHOOSE_SPIRIT_ANIMAL_DESCRIPTION,"守護動物を選ぼう","Overlay to encourage player to choose a Spirit Animal","Choose your Spirit Animal"
SKILL_CHAIN_REACTION,"連鎖反応","Skill node","Chain Reaction"
SKILL_MELTDOWN,"メルトダウン","Skill node","Meltdown"
SKILL_KINETIC_FUSION,"キネティックフュージョン","Skill node","Kinetic Fusion"
SKILL_THERMAL_FUSION,"サーマルフュージョン","Skill node","Thermal Fusion"
SKILL_MULI,"邪悪な双子のムリ","Skill node","Muli the Evil Twin"
SKILL_ATOMIC_BARRIER,"原子バリア","Skill node","Atomic Barrier"
SKILL_HIDDEN_WASTE,"隠れ廃棄物","Skill node","Hidden Waste"
SKILL_ZULI,"邪悪なグランパのズーリ","Skill node","Zuli the Evil Grandpa"
SKILL_HOST_OVERLOAD,"ホストオーバーロード","Skill node","Host Overload"
SKILL_PARASITIC_SWARM,"寄生の大群","Skill node","Parasitic Swarm"
SKILL_INFECTION_INFUSION,"感染インフュージョン","Skill node","Infection Infusion"
SKILL_CHICKEN_OUT,"チキる","Skill node","Chicken Out"
SKILL_FEATHERED_AGILITY,"軽やかな敏捷性","Skill node","Feathered Agility"
SKILL_PLUMAGE_ARMOR,"羽衣アーマー","Skill node","Plumage Armor"
SKILL_ROOSTER_SHIELD,"雄鶏のシールド","Skill node","Rooster Shield"
SKILL_JETSTREAM_FURY,"ジェットストリームの憤激","Skill node","Jetstream Fury"
SKILL_CHICKEN_BLITZ,"鶏ブリッツ","Skill node","Chicken Blitz"
SKILL_ENGINE_ECHO,"エンジンエコー","Skill node","Engine Echo"
SKILL_ALL_RESISTANCES,"全耐性","Skill node","All Resistances"
SKILL_KINETIC_RESISTANCE,"キネティック耐性","Skill node","Kinetic Resistance"
SKILL_NUCLEAR_RESISTANCE,"核耐性","Skill node","Nuclear Resistance"
SKILL_KINETIC_FORTRESS,"キネティック要塞","Skill node","Kinetic Fortress"
SKILL_NUCLEAR_FORTRESS,"核要塞","Skill node","Nuclear Fortress"
SKILL_NUCLEAR_EVASION,"核回避","Skill node","Nuclear Evasion"
SKILL_RADIATION_DAMAGE,"放射線ダメージ","Skill node","Radiation Damage"
SKILL_JUNKYARD,"ジャンクヤード","Skill node","Junkyard"
SKILL_SHATTER_STORM,"粉砕の嵐","Skill node","Shatter Storm"
SKILL_TANK,"タンク","Skill node","Tank"
SKILL_PLATES_OF_VALOR,"武勇の装甲","Skill node","Plates of Valor"
SKILL_GALVANIC_SURGE,"ガルヴァニックサージ","Skill node","Galvanic Surge"
SKILL_ATOMIC_ASSAULT,"原子アサルト","Skill node","Atomic Assault"
SKILL_RADIANT_NIGHTMARE,"光輝の悪夢","Skill node","Radiant Nightmare"
SKILL_RADIANT_STORM,"光輝の嵐","Skill node","Radiant Storm"
SKILL_NUCLEAR_STORM,"核の嵐","Skill node","Nuclear Storm"
SKILL_BRUTAL_GRIP,"荒々しき制御","Skill node","Brutal Grip"
SKILL_INCREASED_DAMAGE,"ダメージ増加","Skill node","Increased Damage"
SKILL_DEFLECTOR_CIRCUIT,"デフレクター回路","Skill node","Deflector Circuit"
SKILL_SEEK_AND_DESTROY,"捜索＆破壊","Skill node","Seek and Destroy"
SKILL_PROJECTILE_SPEED,"投射物スピード","Skill node","Projectile Speed"
SKILL_QUICK_SHOT,"クイックショット","Skill node","Quick Shot"
SKILL_FACE_TANK,"フェイスタンク","Skill node","Face Tank"
SKILL_UPLOAD,"アップロード","Skill node","Upload"
SKILL_MASTERMIND,"マスターマインド","Skill node","Mastermind"
SKILL_BODYGUARDS,"ボディガード","Skill node","Bodyguards"
SKILL_SYMBIOTIC_BOND,"共生結合","Skill node","Symbiotic Bond"
SKILL_SWARM,"大群","Skill node","Swarm"
SKILL_PACIFISM,"平和主義","Skill node","Pacifism"
SKILL_GUARDIANS,"ガーディアン","Skill node","Guardians"
SKILL_BUGFIX,"バグフィックス","Skill node","Bugfix"
SKILL_MINION_MANIA,"ミニオンマニア","Skill node","Minion Mania"
SKILL_VANGUARD,"前衛","Skill node","Vanguard"
SKILL_THERMAL_DETONATION,"サーマル爆破","Skill node","Thermal Detonation"
SKILL_COMPELLING_ENTROPY,"抗いがたいエントロピー","Skill node","Compelling Entropy"
SKILL_DEFLECTIVE_BARRIER,"偏向バリア","Skill node","Deflective Barrier"
SKILL_THERMO_BLITZ,"サーモブリッツ","Skill node","Thermo Blitz"
SKILL_COLLECTOR,"コレクター","Skill node","Collector"
SKILL_PLUNDER_STRIKE,"略奪ストライク","Skill node","Plunder Strike"
SKILL_HOARD_HARVEST,"大量収穫","Skill node","Hoard Harvest"
SKILL_RAVENOUS_RICHES,"貪欲な富","Skill node","Ravenous Riches"
SKILL_GLUTTONY,"グラトニー","Skill node","Gluttony"
SKILL_LOOT_BARRIER,"ルートバリア","Skill node","Loot Barrier"
SKILL_POWER_UP_CHANCE,"パワーアップ確率","Skill node","Power-Up Chance"
SKILL_PICKUP_RANGE,"アイテム取得範囲","Skill node","Pickup Range"
SKILL_POWER_UP_RARITY,"パワーアップレアリティ","Skill node","Power-Up Rarity"
SKILL_POWER_UP_EFFECT,"パワーアップ効果","Skill node","Power-Up Effect"
SKILL_POWER_CHORD,"パワーコード","Skill node","Power Chord"
SKILL_JACKPOT,"ジャックポット","Skill node","Jackpot"
SKILL_CARNAGE,"惨劇","Skill node","Carnage"
SKILL_DEADLY_PRECISION,"死のプレシジョン","Skill node","Deadly Precision"
SKILL_BOOM_EXPERTISE,"轟音のプロ","Skill node","Boom Expertise"
SKILL_ZAP_EXPERTISE,"通電のプロ","Skill node","Zap Expertise"
SKILL_ION_EXPERTISE,"イオンのプロ","Skill node","Ion Expertise"
SKILL_SHIELD_SURGE,"シールドサージ","Skill node","Shield Surge"
SKILL_ENERGETIC,"精力的","Skill node","Energetic"
SKILL_CAPACITOR,"コンデンサー","Skill node","Capacitor"
SKILL_FLASH_SHIELD,"フラッシュシールド","Skill node","Flash Shield"
SKILL_DAMAGE_DISCHARGE,"ダメージ放出","Skill node","Damage Discharge"
SKILL_PARETO,"パレート","Skill node","Pareto"
SKILL_SHOCK_CHANCE,"感電確率","Skill node","Shock Chance"
SKILL_FOCUS_BOOST_EFFECT,"フォーカスブースト効果","Skill node","Focus Boost Effect"
SKILL_FOCUS_BOOST,"フォーカスブースト","Skill node","Focus Boost"
SKILL_SHOCK_CHANCE_AND_EFFECT,"感電確率と効果","Skill node","Shock Chance and Effect"
SKILL_ELECTRIC_EEL,"デンキウナギ","Skill node","Electric Eel"
SKILL_VOLT_SHIFT,"ボルトシフト","Skill node","Volt Shift"
SKILL_THUNDERSTRUCK,"サンダーストラック","Skill node","Thunderstruck"
SKILL_ULTIMATE_FOCUS,"極みのフォーカス","Skill node","Ultimate Focus"
SKILL_FOCAL_POINT,"フォーカルポイント","Skill node","Focal Point"
SKILL_MASSIVE_IMPACT,"大規模な衝撃","Skill node","Massive Impact"
SKILL_EXPLOSIVE_RESISTANCE,"爆発耐性","Skill node","Explosive Resistance"
SKILL_PLASMA_RESISTANCE,"プラズマ耐性","Skill node","Plasma Resistance"
SKILL_ELECTRIC_RESISTANCE,"電気耐性","Skill node","Electric Resistance"
SKILL_THERMAL_RESISTANCES,"サーマル耐性","Skill node","Thermal Resistances"
SKILL_MAX_EXPLOSIVE_RESISTANCE,"最大爆発耐性","Skill node","Max Explosive Resistance"
SKILL_MAX_PLASMA_RESISTANCE,"最大プラズマ耐性","Skill node","Max Plasma Resistance"
SKILL_MAX_ELECTRIC_RESISTANCE,"最大電気耐性","Skill node","Max Electric Resistance"
SKILL_THERMAL_ABSORPTION,"サーマル吸収","Skill node","Thermal Absorption"
SKILL_DEFLECTOR_SHIELD_LEECH,"デフレクターシールドリーチ","Skill node","Deflector Shield Leech"
SKILL_DEFLECTOR_FORGE,"デフレクターフォージ","Skill node","Deflector Forge"
SKILL_MINION_EMPOWERMENT,"ミニオン強化","Skill node","Minion Empowerment"
SKILL_DRONE_SWARM,"ドローンの大群","Skill node","Drone Swarm"
SKILL_BULWARK_BASTION,"ブルワークの砦","Skill node","Bulwark Bastion"
SKILL_DRONE_DAMAGE,"ドローンダメージ","Skill node","Drone Damage"
SKILL_BULWARK_DAMAGE,"ブルワークダメージ","Skill node","Bulwark Damage"
SKILL_MINION_VELOCITY,"ミニオン速度","Skill node","Minion Velocity"
SKILL_NECROTIC_POWER,"死霊術の力","Skill node","Necrotic Power"
SKILL_COMPANION_SNATCH,"お仲間誘拐","Skill node","Companion Snatch"
SKILL_ARMY_OF_GREED,"強欲の軍団","Skill node","Army of Greed"
SKILL_FAREWELL_TRIBUTE,"別れの賛辞","Skill node","Farewell Tribute"
SKILL_KNOCKBACK_DAMAGE,"ノックバックダメージ","Skill node","Knockback Damage"
SKILL_KNOCKBACK_RESISTANCE_PENETRATION,"ノックバック耐性貫通","Skill node","Knockback Resistance Penetration"
SKILL_LUCKY_PUNCH,"ラッキーパンチ","Skill node","Lucky Punch"
SKILL_KNOCKOUT,"ノックアウト","Skill node","Knockout"
SKILL_REVERSE_KNOCKBACK,"反転ノックバック","Skill node","Reverse Knockback"
SKILL_MAXIMUM_THERMAL_RESISTANCES,"最大サーマル耐性","Skill node","Maximum Thermal Resistances"
SKILL_HEAT_SHIELD,"ヒートシールド","Skill node","Heat Shield"
SKILL_LUCK,"運","Skill node","Luck"
SKILL_PROBABILITY_DISTORTION,"確率歪曲","Skill node","Probability Distortion"
SKILL_DEADLY_FOCUS,"死のフォーカス","Skill node","Deadly Focus"
SKILL_DEADLY_ASSAULT,"死のアサルト","Skill node","Deadly Assault"
SKILL_TOKAMAK,"トカマク","Skill node","Tokamak"
SKILL_BLIND_CHANCE,"盲目確率","Skill node","Blind Chance"
SKILL_BLIND_CHANCE_AND_EFFECT,"盲目確率と効果","Skill node","Blind Chance and Effect"
SKILL_CYCLOTRON,"サイクロトロン","Skill node","Cyclotron"
SKILL_EYE_PICKER,"目抉り","Skill node","Eye Picker"
SKILL_PARAVIRAL_WARD,"疑似ウイルスの結界","Skill node","Paraviral Ward"
SKILL_TWIN_FANG,"ツインファング","Skill node","Twin Fang"
SKILL_VENOM_SNEEZE,"毒疾風","Skill node","Venom Sneeze"
SKILL_SERPENT_GHOST,"大蛇ゴースト","Skill node","Serpent Ghost"
SKILL_SNAKE_BITE,"スネークバイト","Skill node","Snake Bite"
SKILL_TRIGGER_CASCADE,"トリガーカスケード","Skill node","Trigger Cascade"
SKILL_SHIELD_TRIGGER,"シールドトリガー","Skill node","Shield Trigger"
SKILL_ARMOR_TRIGGER,"アーマートリガー","Skill node","Armor Trigger"
SKILL_DASH_TRIGGER,"ダッシュトリガー","Skill node","Dash Trigger"
SKILL_WADDLE_BLAST,"よたよたブラスト","Skill node","Waddle Blast"
SKILL_FUSE_STRETCH,"ヒューズストレッチ","Skill node","Fuse Stretch"
SKILL_CHARGE_MULTIPLIER,"チャージ倍率","Skill node","Charge Multiplier"
SKILL_COSMIC_NOVA,"宇宙ノヴァ","Skill node","Cosmic Nova"
SKILL_QUANTUM_FRENZY,"量子フレンジー","Skill node","Quantum Frenzy"
SKILL_DAMAGE_PER_REMAINING_CHAIN,"残り連鎖数ごとのダメージ","Skill node","Damage per remaining Chain"
SKILL_POWER_RIPPLE,"力の残響","Skill node","Power Ripple"
SKILL_CHAIN_FURY,"連鎖の憤激","Skill node","Chain Fury"
SKILL_SPEAR_DASH,"槍ダッシュ","Skill node","Spear Dash"
SKILL_ARMOR_BLOOM,"アーマーブルーム","Skill node","Armor Bloom"
SKILL_SHIELD_ACCELERATOR,"シールドアクセラレーター","Skill node","Shield Accelerator"
SKILL_PARASITE_DAMAGE,"寄生虫ダメージ","Skill node","Parasite Damage"
SKILL_PARASITE_SPAWN_RATE,"寄生虫の出現率","Skill node","Parasite Spawn Rate"
SKILL_HOST_DOMINANCE,"ホストの支配","Skill node","Host Dominance"
SKILL_INVASIVE_INFECTION,"侵略的感染","Skill node","Invasive Infection"
SKILL_SPLIT_RANGE,"分裂範囲","Skill node","Split Range"
SKILL_SCATTER_SHOT,"散乱ショット","Skill node","Scatter Shot"
SKILL_SPLIT_DAMAGE,"分裂ダメージ","Skill node","Split Damage"
SKILL_SHATTER_STRIKE,"粉砕ストライク","Skill node","Shatter Strike"
SKILL_FASTER_RADIATION,"高速放射線","Skill node","Faster Radiation"
SKILL_SLOWER_RADIATION,"低速放射線","Skill node","Slower Radiation"
SKILL_GAMMA_SURGE,"ガンマサージ","Skill node","Gamma Surge"
SKILL_GAMMA_DECAY,"ガンマディケイ","Skill node","Gamma Decay"
SKILL_LEPRECHAUN,"レプラコーン","Skill node","Leprechaun"
SKILL_MULTILUCK,"マルチラック","Skill node","Multiluck"
SKILL_FIELD_EFFECT,"フィールド効果","Skill node","Field Effect"
SKILL_FIELD_RANGE,"フィールド範囲","Skill node","Field Range"
SKILL_HALO,"ヘイロー","Skill node","Halo"
SKILL_TNT,"TNT","Skill node","TNT"
SKILL_KNOCKBACK_DAMAGE_PER_MASS,"質量ごとのノックバックダメージ","Skill node","Knockback Damage per Mass"
SKILL_SUPER_HEAVY,"スーパーヘビー","Skill node","Super Heavy"
SKILL_INCREASED_MASS,"質量増加","Skill node","Increased Mass"
SKILL_MASS_IMPACT,"質量衝撃","Skill node","Mass Impact"
SKILL_ARMOR_ON_KNOCKBACK_HIT,"ノックバックヒット時アーマー","Skill node","Armor on Knockback Hit"
SKILL_ARMOR_FLUX,"アーマー変動","Skill node","Armor Flux"
SKILL_AFTERSHOCK_CHANCE,"余波確率","Skill node","Aftershock Chance"
SKILL_CASCADE,"カスケード","Skill node","Cascade"
SKILL_AFTERSHOCK_CHANCE_AND_DAMAGE,"余波確率とダメージ","Skill node","Aftershock Chance and Damage"
SKILL_FIREWALL,"ファイヤーウォール","Skill node","Firewall"
SKILL_DAMAGE_OVER_TIME_AND_ARMOR,"継続ダメージとアーマー","Skill node","Damage over Time and Armor"
SKILL_DAMAGE_OVER_TIME_AND_ARMOR_REPAIR,"継続ダメージとアーマー修理","Skill node","Damage over Time and Armor Repair"
SKILL_STINKER,"トラブルメーカー","Skill node","Stinker"
SKILL_PRECISION_PROTOCOL,"プレシジョンプロトコル","Skill node","Precision Protocol"
SKILL_PRECISION_SURGE,"プレシジョンサージ","Skill node","Precision Surge"
SKILL_INSTANT_LEECH,"即時リーチ","Skill node","Instant Leech"
SKILL_MAXIMUM_ARMOR_LEECH,"最大アーマーリーチ","Skill node","Maximum Armor Leech"
SKILL_OVERDRAIN,"オーバードレイン","Skill node","Overdrain"
SKILL_ARMOR_AND_KINETIC_RESISTANCE,"アーマーとキネティック耐性","Skill node","Armor and Kinetic Resistance"
SKILL_TITANIUM,"チタン","Skill node","Titanium"
SKILL_REPAIR_KIT,"修理キット","Skill node","Repair Kit"
SKILL_GUARDIANS_FORTITUDE,"ガーディアンの剛毅","Skill node","Guardian's Fortitude"
SKILL_WEIGHT_OF_RESILIENCE,"耐久性の重み","Skill node","Weight of Resilience"
SKILL_BULWARK_OF_THE_COLOSSUS,"コロッサスのブルワーク","Skill node","Bulwark of the Colossus"
SKILL_PELT_OF_VENGEANCE,"復讐の毛皮","Skill node","Pelt of Vengeance"
SKILL_THICK_FUR,"厚い毛皮","Skill node","Thick Fur"
SKILL_RETALIATION_INSTINCT,"報復本能","Skill node","Retaliation Instinct"
SKILL_SACRIFICIAL_CLAWS,"犠牲の爪","Skill node","Sacrificial Claws"
SKILL_OVERCLOCKED,"オーバークロック","Skill node","Overclocked"
SKILL_MOTHERBOARD,"マザーボード","Skill node","Motherboard"
SKILL_MINION_ATTACK_SPEED,"ミニオンのアタックスピード","Skill node","Minion Attack Speed"
SKILL_SWARM_FRENZY,"大群フレンジー","Skill node","Swarm Frenzy"
SKILL_CHIP_SOCKET,"チップソケット","Skill node","Chip Socket"
SKILL_PACK_SAVAGERY,"群れの凶暴性","Skill node","Pack Savagery"
SKILL_HORDE_RESILIENCE,"群れの耐久性","Skill node","Horde Resilience"
SKILL_RANGE,"範囲","Skill node","Range"
SKILL_REACH,"広がり","Skill node","Reach"
SKILL_SNIPE,"スナイプ","Skill node","Snipe"
SKILL_GRASP,"掌握","Skill node","Grasp"
SKILL_BERSERK,"バーサーク","Skill node","Berserk"
SKILL_BRUTE,"ブルート","Skill node","Brute"
SKILL_SHIELD_BOOST_EFFECT,"シールドブースト効果","Skill node","Shield Boost Effect"
SKILL_SHIELD_BOOST,"シールドブースト","Skill node","Shield Boost"
SKILL_VENOM_BOOST_EFFECT,"毒ブースト効果","Skill node","Venom Boost Effect"
SKILL_VENOM_BOOST,"毒ブースト","Skill node","Venom Boost"
SKILL_ARMOR_AND_LESS_DOT,"アーマーと継続ダメージ総減","Skill node","Armor and less DoT"
SKILL_TEMPORAL_WALL,"テンポラルウォール","Skill node","Temporal Wall"
SKILL_DODGE_AND_LESS_DOT,"回避と継続ダメージ総減","Skill node","Dodge and less DoT"
SKILL_TEMPORAL_RIFT,"テンポラルリフト","Skill node","Temporal Rift"
SKILL_DEFLECTOR_SHIELD_AND_LESS_DOT,"デフレクターシールドと継続ダメージ総減","Skill node","Deflector Shield and less DoT"
SKILL_TEMPORAL_AEGIS,"テンポラルイージス","Skill node","Temporal Aegis"
SKILL_EMPYREAN,"エンピリアン","Skill node","Empyrean"
SKILL_YIN,"陰","Skill node","Yin"
SKILL_YANG,"陽","Skill node","Yang"
SKILL_ARMOR_AND_DEFLECTOR_SHIELD,"アーマーとデフレクターシールド","Skill node","Armor and Deflector Shield"
SKILL_QUANTUM_BARRIER,"量子バリア","Skill node","Quantum Barrier"
SKILL_ENTROPIC_BARRIER,"エントロピックバリア","Skill node","Entropic Barrier"
SKILL_NUCLEAR_DEFLECTOR_SHIELD,"核デフレクターシールド","Skill node","Nuclear Deflector Shield"
SKILL_FUSION_SHIELD,"フュージョンシールド","Skill node","Fusion Shield"
SKILL_ARMOR_AND_NUCLEAR_RESISTANCE,"アーマーと核耐性","Skill node","Armor and Nuclear Resistance"
SKILL_FUSION_ARMOR,"フュージョンアーマー","Skill node","Fusion Armor"
SKILL_DAMAGE_PER_DASH_SLOT,"ダッシュスロットごとのダメージ","Skill node","Damage per Dash Slot"
SKILL_MOMENTUM_STRIKE,"はずみストライク","Skill node","Momentum Strike"
SKILL_PARASITIC_RUSH,"寄生性ラッシュ","Skill node","Parasitic Rush"
SKILL_VIRUS_EFFECT,"ウイルス効果","Skill node","Virus Effect"
SKILL_VIRUS_DURATION,"ウイルス持続時間","Skill node","Virus Duration"
SKILL_ENDLESS_EPIDEMIC,"無限の伝染","Skill node","Endless Epidemic"
SKILL_MINE_DETONATION_RADIUS,"マインの爆発半径","Skill node","Mine Detonation Radius"
SKILL_MINE_DAMAGE,"マインダメージ","Skill node","Mine Damage"
SKILL_VOLATILE_ZONE,"不安定ゾーン","Skill node","Volatile Zone"
SKILL_MINE_OF_DOOM,"ドゥームのマイン","Skill node","Mine of Doom"
SKILL_PROJECTILE_DAMAGE_AND_SPEED,"投射物のダメージとスピード","Skill node","Projectile Damage and Speed"
SKILL_HYPERFIRE,"ハイパーファイア","Skill node","Hyperfire"
SKILL_IMPERIAL_LEGION,"帝国軍団","Skill node","Imperial Legion"
SKILL_MINION_DAMAGE_AND_ARMOR,"ミニオンのダメージとアーマー","Skill node","Minion Damage and Armor"
SKILL_OUTBREAK,"急激増加","Skill node","Outbreak"
SKILL_PLAGUE,"疫病","Skill node","Plague"
SKILL_EVOLUTION,"進化","Skill node","Evolution"
SKILL_GAMMA_BREACH,"ガンマブリーチ","Skill node","Gamma Breach"
SKILL_RADON,"ラドン","Skill node","Radon"
SKILL_FORTRESS_OF_EVASION,"回避の要塞","Skill node","Fortress of Evasion"
SKILL_HEAT_SHROUD,"ヒートベール","Skill node","Heat Shroud"
SKILL_DUCT_TAPE,"ダクトテープ","Skill node","Duct Tape"
SKILL_MINION_RESISTANCES,"ミニオン耐性","Skill node","Minion Resistances"
SKILL_STEELBOUND_LEGION,"鋼鉄軍団","Skill node","Steelbound Legion"
SKILL_GHOST_SHIP,"ゴースト船","Skill node","Ghost Ship"
SKILL_KINETIC_RESISTANCE_AND_DODGE,"キネティック耐性と回避","Skill node","Kinetic Resistance and Dodge"
