key,value,comment,english
COMMON_NUCLEAR_RESISTANCE,"{0}核{1}耐性","{0,1}=color","{0}Nuclear{1} Resistance"
COMMON_DEBRIS_CHANCE,"{0}デブリ{1}確率","{0,1}=color","{0}Debris{1} Chance"
COMMON_AFTERSHOCK_CHANCE,"{0}余波{1}確率","{0,1}=color","{0}Aftershock{1} Chance"
COMMON_BLIND_CHANCE,"{0}盲目{1}確率","{0,1}=color","{0}Blind{1} Chance"
COMMON_SHOCK_CHANCE,"{0}感電{1}確率","{0,1}=color","{0}Shock{1} Chance"
COMMON_RADIATION_CHANCE,"{0}放射線{1}確率","{0,1}=color","{0}Radiation{1} Chance"
COMMON_DEBRIS_DAMAGE,"{0}デブリ{1}ダメージ","{0,1}=color","{0}Debris{1} Damage"
COMMON_DEBRIS_RADIUS,"{0}デブリ{1}半径","{0,1}=color","{0}Debris{1} Radius"
COMMON_RADIATION_DAMAGE,"{0}放射線{1}ダメージ","{0,1}=color","{0}Radiation{1} Damage"
COMMON_RADIATION_DAMAGE_ONE_INSTANCE,"一度の発生で{0}ダメージ（毎秒）を与える","","One instance deals {0} damage per second"
COMMON_ATTACKS_PER_SECOND,"アタック（毎秒）","Attacks per Second stat","Attacks per Second"
COMMON_CRITICAL_STRIKE_CHANCE,"クリティカルストライク率","stat","Critical Strike Chance"
COMMON_CRITICAL_STRIKE_MULTIPLIER,"クリティカルストライク倍率","stat","Critical Strike Multiplier"
COMMON_RANGE,"範囲","Range stat","Range"
COMMON_THRUST,"スラスト","stat","Thrust"
COMMON_MAXIMUM_VELOCITY,"最大速度","stat","Maximum Velocity"
COMMON_ARMOR,"アーマー","stat","Armor"
COMMON_DEFLECTOR_SHIELD,"デフレクターシールド","stat","Deflector Shield"
COMMON_DODGE,"回避","stat","Dodge"
COMMON_DURATION,"持続時間","stat","Duration"
COMMON_HIT_DAMAGE,"ヒットダメージ","stat","Hit Damage"
COMMON_SECONDS_SHORT_ONE,"{0}秒","Short form of seconds (singular), {0}=amount of seconds","{0}s"
COMMON_SECONDS_SHORT_MANY,"{0}秒","Short form of seconds (plural), {0}=amount of seconds","{0}s"
COMMON_SECONDS_LONG_ONE,"{0}秒","Long form of seconds (singular), {0}=amount of seconds","{0} second"
COMMON_SECONDS_LONG_MANY,"{0}秒","Long form of seconds (plural), {0}=amount of seconds","{0} seconds"
COMMON_PERCENT,"{0}%","{0}=number","{0}%"
COMMON_PERCENT_PLUS,"+{0}%","{0}=number","+{0}%"
COMMON_PERCENT_MINUS,"-{0}%","{0}=number","-{0}%"
COMMON_LEVEL_LABEL,"レベル","","Level"
COMMON_LEVEL_COUNT,"レベル{0}","{0}=level, e.g. 20","Level {0}"
COMMON_ITEM_LEVEL_LABEL,"アイテムレベル","","Item Level"
COMMON_REQUIRED_SHIP_LEVEL_LABEL,"必要船レベル","","Required Ship Level"
COMMON_EXPERIENCE_LABEL,"経験値","","Experience"
COMMON_EXPERIENCE_PROGRESS_LABEL,"進行状況","","Progress"
COMMON_SECTOR_RANK_LABEL,"ランク","","Rank"
COMMON_SECTOR_ITEM_RARITY,"アイテムレアリティ","","Item Rarity"
COMMON_SECTOR_PROGRESS_LABEL,"進行状況","","Progress"
COMMON_DIFF_TOTAL_DPS,"総ダメージ（毎秒）","","Total Damage per Second"
COMMON_DIFF_MAX_HIT,"最大ヒット","","Max Hit"
COMMON_DIFF_ARMOR,"アーマー","","Armor"
COMMON_DIFF_ARMOR_PER_SECOND,"アーマー（毎秒）","","Armor per Second"
COMMON_DIFF_DEFLECTOR_SHIELD,"デフレクターシールド","","Deflector Shield"
COMMON_DIFF_DEFLECTOR_SHIELD_PER_SECOND,"デフレクターシールド（毎秒）","","Deflector Shield per Second"
COMMON_DIFF_DEFLECTOR_SHIELD_RECHARGE,"デフレクターシールドリチャージ（毎秒）","","Deflector Shield Recharge per Second"
COMMON_DIFF_DASH,"ダッシュスロット","","Dash Slots"
COMMON_DIFF_DASH_RECHARGE,"ダッシュリチャージ","","Dash Recharge"
COMMON_DIFF_DODGE,"（100ヒットあたりの回避数）","","of 100 hits dodged"
COMMON_DIFF_DAMAGE_TAKEN,"被ダメージ","","Damage taken"
COMMON_DIFF_THERMAL_DAMAGE_TAKEN,"被サーマルダメージ","","Thermal Damage taken"
COMMON_DIFF_KINETIC_DAMAGE_TAKEN,"被キネティックダメージ","","Kinetic Damage taken"
COMMON_DIFF_EXPLOSIVE_DAMAGE_TAKEN,"被爆発ダメージ","","Explosive Damage taken"
COMMON_DIFF_ELECTRIC_DAMAGE_TAKEN,"被電気ダメージ","","Electric Damage taken"
COMMON_DIFF_PLASMA_DAMAGE_TAKEN,"被プラズマダメージ","","Plasma Damage taken"
COMMON_DIFF_NUCLEAR_DAMAGE_TAKEN,"被核ダメージ","","Nuclear Damage taken"
COMMON_DIFF_MAX_ACCELERATION,"最大加速度","","maximum Acceleration"
COMMON_DIFF_MAX_VELOCITY,"最大速度","","maximum Velocity"
COMMON_DIFF_MODIFIER_SLOTS,"モッドスロット","","Modifier Slots"
COMMON_DIFF_MINION_MAX_HIT,"ミニオン最大ヒット","","Minion Max Hit"
COMMON_DIFF_MINION_ARMOR,"ミニオンアーマー","","Minion Armor"
COMMON_DIFF_MINION_ARMOR_PER_SECOND,"ミニオンアーマー（毎秒）","","Minion Armor per Second"
COMMON_DIFF_MINION_DEFLECTOR_SHIELD,"ミニオンデフレクターシールド","","Minion Deflector Shield"
COMMON_DIFF_NECROBLAST_DAMAGE,"ネクロブラストダメージ","","Necroblast Damage"
COMMON_DIFF_RANGE,"範囲","","Range"
COMMON_DIFF_MORE,"増","","more"
COMMON_DIFF_LESS,"減","","less"
COMMON_POWER_REPORT_DPS,"DPS","max length 20","Dps"
COMMON_POWER_REPORT_MAX_HIT,"最大ヒット","max length 20","Max Hit"
COMMON_POWER_REPORT_RECOVERY,"回復","max length 20","Recovery"
COMMON_POWER_REPORT_MINION_MAX_HIT,"ミニオン最大ヒット","max length 20","Minion Max Hit"
COMMON_POWER_REPORT_MINION_RECOVERY,"ミニオン回復","max length 20","Minion Recovery"
COMMON_ITEM_SLOT_LEFT_WEAPON,"左武器","Used in sentences like 'Mod in x will grant'","left Weapon"
COMMON_ITEM_SLOT_RIGHT_WEAPON,"右武器","Used in sentences like 'Mod in x will grant'","right Weapon"
COMMON_ITEM_SLOT_ENGINE,"エンジン","Used in sentences like 'Mod in x will grant'","Engine"
COMMON_ITEM_SLOT_CORE,"コア","Used in sentences like 'Mod in x will grant'","Core"
COMMON_ITEM_SLOT_LEFT_SHIELD,"左シールド","Used in sentences like 'Mod in x will grant'","left Shield"
COMMON_ITEM_SLOT_RIGHT_SHIELD,"右シールド","Used in sentences like 'Mod in x will grant'","right Shield"
COMMON_ITEM_SLOT_CHIP_SOCKET,"チップ","Used in sentences like 'Mod in x will grant'","Chip"
COMMON_ITEM_SLOT_NEXUS,"ネクサス","Used in sentences like 'Mod in x will grant'","Nexus"
COMMON_ITEM_DIFF_MOD,"{0}のモッドで付与：","","Mod in {0} will grant"
COMMON_ITEM_DIFF_EQUIP,"{0}の装備で付与：","","Equipping {0} will grant"
COMMON_ITEM_DIFF_REPLACE,"{0}との交換で付与：","","Replacing {0} will grant"
COMMON_ITEM_DIFF_AUGMENT,"{0}の増強で付与：","","Augmenting {0} will grant"
COMMON_ITEM_DIFF_REMOVE,"{0}の解除で付与：","","Removing {0} will grant"
COMMON_ITEM_DIFF_EQUIP_THIS_ITEM,"このアイテムの装備で付与：","","Equipping this item will grant"
COMMON_ITEM_DIFF_REPLACE_THIS_ITEM,"このアイテムとの交換で付与：","","Replacing this item will grant"
COMMON_ITEM_DIFF_NO_CHANGES,"変更なし","","No changes"
COMMON_ITEM_DIFF_ASSUMED_SLOTS_ONE,"スロット{0}個使用時","","with {0} slot"
COMMON_ITEM_DIFF_ASSUMED_SLOTS_MANY,"スロット{0}個使用時","","with {0} slots"
COMMON_TOTAL_SUMMARY_LABEL,"合計","","Total"
COMMON_AVERAGE_SUMMARY_LABEL,"平均","","Average"
COMMON_MINION_GUARDIAN_DRONE_ONE,"ガーディアンドローン","singular","Guardian Drone"
COMMON_MINION_HUNTER_DRONE_ONE,"ハンタードローン","singular","Hunter Drone"
COMMON_MINION_TITAN_BULWARK_ONE,"タイタンブルワーク","singular","Titan Bulwark"
COMMON_MINION_AURORA_BULWARK_ONE,"極光ブルワーク","singular","Aurora Bulwark"
COMMON_MINION_GRIM_BULWARK_ONE,"不気味なブルワーク","singular","Grim Bulwark"
COMMON_MINION_GUARDIAN_DRONE_MANY,"ガーディアンドローン","plural","Guardian Drones"
COMMON_MINION_HUNTER_DRONE_MANY,"ハンタードローン","plural","Hunter Drones"
COMMON_MINION_TITAN_BULWARK_MANY,"タイタンブルワーク","plural","Titan Bulwarks"
COMMON_MINION_AURORA_BULWARK_MANY,"極光ブルワーク","plural","Aurora Bulwarks"
COMMON_MINION_GRIM_BULWARK_MANY,"不気味なブルワーク","plural","Grim Bulwarks"
COMMON_MESSAGE_QUEST_ITEM_PICKUP,"{0}を拾ったほうがいい。","{0}=reward to pick up","I should pick up the {0}."
COMMON_MESSAGE_STORAGE_EXCEEDED,"これにはアイテムを{0}個までしか入れられない。","{0}=item count, plural","This cannot contain more than {0} items."
COMMON_MESSAGE_STORAGE_WRONG_ITEM,"ここには置けない。","","This cannot be put here."
COMMON_MESSAGE_CRAFTING_UNLOCKED,"やった、ついにこのサイコロの使い方が分かった！","","Woa, finally I know how to use these dice!"
COMMON_MESSAGE_CRAFTING_CLAIMED_BACK,"会いたかったよ、フレンド！","","I've been missing you, my friend!"
COMMON_MESSAGE_WHEEL_OF_FORTUNE_UNLOCKED,"キキの言う通りだ。これはクラフトに役立ちそうだ！","","Kiki was right. This will be handy for crafting!"
COMMON_MESSAGE_SMALL_OPAL_UNLOCKED_A,"これがあれば、もっとすごい装備をクラフトできる！","if wheel of fortune already unlocked","This will help me craft even greater gear!"
COMMON_MESSAGE_SMALL_OPAL_UNLOCKED_B,"これを使うには、幸運の輪を見つける必要がある！","if wheel of fortune not yet unlocked","I need to find the Wheel of Fortune for this to work!"
COMMON_MESSAGE_REWARD_NOT_EARNED_YET,"その報酬はまだ獲得していない。","","I haven't earned that reward yet."
COMMON_MESSAGE_PICK_UP_REWARD,"{0}を拾ったほうがいい。","{0}=quest item name","I should pick up the {0}."
COMMON_MESSAGE_QUEST_ITEMS_MISSING_ONE,"ポータルを開くには、次のクエストアイテムを見つける必要がある：{0}","{0}=quest item","I need to find this quest item to open the portal: {0}"
COMMON_MESSAGE_QUEST_ITEMS_MISSING_MANY,"ポータルを開くには、次のクエストアイテムを見つける必要がある：{0}","{0}=quest items comma separated","I need to find these quest items to open the portal: {0}"
COMMON_MESSAGE_MISSION_ALREADY_COMPLETED,"このミッションはすでにクリア済みだ。","","I have already completed this mission."
COMMON_MESSAGE_SECTOR_COMPLETED,"{0}はマーブルマシンに消費された。","{0}=sector name","{0} has been consumed by the Marble Machine."
COMMON_PREFIXES,"プレフィックス","Section title for prefix selection","Prefixes"
COMMON_SUFFIXES,"サフィックス","Section title for suffix selection","Suffixes"
