key,value,comment,english
ITEM_BASTION,"Bastion","item name","Bastion"
ITEM_NULLHEART,"Nullheart","item name","Nullheart"
ITEM_PAPYRUS,"Papyrus","item name","Papyrus"
ITEM_PAPYRUS_DESCRIPTION,"Paper is the best Defense","item name","Paper is the best Defense"
ITEM_PELT_OF_THE_MOON_KING,"Pelt of the Moon King","item name","Pelt of the Moon King"
ITEM_CRYSTAL_CORE,"Crystal Core","item name","Crystal Core"
ITEM_ETHEREAL_CORE,"Ethereal Core","item name","Ethereal Core"
ITEM_NEBULA_CORE,"Nebula Core","item name","Nebula Core"
ITEM_PHANTOM_CORE,"Phantom Core","item name","Phantom Core"
ITEM_POLYMER_CORE,"Polymer Core","item name","Polymer Core"
ITEM_TITANIUM_CORE,"Titanium Core","item name","Titanium Core"
ITEM_SHIELD_OF_ARESTUM,"Shield of Arestum","item name","Shield of Arestum"
ITEM_CRYSTAL_SHIELD,"Crystal Shield","item name","Crystal Shield"
ITEM_ETHEREAL_SHIELD,"Ethereal Shield","item name","Ethereal Shield"
ITEM_NEBULA_SHIELD,"Nebula Shield","item name","Nebula Shield"
ITEM_PHANTOM_SHIELD,"Phantom Shield","item name","Phantom Shield"
ITEM_POLYMER_SHIELD,"Polymer Shield","item name","Polymer Shield"
ITEM_TITANIUM_SHIELD,"Titanium Shield","item name","Titanium Shield"
ITEM_GLASS_SHIELD,"Glass Shield","item name","Glass Shield"
ITEM_SIEBENMEILEN,"Siebenmeilen","item name","Siebenmeilen"
ITEM_AFTERBURNER,"Afterburner","item name","Afterburner"
ITEM_AFTERBURNER_DESCRIPTION,"Increases maximum velocity\nand leaves a trail of explosions behind","item description","Increases maximum velocity\nand leaves a trail of explosions behind"
ITEM_AFTERBURNER_DESCRIPTION_2,"Leaves a trail of flames behind","item description","Leaves a trail of flames behind"
ITEM_BLACK_HOLE_WARP,"Black Hole Warp","item name","Black Hole Warp"
ITEM_BLACK_HOLE_WARP_DESCRIPTION,"Leaves a black hole behind","item name","Leaves a black hole behind"
ITEM_EMP,"EMP","item name","EMP"
ITEM_EMP_DESCRIPTION,"Strikes lightning at nearby enemies","item name","Strikes lightning at nearby enemies"
ITEM_FUSION_DRIVE,"Fusion Drive","item name","Fusion Drive"
ITEM_FUSION_DRIVE_DESCRIPTION,"Attack with nuclear explosions at target location","item name","Attack with nuclear explosions at target location"
ITEM_THRUSTER,"Thruster","item name","Thruster"
ITEM_WARP,"Warp","item name","Warp"
ITEM_WARP_DESCRIPTION,"Fires a nova at the source and target location","item name","Fires a nova at the source and target location"
ITEM_ASTRAL_AFFIX,"Astral Affix","item name","Astral Affix"
ITEM_ASTRAL_AFFIX_DESCRIPTION_UNCOMMON,"Add stored Affix to an {0}uncommon{1} item","{0,1}=color","Add stored Affix to an {0}uncommon{1} item"
ITEM_ASTRAL_AFFIX_DESCRIPTION_RARE,"Add stored Affix to a {0}rare{1} item","{0,1}=color","Add stored Affix to a {0}rare{1} item"
ITEM_ASTRAL_DICE,"Astral Dice","item name","Astral Dice"
ITEM_ASTRAL_DICE_DESCRIPTION,"Destroy a non-unique item to extract a random Affix","","Destroy a non-unique item to extract a random Affix"
ITEM_ASTRAL_DICE_DESCRIPTION_BLUEPRINT_HINT,"Destroy a non-unique sector to extract its Blueprint","","Destroy a non-unique sector to extract its Blueprint"
ITEM_BLANK_DICE,"Blank Dice","item name","Blank Dice"
ITEM_BLANK_DICE_DESCRIPTION,"Change rarity of non-unique item to {0}common{1}","{0,1}=color","Change rarity of non-unique item to {0}common{1}"
ITEM_INFINITY_DICE,"Infinity Dice","item name","Infinity Dice"
ITEM_INFINITY_DICE_DESCRIPTION,"Upgrade tier of a {0}unique{1} item","{0,1}=color","Upgrade tier of a {0}unique{1} item"
ITEM_JINX_DICE,"Jinx Dice","item name","Jinx Dice"
ITEM_JINX_DICE_DESCRIPTION,"Add Affix to an {0}uncommon{1} or {2}rare{3} item","{0,1,2,3}=color","Add Affix to an {0}uncommon{1} or {2}rare{3} item"
ITEM_LUNAR_DICE,"Lunar Dice","item name","Lunar Dice"
ITEM_LUNAR_DICE_DESCRIPTION,"Improves a random item Affix","","Improves a random item Affix"
ITEM_PLASMA_DICE,"Plasma Dice","item name","Plasma Dice"
ITEM_PLASMA_DICE_DESCRIPTION,"Change rarity of a {0}common{1} item to {2}uncommon{3}","{0,1,2,3}=color","Change rarity of a {0}common{1} item to {2}uncommon{3}"
ITEM_SOLAR_DICE,"Solar Dice","item name","Solar Dice"
ITEM_SOLAR_DICE_DESCRIPTION,"Change rarity of an {0}uncommon{1} item to {2}rare{3}","{0,1,2,3}=color","Change rarity of an {0}uncommon{1} item to {2}rare{3}"
ITEM_SLOT_DICE,"Slot Dice","item name","Slot Dice"
ITEM_SLOT_DICE_DESCRIPTION,"Re-rolls number of modifier slots","","Re-rolls number of modifier slots"
ITEM_VOID_DICE,"Void Dice","item name","Void Dice"
ITEM_VOID_DICE_DESCRIPTION,"Erase random Affix from a non-unique item","","Erase random Affix from a non-unique item"
ITEM_UNKNOWN_DICE,"Unknown Dice","if crafting manual not found yet","Unknown Dice"
ITEM_UNKNOWN_DICE_DESCRIPTION,"Shimmers enticingly - you wish you had more of it","if crafting manual not found yet","Shimmers enticingly - you wish you had more of it"
ITEM_BLUEPRINT,"Blueprint","item name","Blueprint"
ITEM_BLUEPRINT_DESCRIPTION,"Imprints stored Affixes onto a non-unique Sector","","Imprints stored Affixes onto a non-unique Sector"
ITEM_BLUEPRINT_USES_REMAINING_ONE,"{0} use remaining","{0}=amount","{0} use remaining"
ITEM_BLUEPRINT_USES_REMAINING_MANY,"{0} uses remaining","{0}=amount","{0} uses remaining"
ITEM_NEXUS_SHARD,"Nexus Shard","item name","Nexus Shard"
ITEM_NEXUS_SHARD_DESCRIPTION,"Augments any Nexus item","","Augments any Nexus item"
ITEM_ADDITIONAL_ATTACKS,"Additional Attacks","item name","Additional Attacks"
ITEM_AEGIS,"Aegis","item name","Aegis"
ITEM_COMMON_FIELD_DESCRIPTION,"Field that buffs allies in {0} range","{0}=range","Field that buffs allies in {0} range"
ITEM_AFTERSHOCK,"Aftershock","item name","Aftershock"
ITEM_AGILITY,"Agility","item name","Agility"
ITEM_AGONY,"Agony","item name","Agony"
ITEM_AMP,"Amp","item name","Amp"
ITEM_AOE,"AoE","item name","AoE"
ITEM_ARMOR_LEECH,"Armor Leech","item name","Armor Leech"
ITEM_ARMOR_ON_HIT,"Armor on Hit","item name","Armor on Hit"
ITEM_ATTACK_SPEED,"Attack Speed","item name","Attack Speed"
ITEM_AURORA_BULWARK,"Aurora Bulwark","item name","Aurora Bulwark"
ITEM_AURORA_BULWARK_DESCRIPTION,"Equips your Core","item description","Equips your Core"
ITEM_BETA_RAY,"Beta-Ray","item name","Beta-Ray"
ITEM_BLAST_GUARD,"Blastguard","item name","Blastguard"
ITEM_BLIND,"Blind","item name","Blind"
ITEM_BOOMERANG,"Boomerang","item name","Boomerang"
ITEM_BURST,"Burst","item name","Burst"
ITEM_COMMON_VIRUS_DESCRIPTION,"Virus that hacks the defence of enemies hit\nMaximum of 1 Virus per enemy","item description","Virus that hacks the defence of enemies hit\nMaximum of 1 Virus per enemy"
ITEM_CHAIN,"Chain","item name","Chain"
ITEM_CHRONOS,"Chronos","item name","Chronos"
ITEM_CONTAGION,"Contagion","item name","Contagion"
ITEM_CORRODE,"Corrode","item name","Corrode"
ITEM_CRUMBLE,"Crumble","item name","Crumble"
ITEM_CRUSH,"Crush","item name","Crush"
ITEM_DASH_ON_HIT,"Dash on Hit","item name","Dash on Hit"
ITEM_DEATH_THRESHOLD,"Death Threshold","item name","Death Threshold"
ITEM_DEBRIS,"Debris","item name","Debris"
ITEM_DIAMOND,"Diamond","item name","Diamond"
ITEM_ECLIPSE,"Eclipse","item name","Eclipse"
ITEM_ELECTRIC,"Electric","item name","Electric"
ITEM_ENERGY,"Energy","item name","Energy"
ITEM_FARADAY,"Faraday","item name","Faraday"
ITEM_FIELD,"Field","item name","Field"
ITEM_FLARE,"Flare","item name","Flare"
ITEM_FOCUS,"Focus","item name","Focus"
ITEM_FORGE,"Forge","item name","Forge"
ITEM_GRAV,"Grav","item name","Grav"
ITEM_GRAV_DESCRIPTION,"Modifies Minions","item description","Modifies Minions"
ITEM_GRIM_BULWARK,"Grim Bulwark","item name","Grim Bulwark"
ITEM_GRIM_BULWARK_DESCRIPTION,"Grim Bulwark gains {0} increased damage when another minion dies, up to {1}","{0}=percentage, {1}=percentage limit","Grim Bulwark gains {0} increased damage when another minion dies, up to {1}"
ITEM_GUARDIAN_DRONE,"Guardian Drone","item name","Guardian Drone"
ITEM_HUNTER_DRONE,"Hunter Drone","item name","Hunter Drone"
ITEM_HOP,"Hop","item name","Hop"
ITEM_HOP_DESCRIPTION,"Teleports to an enemy, and triggers your Engine\nActivate by pressing Dash without moving","","Teleports to an enemy, and triggers your Engine\nActivate by pressing Dash without moving"
ITEM_HOP_DESCRIPTION_COST,"Consumes a Dash Slot every {0} hops","{0}=number of hops, currently 3","Consumes a Dash Slot every {0} hops"
ITEM_HOP_DESCRIPTION_DAMAGE_TAKEN,"{0} less damage taken while hopping and {1} after","{0}=percentage, {1}=seconds","{0} less damage taken while hopping and {1} after"
ITEM_INFECTION,"Infection","item name","Infection"
ITEM_KINETIC,"Kinetic","item name","Kinetic"
ITEM_KNOCKBACK,"Knockback","item name","Knockback"
ITEM_LETHAL,"Lethal","item name","Lethal"
ITEM_LETHALITY,"Lethality","item name","Lethality"
ITEM_MAGNETIC_MINES,"Magnetic Mines","item name","Magnetic Mines"
ITEM_MASS,"Mass","item name","Mass"
ITEM_MELEE,"Melee","item name","Melee"
ITEM_MINE_SHIELD,"Mine Shield","item name","Mine Shield"
ITEM_MINION_ARMOR,"Minion Armor","item name","Minion Armor"
ITEM_MINION_DAMAGE,"Minion Damage","item name","Minion Damage"
ITEM_PURITY,"Purity","item name","Purity"
ITEM_MINION_RESISTANCES,"Minion Resistances","item name","Minion Resistances"
ITEM_MINION_DASH,"Minion Dash","item name","Minion Dash"
ITEM_NECROMANCER,"Necromancer","item name","Necromancer"
ITEM_NUCLEAR,"Nuclear","item name","Nuclear"
ITEM_NUKE,"Nuke","item name","Nuke"
ITEM_OVERCHARGE,"Overcharge","item name","Overcharge"
ITEM_PARASITE,"Parasite","item name","Parasite"
ITEM_PARASITE_DESCRIPTION,"Modifies a weapon so that it cannot be used by your ship\nInstead, a Parasite attaches to enemies in {0} range","{0}=range","Modifies a weapon so that it cannot be used by your ship\nInstead, a Parasite attaches to enemies in {0} range"
ITEM_PIERCE,"Pierce","item name","Pierce"
ITEM_PLASMA,"Plasma","item name","Plasma"
ITEM_RADIATION,"Radiation","item name","Radiation"
ITEM_RANGE,"Range","item name","Range"
ITEM_RAPID_PROJECTILES,"Rapid Projectiles","item name","Rapid Projectiles"
ITEM_RECHARGE,"Recharge","item name","Recharge"
ITEM_RESILIENCE,"Resilience","item name","Resilience"
ITEM_RIGOR,"Rigor","item name","Rigor"
ITEM_SHAMROCK,"Shamrock","item name","Shamrock"
ITEM_SHIELD,"Shield","item name","Shield"
ITEM_SHOCK,"Shock","item name","Shock"
ITEM_SPLIT,"Split","item name","Split"
ITEM_STEAM_HAMMER,"Steam Hammer","item name","Steam Hammer"
ITEM_THERMAL,"Thermal","item name","Thermal"
ITEM_TIME,"Time","item name","Time"
ITEM_TITAN_BULWARK,"Titan Bulwark","item name","Titan Bulwark"
ITEM_TURBO,"Turbo","item name","Turbo"
ITEM_UNSEEN_STRIKE,"Unseen Strike","item name","Unseen Strike"
ITEM_VENOM,"Venom","item name","Venom"
ITEM_VIRAL_NEXUS,"Viral Nexus","item name","Viral Nexus"
ITEM_VIRAL_NEXUS_DESCRIPTION,"Infects enemies in range","item name","Infects enemies in range"
ITEM_INFERNO,"Inferno","item name","Inferno"
ITEM_AMBER_NEXUS,"Amber Nexus","item name","Amber Nexus"
ITEM_BARYTE_NEXUS,"Baryte Nexus","item name","Baryte Nexus"
ITEM_CRYSTAL_NEXUS,"Crystal Nexus","item name","Crystal Nexus"
ITEM_IRIDIUM_NEXUS,"Iridium Nexus","item name","Iridium Nexus"
ITEM_MOONSTONE_NEXUS,"Moonstone Nexus","item name","Moonstone Nexus"
ITEM_ONYX_NEXUS,"Onyx Nexus","item name","Onyx Nexus"
ITEM_QUARTZ_NEXUS,"Quartz Nexus","item name","Quartz Nexus"
ITEM_STONE_OF_BALU,"Stone of Balu","item name","Stone of Balu"
ITEM_TOPAZ_NEXUS,"Topaz Nexus","item name","Topaz Nexus"
ITEM_ZIRCON_NEXUS,"Zircon Nexus","item name","Zircon Nexus"
ITEM_LINS_MODESTY,"Lin's Modesty","item name","Lin's Modesty"
ITEM_OCTRONS_TANGLE,"Octron's Tangle","item name","Octron's Tangle"
ITEM_INFESTUS,"Infestus","item name","Infestus"
ITEM_GOBLIN_CROWN,"Goblin Crown","item name","Goblin Crown"
ITEM_ASH_KEY,"Ash Key","item name","Ash Key"
ITEM_BRAMBLE_KEY,"Bramble Key","item name","Bramble Key"
ITEM_GRUVAK_CASTLE_KEY_DESCRIPTION,"A key to King Gruvak's castle","item description","A key to King Gruvak's castle"
ITEM_EMERALD_KEY,"Emerald Key","item name","Emerald Key"
ITEM_SAPPHIRE_KEY,"Sapphire Key","item name","Sapphire Key"
ITEM_RUBY_KEY,"Ruby Key","item name","Ruby Key"
ITEM_COMMON_KEY_DESCRIPTION,"What portal does it open?","item description","What portal does it open?"
ITEM_KIKI_KEY_DESCRIPTION,"Kiki will know what this opens","item description","Kiki will know what this opens"
ITEM_FIRE_KEY,"Fire Key","item name","Fire Key"
ITEM_ICE_KEY,"Ice Key","item name","Ice Key"
ITEM_IRON_VIGIL_KEY,"Iron Vigil Key","item name","Iron Vigil Key"
ITEM_VOLTRON_KEY,"Voltron Key","item name","Voltron Key"
ITEM_TURTLE_EGG,"Turtle Egg","item name","Turtle Egg"
ITEM_TURTLE_EGG_DESCRIPTION_INVENTORY,"Carlo will be thrilled to have it back","item description","Carlo will be thrilled to have it back"
ITEM_TURTLE_EGG_DESCRIPTION_RETURNED,"Carlo is thrilled to have it back","item description","Carlo is thrilled to have it back"
ITEM_TURTLE_EASTER_EGG,"Turtle Easter Egg","item name","Turtle Easter Egg"
ITEM_GOLDEN_TURTLE_EGG,"Golden Turtle Egg","item name","Golden Turtle Egg"
ITEM_GOLDEN_TURTLE_EGG_DESCRIPTION,"Carlo never thought he would get this back","item description","Carlo never thought he would get this back"
ITEM_DIAMOND_TURTLE_EGG,"Diamond Turtle Egg","item name","Diamond Turtle Egg"
ITEM_DIAMOND_TURTLE_EGG_DESCRIPTION,"Carlo did not even know this existed","item description","Carlo did not even know this existed"
ITEM_EGG_RIFT,"Egg Rift","item name","Egg Rift"
ITEM_EGG_RIFT_DESCRIPTION,"Carlo vanished in that rift","item description","Carlo vanished in that rift"
ITEM_TREASURE_MAP,"Treasure Map","","Treasure Map"
ITEM_TREASURE_MAP_ETERNAL_VOLTRON_DESCRIPTION,"This map reveals the location of\nthe Crypt of Eternal Voltron","","This map reveals the location of\nthe Crypt of Eternal Voltron"
ITEM_TREASURE_MAP_IRON_VIGIL_DESCRIPTION,"This map reveals the location of\nthe Sepulcher of Iron Vigil","","This map reveals the location of\nthe Sepulcher of Iron Vigil"
ITEM_PRISON_KEY,"Prison Key","item name","Prison Key"
ITEM_PRISON_KEY_DESCRIPTION,"Key to Kiki's Prison","item description","Key to Kiki's Prison"
ITEM_DUSTY_BOOK,"Dusty Book","","Dusty Book"
ITEM_DUSTY_BOOK_DESCRIPTION,"Not the book Matilda was looking for","","Not the book Matilda was looking for"
ITEM_UBER_DUSTY_BOOK,"Uber Dusty Book","","Uber Dusty Book"
ITEM_UBER_DUSTY_BOOK_DESCRIPTION,"Still not the book Matilda was looking for","","Still not the book Matilda was looking for"
ITEM_REWARD_SHIP_TOKEN,"Ship Token","","Ship Token"
ITEM_REWARD_SHIP_TOKEN_DESCRIPTION,"Grants 1 Ship Skill Point","","Grants 1 Ship Skill Point"
ITEM_REWARD_SPIRIT_ANIMAL_TOKEN,"Spirit Animal Token","","Spirit Animal Token"
ITEM_REWARD_SPIRIT_ANIMAL_TOKEN_DESCRIPTION,"Grants 1 Spirit Animal Skill Point","","Grants 1 Spirit Animal Skill Point"
ITEM_REWARD_DESCRIPTION,"Grants 1 {0}","{0}=reward name","Grants 1 {0}"
ITEM_REWARD_DICE_DESCRIPTION,"Grants 1 Stack of Dice","","Grants 1 Stack of Dice"
ITEM_REWARD_STARTER_DICE,"Starter Dice","","Starter Dice"
ITEM_REWARD_ADVANCED_DICE,"Advanced Dice","","Advanced Dice"
ITEM_REWARD_EXPERT_DICE,"Expert Dice","","Expert Dice"
ITEM_REWARD_STARTER_MOD,"Starter Mod","Reward item that grants a starter mod","Starter Mod"
ITEM_REWARD_ADVANCED_MOD,"Advanced Mod","","Advanced Mod"
ITEM_REWARD_EXPERT_MOD,"Expert Mod","","Expert Mod"
ITEM_REWARD_CRAFTING_MANUAL,"Crafting Manual","","Crafting Manual"
ITEM_REWARD_CRAFTING_MANUAL_DESCRIPTION,"A worn manual, revealing all dice crafting secrets","","A worn manual, revealing all dice crafting secrets"
ITEM_REWARD_WHEEL_OF_FORTUNE,"Wheel of Fortune","","Wheel of Fortune"
ITEM_REWARD_WHEEL_OF_FORTUNE_DESCRIPTION,"An ancient dice crafting device","","An ancient dice crafting device"
ITEM_REWARD_SMALL_OPAL,"Small Opal","","Small Opal"
ITEM_REWARD_SMALL_OPAL_DESCRIPTION,"Enhances the Wheel of Fortune with new possibilities","","Enhances the Wheel of Fortune with new possibilities"
ITEM_REWARD_STASH,"Stash","","Stash"
ITEM_REWARD_STASH_DESCRIPTION,"Store valuable items in your Stash","","Store valuable items in your Stash"
ITEM_REWARD_TRADER,"Carlo, Trader Turtle","","Carlo, Trader Turtle"
ITEM_REWARD_TRADER_DESCRIPTION,"Many thanks for saving me\nCome by my store anytime to barter","","Many thanks for saving me\nCome by my store anytime to barter"
ITEM_REWARD_LOOT_BOX,"Loot Box","","Loot Box"
ITEM_REWARD_LOOT_BOX_DESCRIPTION,"Grants 1 unique item","","Grants 1 unique item"
ITEM_REWARD_CHASE_LOOT_BOX,"Chase Loot Box","","Chase Loot Box"
ITEM_REWARD_CHASE_LOOT_BOX_DESCRIPTION,"Grants 1 chase unique item","","Grants 1 chase unique item"
ITEM_REWARD_TWISTED_LOOT_BOX,"Twisted Loot Box","","Twisted Loot Box"
ITEM_REWARD_TWISTED_LOOT_BOX_DESCRIPTION,"Grants 1 unique item twisted by Octron","","Grants 1 unique item twisted by Octron"
ITEM_REWARD_TWISTED_CHASE_LOOT_BOX,"Twisted Chase Loot Box","","Twisted Chase Loot Box"
ITEM_REWARD_TWISTED_CHASE_LOOT_BOX_DESCRIPTION,"Grants 1 chase unique item twisted by Octron","","Grants 1 chase unique item twisted by Octron"
ITEM_REWARD_OCTRONS_NET,"Octron's Net","","Octron's Net"
ITEM_REWARD_OCTRONS_NET_DESCRIPTION,"One Sector can be pulled from the tangle of fate","","One Sector can be pulled from the tangle of fate"
ITEM_REWARD_MARBLE_MACHINE_TOKEN,"Marble Machine Token","","Marble Machine Token"
ITEM_REWARD_MARBLE_MACHINE_TOKEN_DESCRIPTION,"Grants 1 Marble Machine Skill Point","","Grants 1 Marble Machine Skill Point"
ITEM_REWARD_OCTRONS_HEART,"Octron's Heart","","Octron's Heart"
ITEM_REWARD_OCTRONS_HEART_DESCRIPTION,"Grants 3 Marble Machine Skill Points","","Grants 3 Marble Machine Skill Points"
ITEM_REWARD_BOON_KING_GRUVAK,"Boon of King Gruvak","","Boon of King Gruvak"
ITEM_REWARD_BOON_KING_GRUVAK_DESCRIPTION,"A Boon of King Gruvak's Ship","","A Boon of King Gruvak's Ship"
ITEM_REWARD_BOON_MOON_KING,"Boon of the Moon King","","Boon of the Moon King"
ITEM_REWARD_BOON_MOON_KING_DESCRIPTION,"A Boon of the Moon King's Ship","","A Boon of the Moon King's Ship"
ITEM_REWARD_BOON_VETH_MARA,"Boon of Veth'mara","","Boon of Veth'mara"
ITEM_REWARD_BOON_VETH_MARA_DESCRIPTION,"A Boon from the remains of Veth'mara","","A Boon from the remains of Veth'mara"
ITEM_REWARD_BOON_LAZURITH,"Boon of Lazurith","","Boon of Lazurith"
ITEM_REWARD_BOON_LAZURITH_DESCRIPTION,"A Boon from the remains of Lazurith","","A Boon from the remains of Lazurith"
ITEM_REWARD_NIHALOR,"Octron's Marble Machine","","Octron's Marble Machine"
ITEM_REWARD_NIHALOR_DESCRIPTION,"The lock is broken\n\nWhat lies beyond was never meant to be found","","The lock is broken\n\nWhat lies beyond was never meant to be found"
ITEM_REWARD_NIHALOR_MISSION_TREE_DESCRIPTION,"Insert any Sector item and the machine unveils its world","","Insert any Sector item and the machine unveils its world"
ITEM_AETHERBANE,"Aetherbane","item name","Aetherbane"
ITEM_BIG_BERTHA,"Big Bertha","item name","Big Bertha"
ITEM_BROODFIRE,"Broodfire","item name","Broodfire"
ITEM_DEATH_RAY,"Death Ray","item name","Death Ray"
ITEM_DOOMCLOUD,"Doomcloud","item name","Doomcloud"
ITEM_FUNGUS_FURY,"Fungus Fury","item name","Fungus Fury"
ITEM_GRUVAKS_HORN,"Gruvak's Horn","item name","Gruvak's Horn"
ITEM_HULIS_MOJO,"Huli's Mojo","item name","Huli's Mojo"
ITEM_ROCK_CAT,"Rock Cat","item name","Rock Cat"
ITEM_RUSTBLASTER,"Rustblaster","item name","Rustblaster"
ITEM_NUKIE,"Nukie","item name","Nukie"
ITEM_SPECTRA_RAIL_ACCELERATOR,"S.R.A","item name","S.R.A"
ITEM_TWIN_BLASTER,"Twin Blaster","item name","Twin Blaster"
ITEM_TWIN_BLASTER_DESCRIPTION,"{0} increased {1}Nuclear{2} Damage if other Twin Blaster equipped","{0}=percentage, {1,2}=color","{0} increased {1}Nuclear{2} Damage if other Twin Blaster equipped"
ITEM_BLASTGUN,"Blastgun","item name","Blastgun"
ITEM_BLASTGUN_DESCRIPTION,"Fires a burst of {0} bullets","{0}=amount, e.g. 10","Fires a burst of {0} bullets"
ITEM_BLAST_MINE,"Blast Mine","item name","Blast Mine"
ITEM_BLAST_MINE_DESCRIPTION,"Plant a Mine that explodes on enemy contact","item description","Plant a Mine that explodes on enemy contact"
ITEM_PLASMA_MINE,"Plasma Mine","item name","Plasma Mine"
ITEM_PLASMA_MINE_DESCRIPTION,"Plant a Mine that causes a plasma nova on enemy contact","item description","Plant a Mine that causes a plasma nova on enemy contact"
ITEM_SHRAPNEL_MINE,"Shrapnel Mine","item name","Shrapnel Mine"
ITEM_SHRAPNEL_MINE_DESCRIPTION,"Plant a Mine that fires shrapnel on enemy contact","item description","Plant a Mine that fires shrapnel on enemy contact"
ITEM_SHRAPNEL_MINE_PROJECTILE_DESCRIPTION,"Fires {0} shrapnel projectiles","{0}=amount","Fires {0} shrapnel projectiles"
ITEM_STORM_MINE,"Storm Mine","item name","Storm Mine"
